,load,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,p_load,p_ch,p_dis,p_im,p_ex,soc
2020-11-04 17:40:00,9445.05,595.3,0.25,0.28,0.11,0.02,0.01,0,1,9445.05,0.0,0.0,8849.75,0.0,-0.018545706371191184
2020-11-04 18:00:00,8847.925,240.675,0.25,0.28,0.11,0.02,0.01,1,0,8847.925,0.0,0.0,8607.25,0.0,-0.018545706371191184
2020-11-04 18:20:00,11217.4,-92.35,0.25,0.28,0.11,0.02,0.01,1,0,11217.4,0.0,0.0,11309.75,0.0,-0.018545706371191184
2020-11-04 18:40:00,8318.425,-18.325,0.25,0.28,0.11,0.02,0.01,1,0,8318.425,0.0,0.0,8336.75,0.0,-0.018545706371191184
2020-11-04 19:00:00,11064.25,0.0,0.25,0.28,0.11,0.02,0.01,1,0,11064.25,0.0,0.0,11064.25,0.0,-0.018545706371191184
2020-11-04 19:20:00,10599.0,0.0,0.25,0.28,0.11,0.02,0.01,1,0,10599.0,0.0,0.0,10599.0,0.0,-0.018545706371191184
2020-11-04 19:40:00,9203.25,0.0,0.25,0.28,0.11,0.02,0.01,1,0,9203.25,0.0,0.0,9203.25,0.0,-0.018545706371191184
2020-11-04 20:00:00,8589.0,0.0,0.25,0.21,0.11,0.02,0.01,1,0,8589.0,0.0,0.0,8589.0,0.0,-0.018545706371191184
2020-11-04 20:20:00,10801.5,0.0,0.25,0.21,0.11,0.02,0.01,1,0,10801.5,0.0,0.0,10801.5,0.0,-0.018545706371191184
2020-11-04 20:40:00,7960.5,0.0,0.25,0.21,0.11,0.02,0.01,1,0,7960.5,0.0,0.0,7960.5,0.0,-0.018545706371191184
2020-11-04 21:00:00,11542.75,0.0,0.25,0.21,0.11,0.02,0.01,1,0,11542.75,0.0,0.0,11542.75,0.0,-0.018545706371191184
2020-11-04 21:20:00,7629.75,0.0,0.25,0.21,0.11,0.02,0.01,1,0,7629.75,0.0,0.0,7629.75,0.0,-0.018545706371191184
2020-11-04 21:40:00,8786.0,0.0,0.25,0.21,0.11,0.02,0.01,1,0,8786.0,0.0,0.0,8786.0,0.0,-0.018545706371191184
2020-11-04 22:00:00,8527.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8527.25,0.0,0.0,8527.25,0.0,-0.018545706371191184
2020-11-04 22:20:00,9601.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,9601.0,0.0,0.0,9601.0,0.0,-0.018545706371191184
2020-11-04 22:40:00,7506.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,7506.75,0.0,0.0,7506.75,0.0,-0.018545706371191184
2020-11-04 23:00:00,11452.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,11452.75,0.0,0.0,11452.75,0.0,-0.018545706371191184
2020-11-04 23:20:00,7388.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,7388.25,0.0,0.0,7388.25,0.0,-0.018545706371191184
2020-11-04 23:40:00,8048.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8048.5,0.0,0.0,8048.5,0.0,-0.018545706371191184
2020-11-05 00:00:00,8220.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8220.25,0.0,0.0,8220.25,0.0,-0.018545706371191184
2020-11-05 00:20:00,9799.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,9799.25,0.0,0.0,9799.25,0.0,-0.018545706371191184
2020-11-05 00:40:00,8421.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8421.25,0.0,0.0,8421.25,0.0,-0.018545706371191184
2020-11-05 01:00:00,7552.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,7552.0,0.0,0.0,7552.0,0.0,-0.018545706371191184
2020-11-05 01:20:00,10576.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,10576.0,0.0,0.0,10576.0,0.0,-0.018545706371191184
2020-11-05 01:40:00,7540.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,7540.5,0.0,0.0,7540.5,0.0,-0.018545706371191184
2020-11-05 02:00:00,9581.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,9581.25,0.0,0.0,9581.25,0.0,-0.018545706371191184
2020-11-05 02:20:00,9150.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,9150.75,0.0,0.0,9150.75,0.0,-0.018545706371191184
2020-11-05 02:40:00,7376.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,7376.5,0.0,0.0,7376.5,0.0,-0.018545706371191184
2020-11-05 03:00:00,10813.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,10813.25,0.0,0.0,10813.25,0.0,-0.018545706371191184
2020-11-05 03:20:00,7231.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,7231.5,0.0,0.0,7231.5,0.0,-0.018545706371191184
2020-11-05 03:40:00,10821.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,10821.0,0.0,0.0,10821.0,0.0,-0.018545706371191184
2020-11-05 04:00:00,7155.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,7155.0,0.0,0.0,7155.0,0.0,-0.018545706371191184
2020-11-05 04:20:00,8429.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8429.75,0.0,0.0,8429.75,0.0,-0.018545706371191184
2020-11-05 04:40:00,9545.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,9545.75,0.0,0.0,9545.75,0.0,-0.018545706371191184
2020-11-05 05:00:00,8806.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8806.75,0.0,0.0,8806.75,0.0,-0.018545706371191184
2020-11-05 05:20:00,9364.225,63.475,0.25,0.16,0.11,0.02,0.01,1,0,9364.225,0.0,0.0,9300.75,0.0,-0.018545706371191184
2020-11-05 05:40:00,8709.35,178.1,0.25,0.16,0.11,0.02,0.01,1,0,8709.35,0.0,0.0,8531.25,0.0,-0.018545706371191184
2020-11-05 06:00:00,7002.1,505.1,0.25,0.28,0.11,0.02,0.01,1,0,7002.1,0.0,0.0,6497.0,0.0,-0.018545706371191184
2020-11-05 06:20:00,8463.75,366.25,0.25,0.28,0.11,0.02,0.01,1,0,8463.75,0.0,0.0,8097.5,0.0,-0.018545706371191184
2020-11-05 06:40:00,11189.925,205.925,0.25,0.28,0.11,0.02,0.01,1,0,11189.925,0.0,0.0,10984.0,0.0,-0.018545706371191184
2020-11-05 07:00:00,11764.35,636.6,0.25,0.28,0.11,0.02,0.01,0,1,11764.35,0.0,0.0,11127.75,0.0,-0.018545706371191184
2020-11-05 07:20:00,20215.85,761.85,0.25,0.28,0.11,0.02,0.01,0,1,20215.85,0.0,0.0,19454.0,0.0,-0.018545706371191184
2020-11-05 07:40:00,13278.25,1583.75,0.25,0.28,0.11,0.02,0.01,0,1,13278.25,0.0,0.0,11694.5,0.0,-0.018545706371191184
2020-11-05 08:00:00,16191.5,1553.5,0.25,0.28,0.11,0.02,0.01,0,1,16191.5,0.0,0.0,14638.0,0.0,-0.018545706371191184
2020-11-05 08:20:00,19802.0,1662.25,0.25,0.28,0.11,0.02,0.01,0,1,19802.0,0.0,0.0,18139.75,0.0,-0.018545706371191184
2020-11-05 08:40:00,14782.0,1466.75,0.25,0.28,0.11,0.02,0.01,0,1,14782.0,0.0,0.0,13315.25,0.0,-0.018545706371191184
2020-11-05 09:00:00,13799.5,3268.0,0.25,0.21,0.11,0.02,0.01,0,1,13799.5,0.0,0.0,10531.5,0.0,-0.018545706371191184
2020-11-05 09:20:00,15590.0,5985.5,0.25,0.21,0.11,0.02,0.01,0,1,15590.0,0.0,0.0,9604.5,0.0,-0.018545706371191184
2020-11-05 09:40:00,13218.5,6575.0,0.25,0.21,0.11,0.02,0.01,0,1,13218.5,0.0,0.0,6643.5,0.0,-0.018545706371191184
2020-11-05 10:00:00,13769.0,5905.5,0.25,0.21,0.11,0.02,0.01,0,1,13769.0,0.0,0.0,7863.5,0.0,-0.018545706371191184
2020-11-05 10:20:00,13465.25,5899.75,0.25,0.21,0.11,0.02,0.01,0,1,13465.25,0.0,0.0,7565.5,0.0,-0.018545706371191184
2020-11-05 10:40:00,11784.0,3111.75,0.25,0.21,0.11,0.02,0.01,0,1,11784.0,0.0,0.0,8672.25,0.0,-0.018545706371191184
2020-11-05 11:00:00,12322.75,3720.0,0.25,0.21,0.11,0.02,0.01,0,1,12322.75,0.0,0.0,8602.75,0.0,-0.018545706371191184
2020-11-05 11:20:00,19010.5,4386.5,0.25,0.21,0.11,0.02,0.01,0,1,19010.5,0.0,0.0,14624.0,0.0,-0.018545706371191184
2020-11-05 11:40:00,14121.5,4001.0,0.25,0.21,0.11,0.02,0.01,0,1,14121.5,0.0,0.0,10120.5,0.0,-0.018545706371191184
2020-11-05 12:00:00,14099.0,9134.75,0.25,0.21,0.11,0.02,0.01,0,1,14099.0,0.0,0.0,4964.25,0.0,-0.018545706371191184
2020-11-05 12:20:00,14825.5,9875.25,0.25,0.21,0.11,0.02,0.01,0,1,14825.5,0.0,0.0,4950.25,0.0,-0.018545706371191184
2020-11-05 12:40:00,9127.0,9689.5,0.25,0.21,0.11,0.02,0.01,0,1,9127.0,-562.5,0.0,0.0,0.0,-0.018545706371191184
2020-11-05 13:00:00,10666.0,11563.0,0.25,0.21,0.11,0.02,0.01,0,1,10666.0,-897.0,0.0,0.0,0.0,0.1595792936288088
2020-11-05 13:20:00,12668.25,10346.25,0.25,0.21,0.11,0.02,0.01,0,1,12668.25,0.0,1330.8878808864265,991.1121191135735,0.0,0.44362929362880876
2020-11-05 13:40:00,11726.5,9633.25,0.25,0.21,0.11,0.02,0.01,0,1,11726.5,0.0,0.0,2093.25,0.0,-0.023348910190989947
2020-11-05 14:00:00,11327.25,9325.25,0.25,0.21,0.11,0.02,0.01,0,1,11327.25,0.0,0.0,2002.0,0.0,-0.023348910190989947
2020-11-05 14:20:00,17743.0,4813.75,0.25,0.21,0.11,0.02,0.01,0,1,17743.0,0.0,0.0,12929.25,0.0,-0.023348910190989947
2020-11-05 14:40:00,11462.0,3581.5,0.25,0.21,0.11,0.02,0.01,0,1,11462.0,0.0,0.0,7880.5,0.0,-0.023348910190989947
2020-11-05 15:00:00,14398.25,2256.25,0.25,0.21,0.11,0.02,0.01,0,1,14398.25,0.0,0.0,12142.0,0.0,-0.023348910190989947
2020-11-05 15:20:00,23362.75,1707.0,0.25,0.21,0.11,0.02,0.01,0,1,23362.75,0.0,0.0,21655.75,0.0,-0.023348910190989947
2020-11-05 15:40:00,12413.25,3380.5,0.25,0.21,0.11,0.02,0.01,0,1,12413.25,0.0,0.0,9032.75,0.0,-0.023348910190989947
2020-11-05 16:00:00,12406.25,2819.5,0.25,0.21,0.11,0.02,0.01,0,1,12406.25,0.0,0.0,9586.75,0.0,-0.023348910190989947
2020-11-05 16:20:00,15879.0,1731.5,0.25,0.21,0.11,0.02,0.01,0,1,15879.0,0.0,0.0,14147.5,0.0,-0.023348910190989947
2020-11-05 16:40:00,16624.75,2858.75,0.25,0.21,0.11,0.02,0.01,0,1,16624.75,0.0,0.0,13766.0,0.0,-0.023348910190989947
2020-11-05 17:00:00,8993.5,2090.25,0.25,0.28,0.11,0.02,0.01,0,1,8993.5,0.0,0.0,6903.25,0.0,-0.023348910190989947
2020-11-05 17:20:00,10134.7,481.2,0.25,0.28,0.11,0.02,0.01,0,1,10134.7,0.0,0.0,9653.5,0.0,-0.023348910190989947
2020-11-05 17:40:00,13315.0,121.25,0.25,0.28,0.11,0.02,0.01,0,1,13315.0,0.0,0.0,13193.75,0.0,-0.023348910190989947
2020-11-05 18:00:00,9010.6,33.85,0.25,0.28,0.11,0.02,0.01,1,0,9010.6,0.0,0.0,8976.75,0.0,-0.023348910190989947
2020-11-05 18:20:00,11285.95,-110.8,0.25,0.28,0.11,0.02,0.01,1,0,11285.95,0.0,0.0,11396.75,0.0,-0.023348910190989947
2020-11-05 18:40:00,16073.625,-3.375,0.25,0.28,0.11,0.02,0.01,1,0,16073.625,0.0,0.0,16077.0,0.0,-0.023348910190989947
2020-11-05 19:00:00,13912.25,0.0,0.25,0.28,0.11,0.02,0.01,1,0,13912.25,0.0,0.0,13912.25,0.0,-0.023348910190989947
2020-11-05 19:20:00,15282.0,0.0,0.25,0.28,0.11,0.02,0.01,1,0,15282.0,0.0,0.0,15282.0,0.0,-0.023348910190989947
2020-11-05 19:40:00,13281.5,0.0,0.25,0.28,0.11,0.02,0.01,1,0,13281.5,0.0,0.0,13281.5,0.0,-0.023348910190989947
2020-11-05 20:00:00,11253.75,0.0,0.25,0.21,0.11,0.02,0.01,1,0,11253.75,0.0,0.0,11253.75,0.0,-0.023348910190989947
2020-11-05 20:20:00,10343.25,0.0,0.25,0.21,0.11,0.02,0.01,1,0,10343.25,0.0,0.0,10343.25,0.0,-0.023348910190989947
2020-11-05 20:40:00,13418.5,0.0,0.25,0.21,0.11,0.02,0.01,1,0,13418.5,0.0,0.0,13418.5,0.0,-0.023348910190989947
2020-11-05 21:00:00,4731.0,0.0,0.25,0.21,0.11,0.02,0.01,1,0,4731.0,0.0,0.0,4731.0,0.0,-0.023348910190989947
2020-11-05 21:20:00,5552.0,0.0,0.25,0.21,0.11,0.02,0.01,1,0,5552.0,0.0,0.0,5552.0,0.0,-0.023348910190989947
2020-11-05 21:40:00,8809.75,0.0,0.25,0.21,0.11,0.02,0.01,1,0,8809.75,0.0,0.0,8809.75,0.0,-0.023348910190989947
2020-11-05 22:00:00,4413.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,4413.5,0.0,0.0,4413.5,0.0,-0.023348910190989947
2020-11-05 22:20:00,5798.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,5798.75,0.0,0.0,5798.75,0.0,-0.023348910190989947
2020-11-05 22:40:00,8406.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8406.75,0.0,0.0,8406.75,0.0,-0.023348910190989947
2020-11-05 23:00:00,4182.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,4182.0,0.0,0.0,4182.0,0.0,-0.023348910190989947
2020-11-05 23:20:00,5950.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,5950.25,0.0,0.0,5950.25,0.0,-0.023348910190989947
2020-11-05 23:40:00,8296.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8296.75,0.0,0.0,0.0,0.0,-0.023348910190989947
