,load,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,p_load,p_ch,p_dis,p_im,p_ex,soc
2021-01-10 07:20:00,-5575.25,15265.0,0.25,0.28,0.11,0.02,0.01,0,1,-5575.25,-0.5849508223665367,0.0,0.0,-20839.665049177635,13.299805016392545
2021-01-10 07:40:00,-6112.0,17610.0,0.25,0.28,0.11,0.02,0.01,0,1,-6112.0,-0.029247541119659104,0.0,0.0,-23721.97075245888,13.299990250819627
2021-01-10 08:00:00,-6666.75,19692.5,0.25,0.28,0.11,0.02,0.01,0,1,-6666.75,-0.0014623770567823158,0.0,0.0,-26359.24853762294,13.299999512540982
2021-01-10 08:20:00,-7186.0,21795.0,0.25,0.28,0.11,0.02,0.01,0,1,-7186.0,-7.3118854970744e-05,0.0,0.0,-28980.999926881144,13.299999975627049
2021-01-10 08:40:00,-7828.25,23752.5,0.25,0.28,0.11,0.02,0.01,0,1,-7828.25,-3.655944880165407e-06,0.0,0.0,-31580.749996344057,13.299999998781352
2021-01-10 09:00:00,-8310.5,25490.0,0.25,0.21,0.11,0.02,0.01,0,1,-8310.5,-1.8279777691532217e-07,0.0,0.0,-33800.4999998172,13.299999999939068
2021-01-10 09:20:00,-8682.5,26917.5,0.25,0.21,0.11,0.02,0.01,0,1,-8682.5,-9.139355938714289e-09,0.0,0.0,-35599.99999999086,13.299999999996954
2021-01-10 09:40:00,-8888.0,27992.5,0.25,0.21,0.11,0.02,0.01,0,1,-8888.0,-4.583000645652646e-10,0.0,0.0,-36880.49999999954,13.299999999999848
2021-01-10 10:00:00,-9372.5,28892.5,0.25,0.21,0.11,0.02,0.01,0,1,-9372.5,-2.1316282072803006e-11,0.0,0.0,-38264.99999999998,13.299999999999994
2021-01-10 10:20:00,-9440.0,29627.5,0.25,0.21,0.11,0.02,0.01,0,1,-9440.0,0.0,0.0,0.0,-39067.5,13.3
2021-01-10 10:40:00,-8048.0,30410.0,0.25,0.21,0.11,0.02,0.01,0,1,-8048.0,0.0,0.0,0.0,-38458.0,13.3
2021-01-10 11:00:00,-6474.75,30632.5,0.25,0.21,0.11,0.02,0.01,0,1,-6474.75,0.0,0.0,0.0,-37107.25,13.3
2021-01-10 11:20:00,-6087.75,30700.0,0.25,0.21,0.11,0.02,0.01,0,1,-6087.75,0.0,0.0,0.0,-36787.75,13.3
2021-01-10 11:40:00,-4287.0,30660.0,0.25,0.21,0.11,0.02,0.01,0,1,-4287.0,0.0,0.0,0.0,-34947.0,13.3
2021-01-10 12:00:00,1345.0,30677.5,0.25,0.21,0.11,0.02,0.01,0,1,1345.0,0.0,0.0,0.0,-29332.5,13.3
2021-01-10 12:20:00,691.25,30525.0,0.25,0.21,0.11,0.02,0.01,0,1,691.25,0.0,0.0,0.0,-29833.75,13.3
2021-01-10 12:40:00,-6603.5,30317.5,0.25,0.21,0.11,0.02,0.01,0,1,-6603.5,0.0,0.0,0.0,-36921.0,13.3
2021-01-10 13:00:00,-5365.25,29842.5,0.25,0.21,0.11,0.02,0.01,0,1,-5365.25,0.0,0.0,0.0,-35207.75,13.3
2021-01-10 13:20:00,-5127.5,28955.0,0.25,0.21,0.11,0.02,0.01,0,1,-5127.5,0.0,0.0,0.0,-34082.5,13.3
2021-01-10 13:40:00,1044.0,28187.5,0.25,0.21,0.11,0.02,0.01,0,1,1044.0,0.0,0.0,0.0,-27143.5,13.3
2021-01-10 14:00:00,-1097.75,27185.0,0.25,0.21,0.11,0.02,0.01,0,1,-1097.75,0.0,0.0,0.0,-28282.75,13.3
2021-01-10 14:20:00,-2170.25,25855.0,0.25,0.21,0.11,0.02,0.01,0,1,-2170.25,0.0,0.0,0.0,-28025.25,13.3
2021-01-10 14:40:00,-1898.5,24332.5,0.25,0.21,0.11,0.02,0.01,0,1,-1898.5,0.0,0.0,0.0,-26231.0,13.3
2021-01-10 15:00:00,-3383.0,22877.5,0.25,0.21,0.11,0.02,0.01,0,1,-3383.0,0.0,0.0,0.0,-26260.5,13.3
2021-01-10 15:20:00,-1295.75,20925.0,0.25,0.21,0.11,0.02,0.01,0,1,-1295.75,0.0,0.0,0.0,-22220.75,13.3
2021-01-10 15:40:00,-1423.0,18690.0,0.25,0.21,0.11,0.02,0.01,0,1,-1423.0,0.0,0.0,0.0,-20113.0,13.3
2021-01-10 16:00:00,5159.25,16335.0,0.25,0.21,0.11,0.02,0.01,0,1,5159.25,0.0,0.0,0.0,-11175.75,13.3
2021-01-10 16:20:00,821.75,13787.5,0.25,0.21,0.11,0.02,0.01,0,1,821.75,0.0,0.0,0.0,-12965.75,13.3
2021-01-10 16:40:00,12892.25,11072.25,0.25,0.21,0.11,0.02,0.01,0,1,12892.25,0.0,1820.0,0.0,0.0,13.3
2021-01-10 17:00:00,6019.5,8221.75,0.25,0.28,0.11,0.02,0.01,0,1,6019.5,-1915.7894736842086,0.0,0.0,-286.4605263157914,12.661403508771931
2021-01-10 17:20:00,-1442.25,5435.5,0.25,0.28,0.11,0.02,0.01,0,1,-1442.25,-95.78947368421176,0.0,0.0,-6781.960526315788,13.268070175438597
2021-01-10 17:40:00,-2944.0,2931.0,0.25,0.28,0.11,0.02,0.01,0,1,-2944.0,-4.789473684212453,0.0,0.0,-5870.210526315787,13.29840350877193
2021-01-10 18:00:00,-2854.925,1175.575,0.25,0.28,0.11,0.02,0.01,1,0,-2854.925,-0.23947368421062265,0.0,0.0,-4030.2605263157893,13.299920175438597
2021-01-10 18:20:00,-2505.825,523.925,0.25,0.28,0.11,0.02,0.01,1,0,-2505.825,-0.011973684209465318,0.0,0.0,-3029.7380263157906,13.299996008771931
2021-01-10 18:40:00,13623.675,262.925,0.25,0.28,0.11,0.02,0.01,1,0,13623.675,0.0,7500.0,5860.75,0.0,13.299999800438597
2021-01-10 19:00:00,5820.2,-23.05,0.25,0.28,0.11,0.02,0.01,1,0,5820.2,0.0,5843.25,0.0,0.0,10.668420853070176
2021-01-10 19:20:00,-2519.05,-61.3,0.25,0.28,0.11,0.02,0.01,1,0,-2519.05,-2457.75,0.0,0.0,0.0,8.618157695175439
2021-01-10 19:40:00,-2419.5,0.0,0.25,0.28,0.11,0.02,0.01,1,0,-2419.5,-2419.5,0.0,0.0,0.0,9.396445195175438
2021-01-10 20:00:00,-2580.25,0.0,0.25,0.21,0.11,0.02,0.01,1,0,-2580.25,-2580.25,0.0,0.0,0.0,10.162620195175439
2021-01-10 20:20:00,-2546.5,0.0,0.25,0.21,0.11,0.02,0.01,1,0,-2546.5,-2546.5,0.0,0.0,0.0,10.979699361842105
2021-01-10 20:40:00,-2564.0,0.0,0.25,0.21,0.11,0.02,0.01,1,0,-2564.0,-2564.0,0.0,0.0,0.0,11.786091028508771
2021-01-10 21:00:00,-2441.25,0.0,0.25,0.21,0.11,0.02,0.01,1,0,-2441.25,-2105.9269144736863,0.0,0.0,-335.32308552631366,12.598024361842105
2021-01-10 21:20:00,-2672.0,0.0,0.25,0.21,0.11,0.02,0.01,1,0,-2672.0,-105.29634572368352,0.0,0.0,-2566.7036542763167,13.264901218092106
2021-01-10 21:40:00,-2515.5,0.0,0.25,0.21,0.11,0.02,0.01,1,0,-2515.5,-5.2648172861857745,0.0,0.0,-2510.235182713814,13.298245060904605
2021-01-10 22:00:00,-2692.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2692.75,-0.2632408643066242,0.0,0.0,-2692.4867591356933,13.299912253045232
2021-01-10 22:20:00,-2766.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2766.25,-0.01316204321533121,0.0,0.0,-2766.2368379567847,13.299995612652262
2021-01-10 22:40:00,-2637.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2637.75,-0.0006581021594342928,0.0,0.0,-2637.7493418978406,13.299999780632614
2021-01-10 23:00:00,-2800.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2800.25,-3.290510797171464e-05,0.0,0.0,-2800.249967094892,13.299999989031631
2021-01-10 23:20:00,-2686.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2686.75,-1.6452545992251544e-06,0.0,0.0,-2686.7499983547455,13.299999999451583
2021-01-10 23:40:00,-2628.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2628.25,-8.2264861589465e-08,0.0,0.0,-2628.2499999177353,13.299999999972579
2021-01-11 00:00:00,-2761.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2761.5,-4.11404244005098e-09,0.0,0.0,-2761.499999995886,13.29999999999863
2021-01-11 00:20:00,-2669.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2669.75,-2.078337502098293e-10,0.0,0.0,-2669.749999999792,13.299999999999931
2021-01-11 00:40:00,-2815.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2815.5,-1.0658141036401503e-11,0.0,0.0,-2815.4999999999895,13.299999999999997
2021-01-11 01:00:00,-1723.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-1723.5,0.0,0.0,0.0,-1723.5,13.3
2021-01-11 01:20:00,-2638.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2638.25,0.0,0.0,0.0,-2638.25,13.3
2021-01-11 01:40:00,-2716.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2716.25,0.0,0.0,0.0,-2716.25,13.3
2021-01-11 02:00:00,-2713.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2713.75,0.0,0.0,0.0,-2713.75,13.3
2021-01-11 02:20:00,-2699.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2699.0,0.0,0.0,0.0,-2699.0,13.3
2021-01-11 02:40:00,-2837.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2837.5,0.0,0.0,0.0,-2837.5,13.3
2021-01-11 03:00:00,-1077.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-1077.75,0.0,0.0,0.0,-1077.75,13.3
2021-01-11 03:20:00,-188.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-188.25,0.0,0.0,0.0,-188.25,13.3
2021-01-11 03:40:00,4124.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,4124.25,0.0,4124.25,0.0,0.0,13.3
2021-01-11 04:00:00,4365.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,4365.5,0.0,4365.5,0.0,0.0,11.852894736842106
2021-01-11 04:20:00,3017.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,3017.0,0.0,3017.0,0.0,0.0,10.321140350877194
2021-01-11 04:40:00,3209.5,-0.25,0.25,0.16,0.11,0.02,0.01,1,0,3209.5,0.0,3209.75,0.0,0.0,9.262543859649124
2021-01-11 05:00:00,-2082.125,153.625,0.25,0.16,0.11,0.02,0.01,1,0,-2082.125,-2235.75,0.0,0.0,0.0,8.136315789473686
2021-01-11 05:20:00,-3013.5,651.5,0.25,0.16,0.11,0.02,0.01,1,0,-3013.5,-3665.0,0.0,0.0,0.0,8.844303289473686
2021-01-11 05:40:00,-3016.25,1973.5,0.25,0.16,0.11,0.02,0.01,1,0,-3016.25,-4989.75,0.0,0.0,0.0,10.00488662280702
2021-01-11 06:00:00,-3336.0,4157.0,0.25,0.28,0.11,0.02,0.01,1,0,-3336.0,-5145.077631578946,0.0,0.0,-2347.9223684210538,11.584974122807019
2021-01-11 06:20:00,-3198.0,6891.25,0.25,0.28,0.11,0.02,0.01,1,0,-3198.0,-257.2538815789489,0.0,0.0,-9831.996118421052,13.214248706140351
2021-01-11 06:40:00,2420.25,9979.5,0.25,0.28,0.11,0.02,0.01,1,0,2420.25,-12.86269407894558,0.0,0.0,-7546.387305921055,13.295712435307019
2021-01-11 07:00:00,224.25,12830.0,0.25,0.28,0.11,0.02,0.01,0,1,224.25,-0.6431347039459467,0.0,0.0,-12605.106865296055,13.299785621765352
2021-01-11 07:20:00,-1901.0,14117.25,0.25,0.28,0.11,0.02,0.01,0,1,-1901.0,-0.0321567351946328,0.0,0.0,-16018.217843264805,13.29998928108827
2021-01-11 07:40:00,-5276.75,16792.0,0.25,0.28,0.11,0.02,0.01,0,1,-5276.75,-0.00160783675973164,0.0,0.0,-22068.74839216324,13.299999464054414
2021-01-11 08:00:00,-5031.0,15553.75,0.25,0.28,0.11,0.02,0.01,0,1,-5031.0,-8.039183718722143e-05,0.0,0.0,-20584.749919608163,13.299999973202722
2021-01-11 08:20:00,-6892.75,22300.0,0.25,0.28,0.11,0.02,0.01,0,1,-6892.75,-4.01958999418639e-06,0.0,0.0,-29192.74999598041,13.299999998660137
2021-01-11 08:40:00,-6290.75,21408.5,0.25,0.28,0.11,0.02,0.01,0,1,-6290.75,-2.0098056552342314e-07,0.0,0.0,-27699.24999979902,13.299999999933007
2021-01-11 09:00:00,-4724.0,24867.5,0.25,0.21,0.11,0.02,0.01,0,1,-4724.0,-1.0050626997326617e-08,0.0,0.0,-29591.49999998995,13.29999999999665
2021-01-11 09:20:00,-4725.75,27002.5,0.25,0.21,0.11,0.02,0.01,0,1,-4725.75,-5.009326287108706e-10,0.0,0.0,-31728.249999999498,13.299999999999834
2021-01-11 09:40:00,-3135.5,28232.5,0.25,0.21,0.11,0.02,0.01,0,1,-3135.5,-2.6645352591003757e-11,0.0,0.0,-31367.999999999975,13.299999999999992
2021-01-11 10:00:00,-3894.75,29052.5,0.25,0.21,0.11,0.02,0.01,0,1,-3894.75,0.0,0.0,0.0,-32947.25,13.3
2021-01-11 10:20:00,722.25,30000.0,0.25,0.21,0.11,0.02,0.01,0,1,722.25,0.0,0.0,0.0,-29277.75,13.3
2021-01-11 10:40:00,1033.5,30670.0,0.25,0.21,0.11,0.02,0.01,0,1,1033.5,0.0,0.0,0.0,-29636.5,13.3
2021-01-11 11:00:00,144.75,31012.5,0.25,0.21,0.11,0.02,0.01,0,1,144.75,0.0,0.0,0.0,-30867.75,13.3
2021-01-11 11:20:00,-3613.5,31412.5,0.25,0.21,0.11,0.02,0.01,0,1,-3613.5,0.0,0.0,0.0,-35026.0,13.3
2021-01-11 11:40:00,-2731.5,31520.0,0.25,0.21,0.11,0.02,0.01,0,1,-2731.5,0.0,0.0,0.0,-34251.5,13.3
2021-01-11 12:00:00,-7058.0,31375.0,0.25,0.21,0.11,0.02,0.01,0,1,-7058.0,0.0,0.0,0.0,-38433.0,13.3
2021-01-11 12:20:00,-6137.0,31407.5,0.25,0.21,0.11,0.02,0.01,0,1,-6137.0,0.0,0.0,0.0,-37544.5,13.3
2021-01-11 12:40:00,-5413.0,30982.5,0.25,0.21,0.11,0.02,0.01,0,1,-5413.0,0.0,0.0,0.0,-36395.5,13.3
2021-01-11 13:00:00,902.25,30430.0,0.25,0.21,0.11,0.02,0.01,0,1,902.25,0.0,0.0,0.0,-29527.75,13.3
2021-01-11 13:20:00,-1756.25,29790.0,0.25,0.21,0.11,0.02,0.01,0,1,-1756.25,0.0,0.0,0.0,-31546.25,13.3
2021-01-11 13:40:00,-1671.25,28782.5,0.25,0.21,0.11,0.02,0.01,0,1,-1671.25,0.0,0.0,0.0,-30453.75,13.3
2021-01-11 14:00:00,-3799.25,27667.5,0.25,0.21,0.11,0.02,0.01,0,1,-3799.25,0.0,0.0,0.0,-31466.75,13.3
2021-01-11 14:20:00,-3411.75,26330.0,0.25,0.21,0.11,0.02,0.01,0,1,-3411.75,0.0,0.0,0.0,-29741.75,13.3
2021-01-11 14:40:00,4604.25,24745.0,0.25,0.21,0.11,0.02,0.01,0,1,4604.25,0.0,0.0,0.0,-20140.75,13.3
2021-01-11 15:00:00,1013.5,23017.5,0.25,0.21,0.11,0.02,0.01,0,1,1013.5,0.0,0.0,0.0,-22004.0,13.3
2021-01-11 15:20:00,3584.0,21102.5,0.25,0.21,0.11,0.02,0.01,0,1,3584.0,0.0,0.0,0.0,-17518.5,13.3
2021-01-11 15:40:00,4182.5,18820.0,0.25,0.21,0.11,0.02,0.01,0,1,4182.5,0.0,0.0,0.0,-14637.5,13.3
2021-01-11 16:00:00,3805.0,16400.0,0.25,0.21,0.11,0.02,0.01,0,1,3805.0,0.0,0.0,0.0,-12595.0,13.3
2021-01-11 16:20:00,12667.5,13797.5,0.25,0.21,0.11,0.02,0.01,0,1,12667.5,0.0,0.0,0.0,-1130.0,13.3
2021-01-11 16:40:00,19947.75,11077.25,0.25,0.21,0.11,0.02,0.01,0,1,19947.75,0.0,7500.0,1370.5,0.0,13.3
2021-01-11 17:00:00,5079.25,8269.5,0.25,0.28,0.11,0.02,0.01,0,1,5079.25,-3190.25,0.0,0.0,0.0,10.66842105263158
2021-01-11 17:20:00,4799.75,5485.5,0.25,0.28,0.11,0.02,0.01,0,1,4799.75,-685.75,0.0,0.0,0.0,11.678666885964912
2021-01-11 17:40:00,5424.5,3003.75,0.25,0.28,0.11,0.02,0.01,0,1,5424.5,0.0,2420.75,0.0,0.0,11.895821052631579
2021-01-11 18:00:00,5107.55,1244.55,0.25,0.28,0.11,0.02,0.01,1,0,5107.55,0.0,3863.0,0.0,0.0,11.046435087719297
2021-01-11 18:20:00,5094.075,562.575,0.25,0.28,0.11,0.02,0.01,1,0,5094.075,0.0,4531.5,0.0,0.0,9.69099649122807
2021-01-11 18:40:00,3939.375,264.875,0.25,0.28,0.11,0.02,0.01,1,0,3939.375,0.0,3674.5,0.0,0.0,8.10099649122807
2021-01-11 19:00:00,-560.55,-53.8,0.25,0.28,0.11,0.02,0.01,1,0,-560.55,-506.74999999999994,0.0,0.0,0.0,6.811698245614036
2021-01-11 19:20:00,-2179.775,-53.275,0.25,0.28,0.11,0.02,0.01,1,0,-2179.775,-2126.5,0.0,0.0,0.0,6.972169078947369
2021-01-11 19:40:00,-1553.0,0.0,0.25,0.28,0.11,0.02,0.01,1,0,-1553.0,-1553.0,0.0,0.0,0.0,7.645560745614035
2021-01-11 20:00:00,-1767.0,0.0,0.25,0.21,0.11,0.02,0.01,1,0,-1767.0,-1767.0,0.0,0.0,0.0,8.137344078947368
2021-01-11 20:20:00,-2318.5,0.0,0.25,0.21,0.11,0.02,0.01,1,0,-2318.5,-2318.5,0.0,0.0,0.0,8.696894078947368
2021-01-11 20:40:00,-2264.0,0.0,0.25,0.21,0.11,0.02,0.01,1,0,-2264.0,-2264.0,0.0,0.0,0.0,9.431085745614034
2021-01-11 21:00:00,-2450.75,0.0,0.25,0.21,0.11,0.02,0.01,1,0,-2450.75,-2450.75,0.0,0.0,0.0,10.148019078947367
2021-01-11 21:20:00,-2572.0,0.0,0.25,0.21,0.11,0.02,0.01,1,0,-2572.0,-2572.0,0.0,0.0,0.0,10.924089912280701
2021-01-11 21:40:00,-2656.5,0.0,0.25,0.21,0.11,0.02,0.01,1,0,-2656.5,-2656.5,0.0,0.0,0.0,11.738556578947367
2021-01-11 22:00:00,-2581.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2581.5,-2160.655263157901,0.0,0.0,-420.8447368420989,12.579781578947367
2021-01-11 22:20:00,-2606.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2606.25,-108.03276315789745,0.0,0.0,-2498.2172368421025,13.263989078947368
2021-01-11 22:40:00,-2756.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2756.25,-5.401638157895405,0.0,0.0,-2750.8483618421046,13.298199453947369
2021-01-11 23:00:00,-2674.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2674.75,-0.27008190789423736,0.0,0.0,-2674.479918092106,13.29990997269737
2021-01-11 23:20:00,-2669.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2669.0,-0.013504095393912507,0.0,0.0,-2668.9864959046063,13.29999549863487
2021-01-11 23:40:00,-2822.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,-2822.75,0.0,0.0,0.0,0.0,13.299999774931743
