,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w
2020-11-03 00:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22012.275,,,22012.275,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-03 00:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22044.9,,,22044.9,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-03 00:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22109.8,,,22109.8,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-03 01:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22114.125,,,22114.125,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-03 01:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22068.15,,,22068.15,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-03 01:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,21863.65,,,21863.65,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-03 02:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22109.05,,,22109.05,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-03 02:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22031.375,,,22031.375,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-03 02:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,21878.95,,,21878.95,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-03 03:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22138.975,,,22138.975,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-03 03:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22073.625,,,22073.625,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-03 03:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,21907.8,,,21907.8,0.0,0.0,0.0,0.21369212504946944,,,,,
