,load,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,p_load,p_ch,p_dis,p_im,p_ex,soc
2020-11-03 13:20:00,13258.625,27750.0,0.25,0.21,0.11,0.02,0.01,0,1,13258.625,-0.02562728311161777,0.0,0.0,-14491.349372716888,13.299991457572297
2020-11-03 13:40:00,13437.45,26577.5,0.25,0.21,0.11,0.02,0.01,0,1,13437.45,-0.0012813641561137956,0.0,0.0,-13140.048718635842,13.299999572878615
2020-11-03 14:00:00,13779.15,25192.5,0.25,0.21,0.11,0.02,0.01,0,1,13779.15,-6.406820673987568e-05,0.0,0.0,-11413.349935931794,13.299999978643932
2020-11-03 14:20:00,13353.3,23392.5,0.25,0.21,0.11,0.02,0.01,0,1,13353.3,-3.2034108699008357e-06,0.0,0.0,-10039.19999679659,13.299999998932197
2020-11-03 14:40:00,13781.925,21550.0,0.25,0.21,0.11,0.02,0.01,0,1,13781.925,-1.6017054349504178e-07,0.0,0.0,-7768.0749998398305,13.29999999994661
2020-11-03 15:00:00,14706.5,19462.5,0.25,0.21,0.11,0.02,0.01,0,1,14706.5,-8.00959298885573e-09,0.0,0.0,-4755.99999999199,13.29999999999733
2020-11-03 15:20:00,16700.55,17152.5,0.25,0.21,0.11,0.02,0.01,0,1,16700.55,-3.9968028886505635e-10,0.0,0.0,-451.94999999960106,13.299999999999867
2020-11-03 15:40:00,18061.025,14610.0,0.25,0.21,0.11,0.02,0.01,0,1,18061.025,0.0,3451.0250000000015,0.0,0.0,13.299999999999994
2020-11-03 16:00:00,19029.9,11860.0,0.25,0.21,0.11,0.02,0.01,0,1,19029.9,0.0,7169.9000000000015,0.0,0.0,12.089114035087713
2020-11-03 16:20:00,23416.925,9054.5,0.25,0.21,0.11,0.02,0.01,0,1,23416.925,0.0,7500.0,6862.424999999999,0.0,9.5733596491228
2020-11-03 16:40:00,22347.575,6169.5,0.25,0.21,0.11,0.02,0.01,0,1,22347.575,0.0,7500.0,8678.075,0.0,6.941780701754379
2020-11-03 17:00:00,19704.3,3591.5,0.25,0.28,0.11,0.02,0.01,0,1,19704.3,0.0,7500.0,8612.8,0.0,4.310201754385957
2020-11-03 17:20:00,16090.15,1648.75,0.25,0.28,0.11,0.02,0.01,0,1,16090.15,0.0,5035.868421052609,9405.53157894739,0.0,1.6786228070175362
2020-11-03 17:40:00,15881.75,703.625,0.25,0.28,0.11,0.02,0.01,0,1,15881.75,0.0,0.0,15178.125,0.0,-0.08834856879039665
2020-11-03 18:00:00,15994.125,244.8,0.25,0.28,0.11,0.02,0.01,1,0,15994.125,0.0,0.0,15749.325,0.0,-0.08834856879039665
2020-11-03 18:20:00,16625.7,-32.525,0.25,0.28,0.11,0.02,0.01,1,0,16625.7,0.0,0.0,16658.225000000002,0.0,-0.08834856879039665
2020-11-03 18:40:00,16964.625,-23.45,0.25,0.28,0.11,0.02,0.01,1,0,16964.625,0.0,0.0,16988.075,0.0,-0.08834856879039665
2020-11-03 19:00:00,31335.7,0.0,0.25,0.28,0.11,0.02,0.01,1,0,31335.7,0.0,0.0,31335.7,0.0,-0.08834856879039665
2020-11-03 19:20:00,28343.3,0.0,0.25,0.28,0.11,0.02,0.01,1,0,28343.3,0.0,0.0,28343.3,0.0,-0.08834856879039665
2020-11-03 19:40:00,21632.975,0.0,0.25,0.28,0.11,0.02,0.01,1,0,21632.975,0.0,0.0,21632.975,0.0,-0.08834856879039665
2020-11-03 20:00:00,19851.55,0.0,0.25,0.21,0.11,0.02,0.01,1,0,19851.55,0.0,0.0,19851.55,0.0,-0.08834856879039665
2020-11-03 20:20:00,19215.425,0.0,0.25,0.21,0.11,0.02,0.01,1,0,19215.425,0.0,0.0,19215.425,0.0,-0.08834856879039665
2020-11-03 20:40:00,18926.5,0.0,0.25,0.21,0.11,0.02,0.01,1,0,18926.5,0.0,0.0,18926.5,0.0,-0.08834856879039665
2020-11-03 21:00:00,16296.675,0.0,0.25,0.21,0.11,0.02,0.01,1,0,16296.675,0.0,0.0,16296.675,0.0,-0.08834856879039665
2020-11-03 21:20:00,16101.075,0.0,0.25,0.21,0.11,0.02,0.01,1,0,16101.075,0.0,0.0,16101.075,0.0,-0.08834856879039665
2020-11-03 21:40:00,16300.775,0.0,0.25,0.21,0.11,0.02,0.01,1,0,16300.775,0.0,0.0,16300.775,0.0,-0.08834856879039665
2020-11-03 22:00:00,15884.125,0.0,0.25,0.16,0.11,0.02,0.01,1,0,15884.125,0.0,0.0,15884.125,0.0,-0.08834856879039665
2020-11-03 22:20:00,15743.2,0.0,0.25,0.16,0.11,0.02,0.01,1,0,15743.2,0.0,0.0,15743.2,0.0,-0.08834856879039665
2020-11-03 22:40:00,15970.95,0.0,0.25,0.16,0.11,0.02,0.01,1,0,15970.95,0.0,0.0,15970.95,0.0,-0.08834856879039665
2020-11-03 23:00:00,16081.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,16081.75,0.0,0.0,16081.75,0.0,-0.08834856879039665
2020-11-03 23:20:00,16344.925,0.0,0.25,0.16,0.11,0.02,0.01,1,0,16344.925,0.0,0.0,16344.925,0.0,-0.08834856879039665
2020-11-03 23:40:00,16117.275,0.0,0.25,0.16,0.11,0.02,0.01,1,0,16117.275,0.0,0.0,16117.275,0.0,-0.08834856879039665
2020-11-04 00:00:00,15829.7,0.0,0.25,0.16,0.11,0.02,0.01,1,0,15829.7,0.0,0.0,15829.7,0.0,-0.08834856879039665
2020-11-04 00:20:00,16036.025,0.0,0.25,0.16,0.11,0.02,0.01,1,0,16036.025,0.0,0.0,16036.025,0.0,-0.08834856879039665
2020-11-04 00:40:00,16107.8,0.0,0.25,0.16,0.11,0.02,0.01,1,0,16107.8,0.0,0.0,16107.8,0.0,-0.08834856879039665
2020-11-04 01:00:00,16266.55,0.0,0.25,0.16,0.11,0.02,0.01,1,0,16266.55,0.0,0.0,16266.55,0.0,-0.08834856879039665
2020-11-04 01:20:00,16164.875,0.0,0.25,0.16,0.11,0.02,0.01,1,0,16164.875,0.0,0.0,16164.875,0.0,-0.08834856879039665
2020-11-04 01:40:00,17622.375,0.0,0.25,0.16,0.11,0.02,0.01,1,0,17622.375,0.0,0.0,17622.375,0.0,-0.08834856879039665
2020-11-04 02:00:00,16446.2,0.0,0.25,0.16,0.11,0.02,0.01,1,0,16446.2,0.0,0.0,16446.2,0.0,-0.08834856879039665
2020-11-04 02:20:00,15994.975,0.0,0.25,0.16,0.11,0.02,0.01,1,0,15994.975,0.0,0.0,15994.975,0.0,-0.08834856879039665
2020-11-04 02:40:00,16250.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,16250.0,0.0,0.0,16250.0,0.0,-0.08834856879039665
2020-11-04 03:00:00,16343.35,0.0,0.25,0.16,0.11,0.02,0.01,1,0,16343.35,0.0,0.0,16343.35,0.0,-0.08834856879039665
2020-11-04 03:20:00,15816.575,0.0,0.25,0.16,0.11,0.02,0.01,1,0,15816.575,0.0,0.0,15816.575,0.0,-0.08834856879039665
2020-11-04 03:40:00,15884.075,0.0,0.25,0.16,0.11,0.02,0.01,1,0,15884.075,0.0,0.0,15884.075,0.0,-0.08834856879039665
2020-11-04 04:00:00,16056.8,0.0,0.25,0.16,0.11,0.02,0.01,1,0,16056.8,0.0,0.0,16056.8,0.0,-0.08834856879039665
2020-11-04 04:20:00,16071.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,16071.0,0.0,0.0,16071.0,0.0,-0.08834856879039665
2020-11-04 04:40:00,16415.275,23.65,0.25,0.16,0.11,0.02,0.01,1,0,16415.275,0.0,0.0,16391.625,0.0,-0.08834856879039665
2020-11-04 05:00:00,16133.075,390.5,0.25,0.16,0.11,0.02,0.01,1,0,16133.075,0.0,0.0,15742.575,0.0,-0.08834856879039665
2020-11-04 05:20:00,15876.55,1362.775,0.25,0.16,0.11,0.02,0.01,1,0,15876.55,0.0,0.0,14513.775,0.0,-0.08834856879039665
2020-11-04 05:40:00,15917.35,3915.0,0.25,0.16,0.11,0.02,0.01,1,0,15917.35,0.0,0.0,12002.35,0.0,-0.08834856879039665
2020-11-04 06:00:00,16046.6,6842.25,0.25,0.28,0.11,0.02,0.01,1,0,16046.6,0.0,0.0,9204.35,0.0,-0.08834856879039665
2020-11-04 06:20:00,16115.075,8671.75,0.25,0.28,0.11,0.02,0.01,1,0,16115.075,0.0,0.0,7443.325000000001,0.0,-0.08834856879039665
2020-11-04 06:40:00,18044.15,12901.0,0.25,0.28,0.11,0.02,0.01,1,0,18044.15,0.0,0.0,5143.1500000000015,0.0,-0.08834856879039665
2020-11-04 07:00:00,18967.125,10218.75,0.25,0.28,0.11,0.02,0.01,0,1,18967.125,0.0,0.0,8748.375,0.0,-0.08834856879039665
2020-11-04 07:20:00,20422.625,14780.25,0.25,0.28,0.11,0.02,0.01,0,1,20422.625,0.0,0.0,5642.375,0.0,-0.08834856879039665
2020-11-04 07:40:00,20243.875,15608.0,0.25,0.28,0.11,0.02,0.01,0,1,20243.875,0.0,0.0,4635.875,0.0,-0.08834856879039665
2020-11-04 08:00:00,19812.1,19217.5,0.25,0.28,0.11,0.02,0.01,0,1,19812.1,0.0,0.0,594.5999999999985,0.0,-0.08834856879039665
2020-11-04 08:20:00,17288.8,23760.0,0.25,0.28,0.11,0.02,0.01,0,1,17288.8,-6471.200000000001,0.0,0.0,0.0,-0.08834856879039665
2020-11-04 08:40:00,14927.175,25465.0,0.25,0.28,0.11,0.02,0.01,0,1,14927.175,-7500.0,0.0,0.0,-3037.8250000000007,1.9608647645429367
2020-11-04 09:00:00,14499.425,26650.0,0.25,0.21,0.11,0.02,0.01,0,1,14499.425,-7500.0,0.0,0.0,-4650.575000000001,4.3358647645429365
2020-11-04 09:20:00,13732.075,27780.0,0.25,0.21,0.11,0.02,0.01,0,1,13732.075,-7500.0,0.0,0.0,-6547.924999999999,6.7108647645429365
2020-11-04 09:40:00,12966.85,28877.5,0.25,0.21,0.11,0.02,0.01,0,1,12966.85,-7500.0,0.0,0.0,-8410.65,9.085864764542936
2020-11-04 10:00:00,14092.875,30027.5,0.25,0.21,0.11,0.02,0.01,0,1,14092.875,-5517.4057063711925,0.0,0.0,-10417.219293628808,11.460864764542936
2020-11-04 10:20:00,15344.425,30842.5,0.25,0.21,0.11,0.02,0.01,0,1,15344.425,-275.87028531855753,0.0,0.0,-15222.204714681444,13.208043238227148
2020-11-04 10:40:00,15718.7,31272.5,0.25,0.21,0.11,0.02,0.01,0,1,15718.7,-13.793514265927342,0.0,0.0,-15540.006485734071,13.295402161911358
2020-11-04 11:00:00,16201.825,31577.5,0.25,0.21,0.11,0.02,0.01,0,1,16201.825,-0.6896757132963671,0.0,0.0,-15374.985324286703,13.299770108095569
2020-11-04 11:20:00,15393.375,31942.5,0.25,0.21,0.11,0.02,0.01,0,1,15393.375,-0.034483785666949984,0.0,0.0,-16549.09051621433,13.299988505404778
2020-11-04 11:40:00,13749.15,31430.0,0.25,0.21,0.11,0.02,0.01,0,1,13749.15,-0.0017241892820152316,0.0,0.0,-17680.848275810717,13.29999942527024
2020-11-04 12:00:00,13863.825,31390.0,0.25,0.21,0.11,0.02,0.01,0,1,13863.825,-8.620946623238979e-05,0.0,0.0,-17526.17491379053,13.299999971263512
2020-11-04 12:20:00,9183.725,30862.5,0.25,0.21,0.11,0.02,0.01,0,1,9183.725,-4.31047197935186e-06,0.0,0.0,-21678.774995689528,13.299999998563177
2020-11-04 12:40:00,8396.825,29825.0,0.25,0.21,0.11,0.02,0.01,0,1,8396.825,-2.15523598967593e-07,0.0,0.0,-21428.174999784474,13.29999999992816
2020-11-04 13:00:00,8289.85,28987.5,0.25,0.21,0.11,0.02,0.01,0,1,8289.85,-1.077538058780192e-08,0.0,0.0,-20697.649999989226,13.299999999996409
2020-11-04 13:20:00,10313.925,28050.0,0.25,0.21,0.11,0.02,0.01,0,1,10313.925,-5.382361223382759e-10,0.0,0.0,-17736.074999999462,13.299999999999821
2020-11-04 13:40:00,9399.975,26682.5,0.25,0.21,0.11,0.02,0.01,0,1,9399.975,-2.6645352591003757e-11,0.0,0.0,-17282.524999999976,13.299999999999992
2020-11-04 14:00:00,15699.3,16280.0,0.25,0.21,0.11,0.02,0.01,0,1,15699.3,0.0,0.0,0.0,-580.7000000000007,13.3
2020-11-04 14:20:00,9439.375,22672.5,0.25,0.21,0.11,0.02,0.01,0,1,9439.375,0.0,0.0,0.0,-13233.125,13.3
2020-11-04 14:40:00,11927.125,22105.0,0.25,0.21,0.11,0.02,0.01,0,1,11927.125,0.0,0.0,0.0,-10177.875,13.3
2020-11-04 15:00:00,26989.825,19330.0,0.25,0.21,0.11,0.02,0.01,0,1,26989.825,0.0,7500.0,159.82500000000073,0.0,13.3
2020-11-04 15:20:00,26997.3,18200.0,0.25,0.21,0.11,0.02,0.01,0,1,26997.3,0.0,7500.0,1297.2999999999993,0.0,10.66842105263158
2020-11-04 15:40:00,19513.175,9756.25,0.25,0.21,0.11,0.02,0.01,0,1,19513.175,0.0,7500.0,2256.9249999999993,0.0,8.036842105263158
2020-11-04 16:00:00,18772.75,5651.0,0.25,0.21,0.11,0.02,0.01,0,1,18772.75,0.0,7500.0,5621.75,0.0,5.405263157894737
2020-11-04 16:20:00,16024.375,4421.25,0.25,0.21,0.11,0.02,0.01,0,1,16024.375,0.0,7500.0,4103.125,0.0,2.7736842105263158
2020-11-04 16:40:00,13379.75,3768.25,0.25,0.21,0.11,0.02,0.01,0,1,13379.75,0.0,426.31578947368354,9185.184210526317,0.0,0.1421052631578945
2020-11-04 17:00:00,13877.075,2704.0,0.25,0.28,0.11,0.02,0.01,0,1,13877.075,0.0,0.0,11173.075,0.0,-0.007479224376731292
2020-11-04 17:20:00,14255.575,1477.525,0.25,0.28,0.11,0.02,0.01,0,1,14255.575,0.0,0.0,12778.050000000001,0.0,-0.007479224376731292
2020-11-04 17:40:00,13882.675,631.3,0.25,0.28,0.11,0.02,0.01,0,1,13882.675,0.0,0.0,13251.375,0.0,-0.007479224376731292
2020-11-04 18:00:00,13404.675,275.6,0.25,0.28,0.11,0.02,0.01,1,0,13404.675,0.0,0.0,13129.074999999999,0.0,-0.007479224376731292
2020-11-04 18:20:00,15765.25,-57.75,0.25,0.28,0.11,0.02,0.01,1,0,15765.25,0.0,0.0,15823.0,0.0,-0.007479224376731292
2020-11-04 18:40:00,13358.325,-13.175,0.25,0.28,0.11,0.02,0.01,1,0,13358.325,0.0,0.0,13371.5,0.0,-0.007479224376731292
2020-11-04 19:00:00,15360.7,0.0,0.25,0.28,0.11,0.02,0.01,1,0,15360.7,0.0,0.0,15360.7,0.0,-0.007479224376731292
2020-11-04 19:20:00,15252.425,0.0,0.25,0.28,0.11,0.02,0.01,1,0,15252.425,0.0,0.0,15252.425,0.0,-0.007479224376731292
2020-11-04 19:40:00,12939.025,0.0,0.25,0.28,0.11,0.02,0.01,1,0,12939.025,0.0,0.0,12939.025,0.0,-0.007479224376731292
2020-11-04 20:00:00,13691.225,0.0,0.25,0.21,0.11,0.02,0.01,1,0,13691.225,0.0,0.0,13691.225,0.0,-0.007479224376731292
2020-11-04 20:20:00,15311.475,0.0,0.25,0.21,0.11,0.02,0.01,1,0,15311.475,0.0,0.0,15311.475,0.0,-0.007479224376731292
2020-11-04 20:40:00,12679.525,0.0,0.25,0.21,0.11,0.02,0.01,1,0,12679.525,0.0,0.0,12679.525,0.0,-0.007479224376731292
2020-11-04 21:00:00,15665.975,0.0,0.25,0.21,0.11,0.02,0.01,1,0,15665.975,0.0,0.0,15665.975,0.0,-0.007479224376731292
2020-11-04 21:20:00,12424.375,0.0,0.25,0.21,0.11,0.02,0.01,1,0,12424.375,0.0,0.0,12424.375,0.0,-0.007479224376731292
2020-11-04 21:40:00,13678.725,0.0,0.25,0.21,0.11,0.02,0.01,1,0,13678.725,0.0,0.0,13678.725,0.0,-0.007479224376731292
2020-11-04 22:00:00,13428.175,0.0,0.25,0.16,0.11,0.02,0.01,1,0,13428.175,0.0,0.0,13428.175,0.0,-0.007479224376731292
2020-11-04 22:20:00,14119.9,0.0,0.25,0.16,0.11,0.02,0.01,1,0,14119.9,0.0,0.0,14119.9,0.0,-0.007479224376731292
2020-11-04 22:40:00,12511.475,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12511.475,0.0,0.0,12511.475,0.0,-0.007479224376731292
2020-11-04 23:00:00,17837.375,0.0,0.25,0.16,0.11,0.02,0.01,1,0,17837.375,0.0,0.0,17837.375,0.0,-0.007479224376731292
2020-11-04 23:20:00,12064.225,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12064.225,0.0,0.0,12064.225,0.0,-0.007479224376731292
2020-11-04 23:40:00,12905.075,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12905.075,0.0,0.0,0.0,0.0,-0.007479224376731292
