,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_ch_p,p_ch_g,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w
2020-11-29 00:00:00,28.519623810496945,0.0,33.62,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,330.5,2.9745361335371,-8.44687424518705,830.5,0.0,-500.0,0.0,-500.0,0.0,21.818181818181817,,0.0,0.0,25.0,27.0
2020-11-29 00:20:00,27.993998775914566,0.0,33.56,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,331.25,3.0114500288229147,-8.58467811139642,831.25,0.0,-500.0,0.0,-500.0,0.0,23.636363636363633,,0.0,0.0,25.077957725233617,26.993066354426777
2020-11-29 00:40:00,27.679935165421615,0.0,33.459999999999994,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,329.75,3.0335062675255338,-8.667016616821655,829.75,0.0,-500.0,0.0,-500.0,0.0,25.45454545454545,,0.0,0.0,25.154633284232176,26.98446272923253
2020-11-29 01:00:00,27.471101989190874,0.0,33.4,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,333.0,3.04817232315911,-8.72176670896718,833.0,0.0,-500.0,0.0,-500.0,0.0,27.272727272727266,,0.0,0.0,25.230032806437404,26.974990747447162
2020-11-29 01:20:00,27.40981712917749,0.0,33.345,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,328.5,3.0524762713280493,-8.737833848266689,983.5277465802355,0.0,-500.0,0.0,-500.0,0.0,29.090909090909083,,-0.33485993261330876,155.02774658023554,25.271736586219234,26.965514005603545
2020-11-29 01:40:00,27.573972392025127,0.0,33.28,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,332.75,3.0409478817257787,-8.694797028498405,1183.267385178886,0.0,-500.0,0.0,-500.0,0.0,30.9090909090909,,-0.7571175519863935,350.5173851788859,25.27179761843692,26.95740577108439
2020-11-29 02:00:00,28.038344164139293,0.0,33.225,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,330.25,3.0083357155584465,-8.573052017614987,1180.7469632692228,0.0,-500.0,0.0,-500.0,0.0,32.72727272727272,,-0.7570734406615212,350.49696326922276,25.27179510321156,26.952888112971674
2020-11-29 02:20:00,28.62502724945333,0.0,33.155,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,328.75,2.9671338005955348,-8.419240475019514,1179.565375655773,0.0,-500.0,0.0,-500.0,0.0,34.54545454545454,,-0.7577612114164699,350.8153756557731,25.271725000899266,26.952820692588382
2020-11-29 02:40:00,29.007216217524714,0.0,33.085,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,336.75,2.9402932153521215,-8.319041447276,1188.1093964718311,0.0,-500.0,0.0,-500.0,0.0,36.36363636363636,,-0.7589362963791553,351.35939647183113,25.271583400053892,26.955608651266406
2020-11-29 03:00:00,29.310532745356234,0.0,33.015,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,331.0,2.918991728911839,-8.239520519865083,1183.0839706989937,0.0,-500.0,0.0,-500.0,0.0,38.18181818181818,,-0.7605013767098263,352.08397069899365,25.27136650582888,26.960619484196183
2020-11-29 03:20:00,29.527862599831828,0.0,32.96,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,324.75,2.903728963703239,-8.182542841445997,1177.6909973435395,0.0,-500.0,0.0,-500.0,0.0,40.0,,-0.7623525542620453,352.9409973435395,25.27107062788279,26.967176957981973
2020-11-29 03:40:00,29.62491763137987,0.0,32.89,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,332.5,2.896912927487665,-8.157097785175,1186.3649892369722,0.0,-500.0,0.0,-500.0,0.0,41.81818181818182,,-0.76434837675186,353.8649892369722,25.270692171520945,26.974358741630517
2020-11-29 04:00:00,29.653759919528078,0.0,32.85,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,333.0,2.894887374794285,-8.149536161287916,1187.8190056058083,0.0,-500.0,0.0,-500.0,0.0,43.63636363636364,,-0.766409052108546,354.81900560580834,25.270227628380372,26.98164522871308
2020-11-29 04:20:00,29.7203725528772,0.0,32.805,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,327.5,2.8902092647150814,-8.132072232041871,1183.271870126293,0.0,-500.0,0.0,-500.0,0.0,45.45454545454546,,-0.7684672394727927,355.7718701262929,25.269684213490095,26.98931645714314
2020-11-29 04:40:00,29.809427430605986,0.0,32.78,0.2375,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,338.25,2.8839550678734427,-8.108724587526464,1194.9064930957538,0.0,-500.2375,-0.2375,-500.0,0.0,47.27359090909091,,-0.7703780250868283,356.65649309575383,25.269085465398483,26.997533936146823
