,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_ch_p,p_ch_g,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w
2020-11-28 00:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,14345.0,,,14345.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 00:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,13544.999999999998,,,13544.999999999998,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 00:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,12810.500000000002,,,12810.500000000002,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 01:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,13842.0,,,13842.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 01:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,13685.0,,,13685.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 01:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,13412.5,,,13412.5,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 02:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,12852.0,,,12852.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 02:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,14823.5,,,14823.5,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 02:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,13140.500000000004,,,13140.500000000004,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 03:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,12859.999999999998,,,12859.999999999998,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 03:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,13256.000000000004,,,13256.000000000004,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 03:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,12777.5,,,12777.5,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 04:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,15507.999999999998,,,15507.999999999998,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 04:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,14031.500000000002,,,14031.500000000002,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 04:40:00,,,,153.65,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,14152.149999999998,,,14152.149999999998,0.0,-153.65,-153.65,0.0,0.0,20.365833333333335,,,,,
2020-11-28 05:00:00,,,,688.125,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,14422.625000000002,,,14422.625000000002,0.0,-688.125,-688.125,0.0,0.0,22.004226190476192,,,,,
2020-11-28 05:20:00,,,,1863.5,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,13329.499999999998,,,13329.499999999998,0.0,-1863.5,-1863.5,0.0,0.0,26.441130952380952,,,,,
2020-11-28 05:40:00,,,,3995.25,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,13637.75,,,9913.725000000002,0.0,-271.2250000000031,-271.2250000000031,0.0,0.0,27.08690476190477,,,,,
