Date,load,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,p_load,p_ch,p_dis,p_im,p_ex,soc
2020-11-26 12:40:00,7695.55,28895.0,0.25,0.21,0.11,0.02,0.01,1,0,7695.55,-2.3567281459691003e-07,0.0,0.0,-21199.44999976433,13.299999999921443
2020-11-26 13:00:00,7599.3,27655.0,0.25,0.21,0.11,0.02,0.01,1,0,7599.3,-1.1782574915741861e-08,0.0,0.0,-20055.699999988217,13.299999999996073
2020-11-26 13:20:00,10139.349999999999,26707.5,0.25,0.21,0.11,0.02,0.01,1,0,10139.349999999999,-5.915268275202834e-10,0.0,0.0,-16568.14999999941,13.299999999999804
2020-11-26 13:40:00,9329.05,25875.0,0.25,0.21,0.11,0.02,0.01,1,0,9329.05,-3.197442310920451e-11,0.0,0.0,-16545.949999999968,13.29999999999999
2020-11-26 14:00:00,26566.0,24647.5,0.25,0.21,0.11,0.02,0.01,1,0,26566.0,0.0,1918.5,0.0,0.0,13.3
2020-11-26 14:20:00,10793.2,23497.5,0.25,0.21,0.11,0.02,0.01,1,0,10793.2,-2019.4736842105278,0.0,0.0,-10684.82631578947,12.626842105263158
2020-11-26 14:40:00,11836.75,21730.0,0.25,0.21,0.11,0.02,0.01,1,0,11836.75,-100.97368421052799,0.0,0.0,-9792.276315789471,13.266342105263158
2020-11-26 15:00:00,28015.700000000004,19820.0,0.25,0.21,0.11,0.02,0.01,1,0,28015.700000000004,0.0,7500.0,695.7000000000044,0.0,13.298317105263159
2020-11-26 15:20:00,27134.75,17940.0,0.25,0.21,0.11,0.02,0.01,1,0,27134.75,0.0,7500.0,1694.75,0.0,10.666738157894738
2020-11-26 15:40:00,24565.65,13383.75,0.25,0.21,0.11,0.02,0.01,1,0,24565.65,0.0,7500.0,3681.9000000000015,0.0,8.035159210526317
2020-11-26 16:00:00,29031.899999999998,13455.0,0.25,0.21,0.11,0.02,0.01,1,0,29031.899999999998,0.0,7500.0,8076.899999999998,0.0,5.403580263157895
2020-11-26 16:20:00,22827.199999999997,9495.5,0.25,0.21,0.11,0.02,0.01,1,0,22827.199999999997,0.0,7500.0,5831.699999999997,0.0,2.772001315789474
2020-11-26 16:40:00,17454.7,6663.0,0.25,0.21,0.11,0.02,0.01,1,0,17454.7,0.0,421.26710526315844,10370.432894736843,0.0,0.14042236842105282
2020-11-26 17:00:00,14975.2375,3208.75,0.25,0.28,0.11,0.02,0.01,1,0,14975.2375,0.0,0.0,11766.4875,0.0,-0.007390650969529067
2020-11-26 17:20:00,15857.849999999999,2451.75,0.25,0.28,0.11,0.02,0.01,1,0,15857.849999999999,0.0,0.0,13406.099999999999,0.0,-0.007390650969529067
2020-11-26 17:40:00,16665.6,2644.25,0.25,0.28,0.11,0.02,0.01,1,0,16665.6,0.0,0.0,14021.349999999999,0.0,-0.007390650969529067
2020-11-26 18:00:00,14845.8625,1186.05,0.25,0.28,0.11,0.02,0.01,1,0,14845.8625,0.0,0.0,13659.8125,0.0,-0.007390650969529067
2020-11-26 18:20:00,16704.5875,526.9,0.25,0.28,0.11,0.02,0.01,1,0,16704.5875,0.0,0.0,16177.687500000002,0.0,-0.007390650969529067
2020-11-26 18:40:00,13627.5,24.225,0.25,0.28,0.11,0.02,0.01,1,0,13627.5,0.0,0.0,13603.275,0.0,-0.007390650969529067
2020-11-26 19:00:00,15618.625,0.0,0.25,0.28,0.11,0.02,0.01,1,0,15618.625,0.0,0.0,15618.625,0.0,-0.007390650969529067
2020-11-26 19:20:00,15532.5,0.0,0.25,0.28,0.11,0.02,0.01,1,0,15532.5,0.0,0.0,15532.5,0.0,-0.007390650969529067
2020-11-26 19:40:00,13183.75,0.0,0.25,0.28,0.11,0.02,0.01,1,0,13183.75,0.0,0.0,13183.75,0.0,-0.007390650969529067
2020-11-26 20:00:00,13967.75,0.0,0.25,0.21,0.11,0.02,0.01,1,0,13967.75,0.0,0.0,13967.75,0.0,-0.007390650969529067
2020-11-26 20:20:00,15601.5,0.0,0.25,0.21,0.11,0.02,0.01,1,0,15601.5,0.0,0.0,15601.5,0.0,-0.007390650969529067
2020-11-26 20:40:00,12926.05,0.0,0.25,0.21,0.11,0.02,0.01,1,0,12926.05,0.0,0.0,12926.05,0.0,-0.007390650969529067
2020-11-26 21:00:00,15932.25,0.0,0.25,0.21,0.11,0.02,0.01,1,0,15932.25,0.0,0.0,15932.25,0.0,-0.007390650969529067
2020-11-26 21:20:00,15763.5,0.0,0.25,0.21,0.11,0.02,0.01,1,0,15763.5,0.0,0.0,15763.5,0.0,-0.007390650969529067
2020-11-26 21:40:00,13925.25,0.0,0.25,0.21,0.11,0.02,0.01,1,0,13925.25,0.0,0.0,13925.25,0.0,-0.007390650969529067
2020-11-26 22:00:00,13685.1,0.0,0.25,0.16,0.11,0.02,0.01,1,0,13685.1,0.0,0.0,13685.1,0.0,-0.007390650969529067
2020-11-26 22:20:00,14431.05,0.0,0.25,0.16,0.11,0.02,0.01,1,0,14431.05,0.0,0.0,14431.05,0.0,-0.007390650969529067
2020-11-26 22:40:00,12757.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12757.5,0.0,0.0,12757.5,0.0,-0.007390650969529067
2020-11-26 23:00:00,18085.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18085.75,0.0,0.0,18085.75,0.0,-0.007390650969529067
2020-11-26 23:20:00,12386.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12386.75,0.0,0.0,12386.75,0.0,-0.007390650969529067
2020-11-26 23:40:00,13150.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,13150.25,0.0,0.0,13150.25,0.0,-0.007390650969529067
2020-11-27 00:00:00,13058.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,13058.25,0.0,0.0,13058.25,0.0,-0.007390650969529067
2020-11-27 00:20:00,14726.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,14726.5,0.0,0.0,14726.5,0.0,-0.007390650969529067
2020-11-27 00:40:00,13546.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,13546.75,0.0,0.0,13546.75,0.0,-0.007390650969529067
2020-11-27 01:00:00,12861.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12861.25,0.0,0.0,12861.25,0.0,-0.007390650969529067
2020-11-27 01:20:00,15512.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,15512.25,0.0,0.0,15512.25,0.0,-0.007390650969529067
2020-11-27 01:40:00,12758.55,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12758.55,0.0,0.0,12758.55,0.0,-0.007390650969529067
2020-11-27 02:00:00,14502.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,14502.25,0.0,0.0,14502.25,0.0,-0.007390650969529067
2020-11-27 02:20:00,14320.55,0.0,0.25,0.16,0.11,0.02,0.01,1,0,14320.55,0.0,0.0,14320.55,0.0,-0.007390650969529067
2020-11-27 02:40:00,12588.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12588.75,0.0,0.0,12588.75,0.0,-0.007390650969529067
2020-11-27 03:00:00,15735.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,15735.5,0.0,0.0,15735.5,0.0,-0.007390650969529067
2020-11-27 03:20:00,12187.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12187.75,0.0,0.0,12187.75,0.0,-0.007390650969529067
2020-11-27 03:40:00,15531.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,15531.75,0.0,0.0,15531.75,0.0,-0.007390650969529067
2020-11-27 04:00:00,12316.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12316.5,0.0,0.0,12316.5,0.0,-0.007390650969529067
2020-11-27 04:20:00,13678.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,13678.5,0.0,0.0,13678.5,0.0,-0.007390650969529067
2020-11-27 04:40:00,16696.050000000003,44.2,0.25,0.16,0.11,0.02,0.01,1,0,16696.050000000003,0.0,0.0,16651.850000000002,0.0,-0.007390650969529067
2020-11-27 05:00:00,14407.95,524.3000000000001,0.25,0.16,0.11,0.02,0.01,1,0,14407.95,0.0,0.0,13883.650000000001,0.0,-0.007390650969529067
2020-11-27 05:20:00,15108.750000000002,1257.3,0.25,0.16,0.11,0.02,0.01,1,0,15108.750000000002,0.0,0.0,13851.450000000003,0.0,-0.007390650969529067
2020-11-27 05:40:00,15985.599999999999,2254.75,0.25,0.16,0.11,0.02,0.01,1,0,15985.599999999999,0.0,0.0,13730.849999999999,0.0,-0.007390650969529067
2020-11-27 06:00:00,16411.300000000003,3534.25,0.25,0.28,0.11,0.02,0.01,1,0,16411.300000000003,0.0,0.0,12877.050000000003,0.0,-0.007390650969529067
2020-11-27 06:20:00,22029.6,6823.75,0.25,0.28,0.11,0.02,0.01,1,0,22029.6,0.0,0.0,15205.849999999999,0.0,-0.007390650969529067
2020-11-27 06:40:00,23385.6,5297.25,0.25,0.28,0.11,0.02,0.01,1,0,23385.6,0.0,0.0,18088.35,0.0,-0.007390650969529067
2020-11-27 07:00:00,22572.4,4610.5,0.25,0.28,0.11,0.02,0.01,1,0,22572.4,0.0,0.0,17961.9,0.0,-0.007390650969529067
2020-11-27 07:20:00,33582.2,7000.75,0.25,0.28,0.11,0.02,0.01,1,0,33582.2,0.0,0.0,26581.449999999997,0.0,-0.007390650969529067
2020-11-27 07:40:00,28595.95,8755.25,0.25,0.28,0.11,0.02,0.01,1,0,28595.95,0.0,0.0,19840.7,0.0,-0.007390650969529067
2020-11-27 08:00:00,36833.600000000006,13385.0,0.25,0.28,0.11,0.02,0.01,1,0,36833.600000000006,0.0,0.0,23448.600000000006,0.0,-0.007390650969529067
2020-11-27 08:20:00,42033.35,15200.0,0.25,0.28,0.11,0.02,0.01,1,0,42033.35,0.0,0.0,26833.35,0.0,-0.007390650969529067
2020-11-27 08:40:00,43201.149999999994,19852.5,0.25,0.28,0.11,0.02,0.01,1,0,43201.149999999994,0.0,0.0,23348.649999999994,0.0,-0.007390650969529067
2020-11-27 09:00:00,44279.725,23767.5,0.25,0.21,0.11,0.02,0.01,1,0,44279.725,0.0,0.0,20512.225,0.0,-0.007390650969529067
2020-11-27 09:20:00,46969.024999999994,27242.5,0.25,0.21,0.11,0.02,0.01,1,0,46969.024999999994,0.0,0.0,19726.524999999994,0.0,-0.007390650969529067
2020-11-27 09:40:00,45046.05,29497.5,0.25,0.21,0.11,0.02,0.01,1,0,45046.05,0.0,0.0,15548.550000000003,0.0,-0.007390650969529067
2020-11-27 10:00:00,49697.25,30012.5,0.25,0.21,0.11,0.02,0.01,1,0,49697.25,0.0,0.0,19684.75,0.0,-0.007390650969529067
2020-11-27 10:20:00,43713.05,26362.5,0.25,0.21,0.11,0.02,0.01,1,0,43713.05,0.0,0.0,17350.550000000003,0.0,-0.007390650969529067
2020-11-27 10:40:00,48309.85,28330.0,0.25,0.21,0.11,0.02,0.01,1,0,48309.85,0.0,0.0,19979.85,0.0,-0.007390650969529067
2020-11-27 11:00:00,52311.6,30055.0,0.25,0.21,0.11,0.02,0.01,1,0,52311.6,0.0,0.0,22256.6,0.0,-0.007390650969529067
2020-11-27 11:20:00,57979.5,29855.0,0.25,0.21,0.11,0.02,0.01,1,0,57979.5,0.0,0.0,28124.5,0.0,-0.007390650969529067
2020-11-27 11:40:00,53569.850000000006,29997.5,0.25,0.21,0.11,0.02,0.01,1,0,53569.850000000006,0.0,0.0,23572.350000000006,0.0,-0.007390650969529067
2020-11-27 12:00:00,46550.125,29827.5,0.25,0.21,0.11,0.02,0.01,1,0,46550.125,0.0,0.0,16722.625,0.0,-0.007390650969529067
2020-11-27 12:20:00,45827.9,29780.0,0.25,0.21,0.11,0.02,0.01,1,0,45827.9,0.0,0.0,16047.900000000001,0.0,-0.007390650969529067
2020-11-27 12:40:00,39998.0,29462.5,0.25,0.21,0.11,0.02,0.01,1,0,39998.0,0.0,0.0,10535.5,0.0,-0.007390650969529067
2020-11-27 13:00:00,38185.9625,28715.0,0.25,0.21,0.11,0.02,0.01,1,0,38185.9625,0.0,0.0,9470.962500000001,0.0,-0.007390650969529067
2020-11-27 13:20:00,40885.65,27835.0,0.25,0.21,0.11,0.02,0.01,1,0,40885.65,0.0,0.0,13050.650000000001,0.0,-0.007390650969529067
2020-11-27 13:40:00,40174.450000000004,26575.0,0.25,0.21,0.11,0.02,0.01,1,0,40174.450000000004,0.0,0.0,13599.450000000004,0.0,-0.007390650969529067
2020-11-27 14:00:00,39151.85,24795.0,0.25,0.21,0.11,0.02,0.01,1,0,39151.85,0.0,0.0,14356.849999999999,0.0,-0.007390650969529067
2020-11-27 14:20:00,46782.0,23825.0,0.25,0.21,0.11,0.02,0.01,1,0,46782.0,0.0,0.0,22957.0,0.0,-0.007390650969529067
2020-11-27 14:40:00,38666.1,21567.5,0.25,0.21,0.11,0.02,0.01,1,0,38666.1,0.0,0.0,17098.6,0.0,-0.007390650969529067
2020-11-27 15:00:00,41082.7,19812.5,0.25,0.21,0.11,0.02,0.01,1,0,41082.7,0.0,0.0,21270.199999999997,0.0,-0.007390650969529067
2020-11-27 15:20:00,48386.450000000004,17742.5,0.25,0.21,0.11,0.02,0.01,1,0,48386.450000000004,0.0,0.0,30643.950000000004,0.0,-0.007390650969529067
2020-11-27 15:40:00,33620.75,15245.0,0.25,0.21,0.11,0.02,0.01,1,0,33620.75,0.0,0.0,18375.75,0.0,-0.007390650969529067
2020-11-27 16:00:00,29744.475000000002,12827.5,0.25,0.21,0.11,0.02,0.01,1,0,29744.475000000002,0.0,0.0,16916.975000000002,0.0,-0.007390650969529067
2020-11-27 16:20:00,32825.8875,10198.5,0.25,0.21,0.11,0.02,0.01,1,0,32825.8875,0.0,0.0,22627.387499999997,0.0,-0.007390650969529067
2020-11-27 16:40:00,27790.500000000004,7533.5,0.25,0.21,0.11,0.02,0.01,1,0,27790.500000000004,0.0,0.0,20257.000000000004,0.0,-0.007390650969529067
2020-11-27 17:00:00,18433.2,5021.25,0.25,0.28,0.11,0.02,0.01,1,0,18433.2,0.0,0.0,13411.95,0.0,-0.007390650969529067
2020-11-27 17:20:00,18372.75,2200.8,0.25,0.28,0.11,0.02,0.01,1,0,18372.75,0.0,0.0,16171.95,0.0,-0.007390650969529067
2020-11-27 17:40:00,20841.45,1042.95,0.25,0.28,0.11,0.02,0.01,1,0,20841.45,0.0,0.0,19798.5,0.0,-0.007390650969529067
2020-11-27 18:00:00,17341.725,689.025,0.25,0.28,0.11,0.02,0.01,1,0,17341.725,0.0,0.0,16652.699999999997,0.0,-0.007390650969529067
2020-11-27 18:20:00,18076.575,304.125,0.25,0.28,0.11,0.02,0.01,1,0,18076.575,0.0,0.0,17772.45,0.0,-0.007390650969529067
2020-11-27 18:40:00,24261.125,7.575,0.25,0.28,0.11,0.02,0.01,1,0,24261.125,0.0,0.0,24253.55,0.0,-0.007390650969529067
2020-11-27 19:00:00,20787.75,0.0,0.25,0.28,0.11,0.02,0.01,1,0,20787.75,0.0,0.0,20787.75,0.0,-0.007390650969529067
2020-11-27 19:20:00,21706.5,0.0,0.25,0.28,0.11,0.02,0.01,1,0,21706.5,0.0,0.0,21706.5,0.0,-0.007390650969529067
2020-11-27 19:40:00,19295.5,0.0,0.25,0.28,0.11,0.02,0.01,1,0,19295.5,0.0,0.0,19295.5,0.0,-0.007390650969529067
2020-11-27 20:00:00,17130.5,0.0,0.25,0.21,0.11,0.02,0.01,1,0,17130.5,0.0,0.0,17130.5,0.0,-0.007390650969529067
2020-11-27 20:20:00,15830.75,0.0,0.25,0.21,0.11,0.02,0.01,1,0,15830.75,0.0,0.0,15830.75,0.0,-0.007390650969529067
2020-11-27 20:40:00,18798.0,0.0,0.25,0.21,0.11,0.02,0.01,1,0,18798.0,0.0,0.0,18798.0,0.0,-0.007390650969529067
2020-11-27 21:00:00,10314.5,0.0,0.25,0.21,0.11,0.02,0.01,1,0,10314.5,0.0,0.0,10314.5,0.0,-0.007390650969529067
2020-11-27 21:20:00,11292.5,0.0,0.25,0.21,0.11,0.02,0.01,1,0,11292.5,0.0,0.0,11292.5,0.0,-0.007390650969529067
2020-11-27 21:40:00,14174.0,0.0,0.25,0.21,0.11,0.02,0.01,1,0,14174.0,0.0,0.0,14174.0,0.0,-0.007390650969529067
2020-11-27 22:00:00,10380.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,10380.0,0.0,0.0,10380.0,0.0,-0.007390650969529067
2020-11-27 22:20:00,11589.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,11589.75,0.0,0.0,11589.75,0.0,-0.007390650969529067
2020-11-27 22:40:00,13340.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,13340.5,0.0,0.0,13340.5,0.0,-0.007390650969529067
2020-11-27 23:00:00,9901.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,9901.5,0.0,0.0,9901.5,0.0,-0.007390650969529067
2020-11-27 23:20:00,11345.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,11345.5,0.0,0.0,11345.5,0.0,-0.007390650969529067
2020-11-27 23:40:00,12850.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12850.75,0.0,0.0,0.0,0.0,-0.007390650969529067
