,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_ch_p,p_ch_g,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w
2021-01-10 00:00:00,17.98447513415296,0.0,27.14,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,330.5,3.7144045748643446,-11.208889223876552,0.0,-2541.6500000000005,0.0,0.0,0.0,2872.1500000000005,12.9208567484965,,0.0,0.0,24.0,23.0
2021-01-10 00:20:00,17.88771143198658,0.0,27.04,0.5,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,331.25,3.7212001514336293,-11.234257901907371,3.979039320256561e-13,0.0,0.0,0.0,0.0,330.7499999999996,12.105639357192153,,0.0,0.0,24.02148949795046,22.96741210339304
2021-01-10 00:40:00,17.73875465805522,0.0,26.92,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,329.75,3.731661172871437,-11.27331011212435,0.0,6.87805368215777e-12,0.0,0.0,0.0,329.7499999999931,11.292886719905372,,0.0,0.0,24.039723508828217,22.934302050151295
2021-01-10 01:00:00,17.65079847864923,0.0,26.810000000000002,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,333.0,3.737838209699435,-11.296369709330904,0.0,-7.44648787076585e-12,0.0,0.0,0.0,333.00000000000745,10.472123632061521,,0.0,0.0,24.054893021401032,22.90113968674078
2021-01-10 01:20:00,17.609016391720886,0.0,26.705,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,328.5,3.7407725059757166,-11.307323778749602,-2.8421709430404007e-13,0.0,0.0,0.0,0.0,328.5000000000003,9.662451937296659,,0.0,0.0,24.06719825774816,22.868270858837764
2021-01-10 01:40:00,17.646317078929904,0.0,26.59,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,332.75,3.7381529319997235,-11.297544604297315,0.0,0.0,0.0,0.0,0.0,332.75,8.842305037957212,,0.0,0.0,24.076863531688172,22.836299844235686
2021-01-10 02:00:00,17.62839360596475,0.0,26.474999999999998,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,330.25,3.739411671901105,-11.302243626809553,-1.7053025658242404e-13,0.0,0.0,0.0,0.0,330.25000000000017,8.028320023661639,,0.0,0.0,24.084071531975514,22.80475284007536
2021-01-10 02:20:00,17.677567488704447,0.0,26.36,0.25,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,328.75,3.7359582603646997,-11.289351639723282,-1.7053025658242404e-13,0.0,0.0,0.0,0.0,328.50000000000017,7.2186483288967755,,0.0,0.0,24.089024450558586,22.77413963382576
2021-01-10 02:40:00,17.742513319915815,0.0,26.259999999999998,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,336.75,3.731397207418484,-11.272324698374838,1.7053025658242404e-13,0.0,0.0,0.0,0.0,336.74999999999983,6.388642413487134,,0.0,0.0,24.091918049883073,22.74455458473477
2021-01-10 03:00:00,17.778019192479956,0.0,26.16,0.25,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,331.0,3.72890368071098,-11.26301607304202,0.0,-7.44648787076585e-12,0.0,0.0,0.0,330.75000000000745,5.573425022182768,,0.0,0.0,24.092920561779184,22.71573172426426
