,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_ch_p,p_ch_g,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w
2020-11-29 00:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,15488.099999999999,,,15488.099999999999,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-29 00:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,15918.899999999998,,,15918.899999999998,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-29 00:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,16012.8,,,16012.8,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-29 01:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,15725.7,,,15725.7,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-29 01:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,15814.8,,,15814.8,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-29 01:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,15735.6,,,15735.6,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-29 02:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,15770.4,,,15770.4,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-29 02:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,15438.599999999999,,,15438.599999999999,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-29 02:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,15067.199999999997,,,15067.199999999997,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-29 03:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,16181.099999999999,,,16181.099999999999,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-29 03:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,15864.3,,,15864.3,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-29 03:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,14993.099999999999,,,14993.099999999999,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-29 04:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,15403.8,,,15403.8,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-29 04:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,15210.899999999998,,,15210.899999999998,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-29 04:40:00,,,,37.55,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,14931.65,,,14931.65,0.0,-37.55,-37.55,0.0,0.0,20.089404761904763,,,,,
2020-11-29 05:00:00,,,,617.75,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,15333.650000000001,,,15333.650000000001,0.0,-617.75,-617.75,0.0,0.0,21.5602380952381,,,,,
2020-11-29 05:20:00,,,,1012.05,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,15520.05,,,15520.05,0.0,-1012.05,-1012.05,0.0,0.0,23.969880952380954,,,,,
2020-11-29 05:40:00,,,,1396.5,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,15958.8,,,15958.8,0.0,-1396.5,-1396.5,0.0,0.0,27.294880952380954,,,,,
2020-11-29 06:00:00,,,,2872.25,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,16840.55,,,16840.55,0.0,-2872.25,-2872.25,0.0,0.0,34.13357142857143,,,,,
2020-11-29 06:20:00,,,,4272.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,17898.9,,,17898.9,0.0,-4272.0,-4272.0,0.0,0.0,44.305,,,,,
2020-11-29 06:40:00,,,,5419.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,18927.100000000002,,,18927.100000000002,0.0,-5419.0,-5419.0,0.0,0.0,57.20738095238095,,,,,
2020-11-29 07:00:00,,,,5413.25,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,18099.65,,,18099.65,0.0,-5413.25,-5413.25,0.0,0.0,70.09607142857142,,,,,
2020-11-29 07:20:00,,,,7953.25,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,19134.85,,,18681.6,0.0,-7500.0,-7500.0,0.0,0.0,87.95321428571427,,,,,
2020-11-29 07:40:00,,,,10978.5,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,21209.699999999997,,,15290.850000000006,0.0,-5059.650000000008,-5059.650000000008,0.0,0.0,100.0,,,,,
2020-11-29 08:00:00,,,,12707.5,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,23107.0,,,10399.5,0.0,0.0,0.0,0.0,0.0,100.0,,,,,
2020-11-29 08:20:00,,,,14157.5,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,23527.7,,,9370.2,0.0,0.0,0.0,0.0,0.0,100.0,,,,,
2020-11-29 08:40:00,,,,16140.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,26890.8,,,10750.8,0.0,0.0,0.0,0.0,0.0,100.0,,,,,
2020-11-29 09:00:00,,,,17092.5,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,31481.7,,,14389.2,0.0,0.0,0.0,0.0,0.0,100.0,,,,,
2020-11-29 09:20:00,,,,20232.5,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,34116.8,,,13884.300000000003,0.0,0.0,0.0,0.0,0.0,100.0,,,,,
2020-11-29 09:40:00,,,,27685.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,38015.2,,,10330.199999999997,0.0,0.0,0.0,0.0,0.0,100.0,,,,,
2020-11-29 10:00:00,,,,27612.5,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,37121.0,,,9508.5,0.0,0.0,0.0,0.0,0.0,100.0,,,,,
2020-11-29 10:20:00,,,,28727.5,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,39854.5,,,11127.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,
