,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w
2020-11-04 00:00:00,14.414342848480688,0.0,20.595,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,330.5,3.965129865098129,-12.144875905400232,0.0,-2605.15,0.0,2935.65,12.764344868382135,,0.0,0.0,24.0,23.0
2020-11-04 00:20:00,14.46842425786959,0.0,20.54,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,331.25,3.9613318049759023,-12.130697305041588,-2.2737367544323206e-13,0.0,0.0,331.2500000000002,11.947895100069012,,0.0,0.0,24.019864634047302,22.94016062369747
2020-11-04 00:40:00,14.552579358438573,0.0,20.5,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,329.75,3.9554217124845152,-12.108634242103845,5.684341886080802e-14,7.560174708487466e-12,0.0,329.7499999999924,11.135142462782232,,0.0,0.0,24.03508097718402,22.882066232916557
2020-11-04 01:00:00,14.563329679386246,0.0,20.44,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,333.0,3.954666732801961,-12.105815815103393,0.0,-1.7053025658242404e-13,0.0,333.00000000000017,10.3143793749384,,0.0,0.0,24.045991658659258,22.82506997343734
2020-11-04 01:20:00,14.504965854137069,0.0,20.384999999999998,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,328.5,3.9587655408723177,-12.121117142545863,5.684341886080802e-14,-7.503331289626658e-12,0.0,328.50000000000745,9.504707680173519,,0.0,0.0,24.052883098465585,22.768571758377313
2020-11-04 01:40:00,14.398961238103473,0.0,20.330000000000002,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,332.75,3.966210093621192,-12.148908524166556,0.0,-7.560174708487466e-12,0.0,332.75000000000756,8.684560780834055,,0.0,0.0,24.055999744379143,22.71215406877055
2020-11-04 02:00:00,14.23345294230446,0.0,20.29,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,330.25,3.9778335047947335,-12.192300070516605,0.0,6.821210263296962e-13,0.0,330.2499999999993,7.870575766538483,,0.0,0.0,24.055541431456273,22.655313128110834
2020-11-04 02:20:00,14.138896883144257,0.0,20.23,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,328.75,3.98447404174947,-12.21708996762672,5.684341886080802e-14,6.764366844436154e-12,0.0,328.7499999999932,7.06028788326925,,0.0,0.0,24.051728589241616,22.598594172862434
2020-11-04 02:40:00,14.186315159083545,0.0,20.18,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,336.75,3.981143923970648,-12.204658250483323,5.684341886080802e-14,-1.7053025658242404e-13,0.0,336.7500000000001,6.230281967859608,,0.0,0.0,24.04483435966802,22.54310170081346
2020-11-04 03:00:00,14.206081164524441,0.0,20.115000000000002,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,331.0,3.9797557856456844,-12.199476168599734,5.684341886080802e-14,-1.7053025658242404e-13,0.0,331.0000000000001,5.4144483880508725,,0.0,0.0,24.035099950231025,22.488573264012615
2020-11-04 03:20:00,14.326448488823255,0.0,20.060000000000002,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,324.75,3.9713025604134997,-12.167919295234991,0.0,-1.1368683772161603e-13,0.0,324.7500000000001,4.614019520851818,,0.0,0.0,24.022797834663848,22.435774453098787
2020-11-04 03:40:00,14.55735665584127,0.0,20.009999999999998,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,332.5,3.9550862097126345,-12.107381771219071,5.684341886080802e-14,0.0,0.0,332.49999999999994,3.7944888100167597,,0.0,0.0,24.008234027837567,22.38554027854177
2020-11-04 04:00:00,14.702319101373721,0.0,19.97,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,333.0,3.944905704252098,-12.06937675978462,0.0,7.389644451905042e-12,0.0,332.9999999999926,2.973725722172945,,0.0,0.0,23.991652081196772,22.33712914698191
2020-11-04 04:20:00,14.789281652604265,0.0,19.904999999999998,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,327.5,3.9387984485113927,-12.04657766349629,0.0,-7.105427357601002e-12,0.0,327.5000000000071,2.166518781425614,,0.0,0.0,23.973250879780256,22.290035485184422
2020-11-04 04:40:00,14.891249752448738,0.0,19.86,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,338.25,3.9316373745280293,-12.019844541091352,5.684341886080802e-14,7.105427357601002e-12,0.0,338.24999999999284,1.3328157349896659,,0.0,0.0,23.95322255308418,22.24434487729402
2020-11-04 05:00:00,14.953132550355841,0.0,19.80666666666667,10.75,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,343.0,3.927291434035011,-12.003620639560049,5.684341886080802e-14,0.0,0.0,332.24999999999994,0.5139012126589946,,0.0,0.0,23.931726705329467,22.19970395365698
2020-11-04 05:20:00,15.03291523910626,0.0,19.744999999999997,141.75,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,350.25,3.921688409779339,-11.98270389807508,-7.275957614183426e-12,0.0,0.0,208.50000000000728,0.0,,0.0,0.0,23.9089203068109,22.156228143480988
2020-11-04 05:40:00,15.15257642818024,17.0,19.705000000000002,776.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,366.5,3.913284775415229,-11.951332153191,0.0,-409.5,0.0,0.0,0.0,,0.0,0.0,23.886815301257474,22.115015595341383
2020-11-04 06:00:00,15.190805333219972,30.0,19.68,1445.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,1500.0,0.0,380.5,3.9106000140270103,-11.941309626544014,0.0,-1064.5,0.0,0.0,0.0,,0.0,0.0,23.865029746082982,22.07519740051291
2020-11-04 06:20:00,15.260599784622514,53.25,19.655,1949.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,1500.0,0.0,391.5,3.9056984494113687,-11.92301151551345,0.0,-1557.5,0.0,0.0,0.0,,0.0,0.0,23.84475524715233,22.037493238140648
2020-11-04 06:40:00,15.575048562782754,108.24,19.64,2878.25,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,1500.0,0.0,393.5,3.883615160933715,-11.840572030130637,0.0,-2484.75,0.0,0.0,0.0,,0.0,0.0,23.829591280340743,22.00534050054929
2020-11-04 07:00:00,15.8825446739843,178.2,19.635,2464.5,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,25.0,10.0,1.32,500.0,1500.0,0.0,3013.0,3.862020148324189,-11.75995533537677,548.5,0.0,0.0,0.0,0.0,,0.0,0.0,23.95746324582599,21.980433499187015
2020-11-04 07:20:00,16.224824149854555,231.20000000000002,19.65,3277.75,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,25.0,10.0,1.32,500.0,1500.0,0.0,3013.25,3.837982349704501,-11.670219436217184,0.0,-264.5,0.0,0.0,0.0,,0.0,0.0,24.08222698405939,21.96211754233946
2020-11-04 07:40:00,16.611583729088352,326.64,19.665,3762.75,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,25.0,10.0,1.32,500.0,1500.0,0.0,3007.25,3.810820776968596,-11.568822124815775,0.0,-755.5,0.0,0.0,0.0,,0.0,0.0,24.209085569541195,21.952639457482423
2020-11-04 08:00:00,17.05739874537127,278.20000000000005,19.675,3916.75,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,1.02,4000.0,1500.0,0.0,756.0,3.7795118252536413,-11.45194216511829,1.1368683772161603e-13,-2289.571540357861,-871.178459642139,0.0,2.020123964387569,,0.0,0.0,24.27297132211931,21.94511187524971
2020-11-04 08:20:00,17.489208226777265,376.4,19.709999999999997,5199.75,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,1.02,2250.0,1500.0,0.0,766.0,3.749186462245187,-11.338734056507391,0.0,-2433.6432189177954,-5.332160791297658e-13,819.6046948313251,-4.440892098500626e-16,,-6.34297445575944,2819.7114759135293,23.28934726370302,21.93789170862968
2020-11-04 08:40:00,18.086267877895487,487.12,19.745,5904.0,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,1.02,500.0,1500.0,0.0,780.75,3.7072558158895124,-11.182202074831368,0.0,-2528.8586545620656,-2038.7685719248602,0.0,4.727579297217067,,-1.2359014551282033,555.6227735130742,23.224584538587713,21.940194598493463
2020-11-04 09:00:00,18.63648795930913,498.56,19.79,6186.75,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,402.25,3.66861464560052,-11.037950090058466,0.0,-2687.9875154783913,0.0,1918.0734724669098,-2.6645352591003757e-15,,-11.037950090058466,5014.585956988519,21.42989209117588,21.933081093950516
2020-11-04 09:20:00,19.301956988242903,657.04,19.845,6490.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,412.25,3.621879706368542,-10.863483124072857,2.2737367544323206e-13,-2735.39052882721,-1862.6446273285158,0.0,4.319175947428439,,-3.216696062391035,1480.2148438442746,21.05836575959459,21.935819299390502
2020-11-04 09:40:00,20.295438098217303,790.2399999999999,19.895,6760.25,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,406.25,3.552108947273769,-10.60302076221214,0.0,-2826.2773356530815,-3000.0,0.0,11.275697686558875,,-1.1247170386235046,527.7226643469185,21.071604116427082,21.952750436100246
2020-11-04 10:00:00,21.430147963802558,859.2,19.98,6954.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,415.5,3.4724198944278095,-10.30553225573756,0.0,-2913.0571200243285,-3000.0,0.0,18.23221942568931,,-1.3030801795534477,625.4428799756715,21.06344183555263,21.98160465311232
