Time,load,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,p_load,p_ch,p_dis,p_im,p_ex,soc
2020-11-28 08:00:00,32982.9,21747.5,0.25,0.28,0.11,0.02,0.01,1,0,32982.9,0.0,0.0,11235.400000000001,0.0,-0.0014958448753462604
2020-11-28 08:20:00,25096.525,18627.5,0.25,0.28,0.11,0.02,0.01,1,0,25096.525,0.0,0.0,6469.0250000000015,0.0,-0.0014958448753462604
2020-11-28 08:40:00,24883.45,20925.0,0.25,0.28,0.11,0.02,0.01,1,0,24883.45,0.0,0.0,3958.4500000000007,0.0,-0.0014958448753462604
2020-11-28 09:00:00,31879.324999999997,21810.0,0.25,0.21,0.11,0.02,0.01,1,0,31879.324999999997,0.0,0.0,10069.324999999997,0.0,-0.0014958448753462604
2020-11-28 09:20:00,33052.575,26462.5,0.25,0.21,0.11,0.02,0.01,1,0,33052.575,0.0,0.0,6590.074999999997,0.0,-0.0014958448753462604
2020-11-28 09:40:00,32929.175,25732.5,0.25,0.21,0.11,0.02,0.01,1,0,32929.175,0.0,0.0,7196.675000000003,0.0,-0.0014958448753462604
2020-11-28 10:00:00,34696.8,23250.0,0.25,0.21,0.11,0.02,0.01,1,0,34696.8,0.0,0.0,11446.800000000003,0.0,-0.0014958448753462604
2020-11-28 10:20:00,33644.05,24662.5,0.25,0.21,0.11,0.02,0.01,1,0,33644.05,0.0,0.0,8981.550000000003,0.0,-0.0014958448753462604
2020-11-28 10:40:00,32856.1,28995.0,0.25,0.21,0.11,0.02,0.01,1,0,32856.1,0.0,0.0,3861.0999999999985,0.0,-0.0014958448753462604
2020-11-28 11:00:00,35569.25,28487.5,0.25,0.21,0.11,0.02,0.01,1,0,35569.25,0.0,0.0,7081.75,0.0,-0.0014958448753462604
2020-11-28 11:20:00,37992.25,28005.0,0.25,0.21,0.11,0.02,0.01,1,0,37992.25,0.0,0.0,9987.25,0.0,-0.0014958448753462604
2020-11-28 11:40:00,37249.25,27970.0,0.25,0.21,0.11,0.02,0.01,1,0,37249.25,0.0,0.0,9279.25,0.0,-0.0014958448753462604
2020-11-28 12:00:00,38365.25,28427.5,0.25,0.21,0.11,0.02,0.01,1,0,38365.25,0.0,0.0,9937.75,0.0,-0.0014958448753462604
2020-11-28 12:20:00,36322.25,28057.5,0.25,0.21,0.11,0.02,0.01,1,0,36322.25,0.0,0.0,8264.75,0.0,-0.0014958448753462604
2020-11-28 12:40:00,39349.25,27547.5,0.25,0.21,0.11,0.02,0.01,1,0,39349.25,0.0,0.0,11801.75,0.0,-0.0014958448753462604
2020-11-28 13:00:00,35599.0,26612.5,0.25,0.21,0.11,0.02,0.01,1,0,35599.0,0.0,0.0,8986.5,0.0,-0.0014958448753462604
2020-11-28 13:20:00,43275.0,24745.0,0.25,0.21,0.11,0.02,0.01,1,0,43275.0,0.0,0.0,18530.0,0.0,-0.0014958448753462604
2020-11-28 13:40:00,51605.5,21922.5,0.25,0.21,0.11,0.02,0.01,1,0,51605.5,0.0,0.0,29683.0,0.0,-0.0014958448753462604
2020-11-28 14:00:00,52170.8,21595.0,0.25,0.21,0.11,0.02,0.01,1,0,52170.8,0.0,0.0,30575.800000000003,0.0,-0.0014958448753462604
2020-11-28 14:20:00,52215.25,11915.0,0.25,0.21,0.11,0.02,0.01,1,0,52215.25,0.0,0.0,40300.25,0.0,-0.0014958448753462604
2020-11-28 14:40:00,42748.95,10112.0,0.25,0.21,0.11,0.02,0.01,1,0,42748.95,0.0,0.0,32636.949999999997,0.0,-0.0014958448753462604
2020-11-28 15:00:00,39233.25,7171.25,0.25,0.21,0.11,0.02,0.01,1,0,39233.25,0.0,0.0,32062.0,0.0,-0.0014958448753462604
2020-11-28 15:20:00,40077.65,8967.5,0.25,0.21,0.11,0.02,0.01,1,0,40077.65,0.0,0.0,31110.15,0.0,-0.0014958448753462604
2020-11-28 15:40:00,42653.325,8438.75,0.25,0.21,0.11,0.02,0.01,1,0,42653.325,0.0,0.0,34214.575,0.0,-0.0014958448753462604
2020-11-28 16:00:00,42102.25,6934.75,0.25,0.21,0.11,0.02,0.01,1,0,42102.25,0.0,0.0,35167.5,0.0,-0.0014958448753462604
2020-11-28 16:20:00,53276.399999999994,5065.0,0.25,0.21,0.11,0.02,0.01,1,0,53276.399999999994,0.0,0.0,48211.399999999994,0.0,-0.0014958448753462604
2020-11-28 16:40:00,47469.15000000001,3318.0,0.25,0.21,0.11,0.02,0.01,1,0,47469.15000000001,0.0,0.0,44151.15000000001,0.0,-0.0014958448753462604
2020-11-28 17:00:00,41893.0,2652.25,0.25,0.28,0.11,0.02,0.01,1,0,41893.0,0.0,0.0,39240.75,0.0,-0.0014958448753462604
2020-11-28 17:20:00,39769.84999999999,1854.0,0.25,0.28,0.11,0.02,0.01,1,0,39769.84999999999,0.0,0.0,37915.84999999999,0.0,-0.0014958448753462604
2020-11-28 17:40:00,43310.075,917.5,0.25,0.28,0.11,0.02,0.01,1,0,43310.075,0.0,0.0,42392.575,0.0,-0.0014958448753462604
2020-11-28 18:00:00,43661.45,344.7,0.25,0.28,0.11,0.02,0.01,1,0,43661.45,0.0,0.0,43316.75,0.0,-0.0014958448753462604
2020-11-28 18:20:00,42060.0,-12.0,0.25,0.28,0.11,0.02,0.01,1,0,42060.0,0.0,0.0,42072.0,0.0,-0.0014958448753462604
2020-11-28 18:40:00,43875.350000000006,-154.4,0.25,0.28,0.11,0.02,0.01,1,0,43875.350000000006,0.0,0.0,44029.75000000001,0.0,-0.0014958448753462604
2020-11-28 19:00:00,42775.5,0.0,0.25,0.28,0.11,0.02,0.01,1,0,42775.5,0.0,0.0,42775.5,0.0,-0.0014958448753462604
2020-11-28 19:20:00,37032.24999999999,0.0,0.25,0.28,0.11,0.02,0.01,1,0,37032.24999999999,0.0,0.0,37032.24999999999,0.0,-0.0014958448753462604
2020-11-28 19:40:00,31602.75,0.0,0.25,0.28,0.11,0.02,0.01,1,0,31602.75,0.0,0.0,31602.75,0.0,-0.0014958448753462604
2020-11-28 20:00:00,30941.499999999996,0.0,0.25,0.21,0.11,0.02,0.01,1,0,30941.499999999996,0.0,0.0,30941.499999999996,0.0,-0.0014958448753462604
2020-11-28 20:20:00,33354.75,0.0,0.25,0.21,0.11,0.02,0.01,1,0,33354.75,0.0,0.0,33354.75,0.0,-0.0014958448753462604
2020-11-28 20:40:00,30145.75,0.0,0.25,0.21,0.11,0.02,0.01,1,0,30145.75,0.0,0.0,30145.75,0.0,-0.0014958448753462604
2020-11-28 21:00:00,30072.300000000003,0.0,0.25,0.21,0.11,0.02,0.01,1,0,30072.300000000003,0.0,0.0,30072.300000000003,0.0,-0.0014958448753462604
2020-11-28 21:20:00,30035.925000000003,0.0,0.25,0.21,0.11,0.02,0.01,1,0,30035.925000000003,0.0,0.0,30035.925000000003,0.0,-0.0014958448753462604
2020-11-28 21:40:00,29682.05,0.0,0.25,0.21,0.11,0.02,0.01,1,0,29682.05,0.0,0.0,29682.05,0.0,-0.0014958448753462604
2020-11-28 22:00:00,28942.699999999997,0.0,0.25,0.16,0.11,0.02,0.01,1,0,28942.699999999997,0.0,0.0,28942.699999999997,0.0,-0.0014958448753462604
2020-11-28 22:20:00,29246.7,0.0,0.25,0.16,0.11,0.02,0.01,1,0,29246.7,0.0,0.0,29246.7,0.0,-0.0014958448753462604
2020-11-28 22:40:00,28437.975,0.0,0.25,0.16,0.11,0.02,0.01,1,0,28437.975,0.0,0.0,28437.975,0.0,-0.0014958448753462604
2020-11-28 23:00:00,27440.425,0.0,0.25,0.16,0.11,0.02,0.01,1,0,27440.425,0.0,0.0,27440.425,0.0,-0.0014958448753462604
2020-11-28 23:20:00,27777.9,0.0,0.25,0.16,0.11,0.02,0.01,1,0,27777.9,0.0,0.0,27777.9,0.0,-0.0014958448753462604
2020-11-28 23:40:00,27589.775,0.0,0.25,0.16,0.11,0.02,0.01,1,0,27589.775,0.0,0.0,27589.775,0.0,-0.0014958448753462604
2020-11-29 00:00:00,29567.675,0.0,0.25,0.16,0.11,0.02,0.01,1,0,29567.675,0.0,0.0,29567.675,0.0,-0.0014958448753462604
2020-11-29 00:20:00,27415.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,27415.25,0.0,0.0,27415.25,0.0,-0.0014958448753462604
2020-11-29 00:40:00,28340.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,28340.0,0.0,0.0,28340.0,0.0,-0.0014958448753462604
2020-11-29 01:00:00,28330.825,0.0,0.25,0.16,0.11,0.02,0.01,1,0,28330.825,0.0,0.0,28330.825,0.0,-0.0014958448753462604
2020-11-29 01:20:00,27884.85,0.0,0.25,0.16,0.11,0.02,0.01,1,0,27884.85,0.0,0.0,27884.85,0.0,-0.0014958448753462604
2020-11-29 01:40:00,27185.6,0.0,0.25,0.16,0.11,0.02,0.01,1,0,27185.6,0.0,0.0,27185.6,0.0,-0.0014958448753462604
2020-11-29 02:00:00,27753.050000000003,0.0,0.25,0.16,0.11,0.02,0.01,1,0,27753.050000000003,0.0,0.0,27753.050000000003,0.0,-0.0014958448753462604
2020-11-29 02:20:00,27357.1,0.0,0.25,0.16,0.11,0.02,0.01,1,0,27357.1,0.0,0.0,27357.1,0.0,-0.0014958448753462604
2020-11-29 02:40:00,26740.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,26740.5,0.0,0.0,26740.5,0.0,-0.0014958448753462604
2020-11-29 03:00:00,27304.375,0.0,0.25,0.16,0.11,0.02,0.01,1,0,27304.375,0.0,0.0,27304.375,0.0,-0.0014958448753462604
2020-11-29 03:20:00,27397.124999999996,0.0,0.25,0.16,0.11,0.02,0.01,1,0,27397.124999999996,0.0,0.0,27397.124999999996,0.0,-0.0014958448753462604
2020-11-29 03:40:00,26606.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,26606.5,0.0,0.0,26606.5,0.0,-0.0014958448753462604
2020-11-29 04:00:00,25743.6,0.0,0.25,0.16,0.11,0.02,0.01,1,0,25743.6,0.0,0.0,25743.6,0.0,-0.0014958448753462604
2020-11-29 04:20:00,25414.675000000003,0.0,0.25,0.16,0.11,0.02,0.01,1,0,25414.675000000003,0.0,0.0,25414.675000000003,0.0,-0.0014958448753462604
2020-11-29 04:40:00,24178.075,22.95,0.25,0.16,0.11,0.02,0.01,1,0,24178.075,0.0,0.0,24155.125,0.0,-0.0014958448753462604
2020-11-29 05:00:00,23318.700000000004,543.15,0.25,0.16,0.11,0.02,0.01,1,0,23318.700000000004,0.0,0.0,22775.550000000003,0.0,-0.0014958448753462604
2020-11-29 05:20:00,22821.25,937.25,0.25,0.16,0.11,0.02,0.01,1,0,22821.25,0.0,0.0,21884.0,0.0,-0.0014958448753462604
2020-11-29 05:40:00,23127.25,1325.0,0.25,0.16,0.11,0.02,0.01,1,0,23127.25,0.0,0.0,21802.25,0.0,-0.0014958448753462604
2020-11-29 06:00:00,22674.85,2804.0,0.25,0.28,0.11,0.02,0.01,1,0,22674.85,0.0,0.0,19870.85,0.0,-0.0014958448753462604
2020-11-29 06:20:00,21684.575,4211.0,0.25,0.28,0.11,0.02,0.01,1,0,21684.575,0.0,0.0,17473.575,0.0,-0.0014958448753462604
2020-11-29 06:40:00,21203.25,5360.0,0.25,0.28,0.11,0.02,0.01,1,0,21203.25,0.0,0.0,15843.25,0.0,-0.0014958448753462604
2020-11-29 07:00:00,22291.225,5355.25,0.25,0.28,0.11,0.02,0.01,1,0,22291.225,0.0,0.0,16935.975,0.0,-0.0014958448753462604
2020-11-29 07:20:00,21423.699999999997,7903.25,0.25,0.28,0.11,0.02,0.01,1,0,21423.699999999997,0.0,0.0,13520.449999999997,0.0,-0.0014958448753462604
2020-11-29 07:40:00,33358.5,10938.5,0.25,0.28,0.11,0.02,0.01,1,0,33358.5,0.0,0.0,22420.0,0.0,-0.0014958448753462604
2020-11-29 08:00:00,35390.875,12672.5,0.25,0.28,0.11,0.02,0.01,1,0,35390.875,0.0,0.0,22718.375,0.0,-0.0014958448753462604
2020-11-29 08:20:00,35445.399999999994,14115.0,0.25,0.28,0.11,0.02,0.01,1,0,35445.399999999994,0.0,0.0,21330.399999999994,0.0,-0.0014958448753462604
2020-11-29 08:40:00,31087.975,16100.0,0.25,0.28,0.11,0.02,0.01,1,0,31087.975,0.0,0.0,14987.974999999999,0.0,-0.0014958448753462604
2020-11-29 09:00:00,33646.55,17072.5,0.25,0.21,0.11,0.02,0.01,1,0,33646.55,0.0,0.0,16574.050000000003,0.0,-0.0014958448753462604
2020-11-29 09:20:00,31803.95,20225.0,0.25,0.21,0.11,0.02,0.01,1,0,31803.95,0.0,0.0,11578.95,0.0,-0.0014958448753462604
2020-11-29 09:40:00,31901.25,27742.5,0.25,0.21,0.11,0.02,0.01,1,0,31901.25,0.0,0.0,4158.75,0.0,-0.0014958448753462604
2020-11-29 10:00:00,31114.25,27662.5,0.25,0.21,0.11,0.02,0.01,1,0,31114.25,0.0,0.0,3451.75,0.0,-0.0014958448753462604
2020-11-29 10:20:00,32429.25,28837.5,0.25,0.21,0.11,0.02,0.01,1,0,32429.25,0.0,0.0,3591.75,0.0,-0.0014958448753462604
2020-11-29 10:40:00,31961.25,29145.0,0.25,0.21,0.11,0.02,0.01,1,0,31961.25,0.0,0.0,2816.25,0.0,-0.0014958448753462604
2020-11-29 11:00:00,33283.0,29137.5,0.25,0.21,0.11,0.02,0.01,1,0,33283.0,0.0,0.0,4145.5,0.0,-0.0014958448753462604
2020-11-29 11:20:00,32224.5,29372.5,0.25,0.21,0.11,0.02,0.01,1,0,32224.5,0.0,0.0,2852.0,0.0,-0.0014958448753462604
2020-11-29 11:40:00,35590.5,29425.0,0.25,0.21,0.11,0.02,0.01,1,0,35590.5,0.0,0.0,6165.5,0.0,-0.0014958448753462604
2020-11-29 12:00:00,32579.0,29570.0,0.25,0.21,0.11,0.02,0.01,1,0,32579.0,0.0,0.0,3009.0,0.0,-0.0014958448753462604
2020-11-29 12:20:00,34772.0,29277.5,0.25,0.21,0.11,0.02,0.01,1,0,34772.0,0.0,0.0,5494.5,0.0,-0.0014958448753462604
2020-11-29 12:40:00,33848.5,27657.5,0.25,0.21,0.11,0.02,0.01,1,0,33848.5,0.0,0.0,6191.0,0.0,-0.0014958448753462604
2020-11-29 13:00:00,35925.65,27767.5,0.25,0.21,0.11,0.02,0.01,1,0,35925.65,0.0,0.0,8158.1500000000015,0.0,-0.0014958448753462604
2020-11-29 13:20:00,35053.35,27475.0,0.25,0.21,0.11,0.02,0.01,1,0,35053.35,0.0,0.0,7578.3499999999985,0.0,-0.0014958448753462604
2020-11-29 13:40:00,39201.575,14932.5,0.25,0.21,0.11,0.02,0.01,1,0,39201.575,0.0,0.0,24269.074999999997,0.0,-0.0014958448753462604
2020-11-29 14:00:00,40479.22499999999,21667.5,0.25,0.21,0.11,0.02,0.01,1,0,40479.22499999999,0.0,0.0,18811.72499999999,0.0,-0.0014958448753462604
2020-11-29 14:20:00,42862.25,12472.0,0.25,0.21,0.11,0.02,0.01,1,0,42862.25,0.0,0.0,30390.25,0.0,-0.0014958448753462604
2020-11-29 14:40:00,37717.425,12592.0,0.25,0.21,0.11,0.02,0.01,1,0,37717.425,0.0,0.0,25125.425000000003,0.0,-0.0014958448753462604
2020-11-29 15:00:00,42574.8,4858.75,0.25,0.21,0.11,0.02,0.01,1,0,42574.8,0.0,0.0,37716.05,0.0,-0.0014958448753462604
2020-11-29 15:20:00,31201.175,4124.0,0.25,0.21,0.11,0.02,0.01,1,0,31201.175,0.0,0.0,27077.175,0.0,-0.0014958448753462604
2020-11-29 15:40:00,36013.2,3464.5,0.25,0.21,0.11,0.02,0.01,1,0,36013.2,0.0,0.0,32548.699999999997,0.0,-0.0014958448753462604
2020-11-29 16:00:00,33924.825,2473.75,0.25,0.21,0.11,0.02,0.01,1,0,33924.825,0.0,0.0,31451.074999999997,0.0,-0.0014958448753462604
2020-11-29 16:20:00,23360.65,2554.25,0.25,0.21,0.11,0.02,0.01,1,0,23360.65,0.0,0.0,20806.4,0.0,-0.0014958448753462604
2020-11-29 16:40:00,16348.350000000002,3460.75,0.25,0.21,0.11,0.02,0.01,1,0,16348.350000000002,0.0,0.0,12887.600000000002,0.0,-0.0014958448753462604
2020-11-29 17:00:00,16380.375,3845.0,0.25,0.28,0.11,0.02,0.01,1,0,16380.375,0.0,0.0,12535.375,0.0,-0.0014958448753462604
2020-11-29 17:20:00,19618.275,2515.75,0.25,0.28,0.11,0.02,0.01,1,0,19618.275,0.0,0.0,17102.525,0.0,-0.0014958448753462604
2020-11-29 17:40:00,21794.0,1827.5,0.25,0.28,0.11,0.02,0.01,1,0,21794.0,0.0,0.0,19966.5,0.0,-0.0014958448753462604
2020-11-29 18:00:00,24415.1,858.5999999999999,0.25,0.28,0.11,0.02,0.01,1,0,24415.1,0.0,0.0,23556.5,0.0,-0.0014958448753462604
2020-11-29 18:20:00,22630.6,487.09999999999997,0.25,0.28,0.11,0.02,0.01,1,0,22630.6,0.0,0.0,22143.5,0.0,-0.0014958448753462604
2020-11-29 18:40:00,23712.175,6.675000000000001,0.25,0.28,0.11,0.02,0.01,1,0,23712.175,0.0,0.0,23705.5,0.0,-0.0014958448753462604
2020-11-29 19:00:00,26935.5,-104.925,0.25,0.28,0.11,0.02,0.01,1,0,26935.5,0.0,0.0,27040.425,0.0,-0.0014958448753462604
2020-11-29 19:20:00,25490.875,0.0,0.25,0.28,0.11,0.02,0.01,1,0,25490.875,0.0,0.0,25490.875,0.0,-0.0014958448753462604
2020-11-29 19:40:00,28765.2,0.0,0.25,0.28,0.11,0.02,0.01,1,0,28765.2,0.0,0.0,28765.2,0.0,-0.0014958448753462604
2020-11-29 20:00:00,23784.7,0.0,0.25,0.21,0.11,0.02,0.01,1,0,23784.7,0.0,0.0,23784.7,0.0,-0.0014958448753462604
2020-11-29 20:20:00,23782.6,0.0,0.25,0.21,0.11,0.02,0.01,1,0,23782.6,0.0,0.0,23782.6,0.0,-0.0014958448753462604
2020-11-29 20:40:00,20754.975,0.0,0.25,0.21,0.11,0.02,0.01,1,0,20754.975,0.0,0.0,20754.975,0.0,-0.0014958448753462604
2020-11-29 21:00:00,20277.575,0.0,0.25,0.21,0.11,0.02,0.01,1,0,20277.575,0.0,0.0,20277.575,0.0,-0.0014958448753462604
2020-11-29 21:20:00,20516.75,0.0,0.25,0.21,0.11,0.02,0.01,1,0,20516.75,0.0,0.0,20516.75,0.0,-0.0014958448753462604
2020-11-29 21:40:00,20063.475000000002,0.0,0.25,0.21,0.11,0.02,0.01,1,0,20063.475000000002,0.0,0.0,20063.475000000002,0.0,-0.0014958448753462604
2020-11-29 22:00:00,19807.8,0.0,0.25,0.16,0.11,0.02,0.01,1,0,19807.8,0.0,0.0,19807.8,0.0,-0.0014958448753462604
2020-11-29 22:20:00,18190.6,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18190.6,0.0,0.0,18190.6,0.0,-0.0014958448753462604
2020-11-29 22:40:00,18149.45,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18149.45,0.0,0.0,18149.45,0.0,-0.0014958448753462604
2020-11-29 23:00:00,18693.55,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18693.55,0.0,0.0,18693.55,0.0,-0.0014958448753462604
2020-11-29 23:20:00,18164.775,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18164.775,0.0,0.0,18164.775,0.0,-0.0014958448753462604
2020-11-29 23:40:00,17769.125,0.0,0.25,0.16,0.11,0.02,0.01,1,0,17769.125,0.0,0.0,17769.125,0.0,-0.0014958448753462604
2020-11-30 00:00:00,18832.949999999997,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18832.949999999997,0.0,0.0,18832.949999999997,0.0,-0.0014958448753462604
2020-11-30 00:20:00,17884.425,0.0,0.25,0.16,0.11,0.02,0.01,1,0,17884.425,0.0,0.0,17884.425,0.0,-0.0014958448753462604
2020-11-30 00:40:00,16786.425000000003,0.0,0.25,0.16,0.11,0.02,0.01,1,0,16786.425000000003,0.0,0.0,16786.425000000003,0.0,-0.0014958448753462604
2020-11-30 01:00:00,17033.65,0.0,0.25,0.16,0.11,0.02,0.01,1,0,17033.65,0.0,0.0,17033.65,0.0,-0.0014958448753462604
2020-11-30 01:20:00,17091.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,17091.5,0.0,0.0,17091.5,0.0,-0.0014958448753462604
2020-11-30 01:40:00,18815.725,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18815.725,0.0,0.0,18815.725,0.0,-0.0014958448753462604
2020-11-30 02:00:00,16100.925,0.0,0.25,0.16,0.11,0.02,0.01,1,0,16100.925,0.0,0.0,16100.925,0.0,-0.0014958448753462604
2020-11-30 02:20:00,15927.7,0.0,0.25,0.16,0.11,0.02,0.01,1,0,15927.7,0.0,0.0,15927.7,0.0,-0.0014958448753462604
2020-11-30 02:40:00,16786.050000000003,0.0,0.25,0.16,0.11,0.02,0.01,1,0,16786.050000000003,0.0,0.0,16786.050000000003,0.0,-0.0014958448753462604
2020-11-30 03:00:00,15597.45,0.0,0.25,0.16,0.11,0.02,0.01,1,0,15597.45,0.0,0.0,15597.45,0.0,-0.0014958448753462604
2020-11-30 03:20:00,15944.45,0.0,0.25,0.16,0.11,0.02,0.01,1,0,15944.45,0.0,0.0,15944.45,0.0,-0.0014958448753462604
2020-11-30 03:40:00,16381.749999999998,0.0,0.25,0.16,0.11,0.02,0.01,1,0,16381.749999999998,0.0,0.0,16381.749999999998,0.0,-0.0014958448753462604
2020-11-30 04:00:00,15400.275000000001,0.0,0.25,0.16,0.11,0.02,0.01,1,0,15400.275000000001,0.0,0.0,15400.275000000001,0.0,-0.0014958448753462604
2020-11-30 04:20:00,15878.874999999998,0.0,0.25,0.16,0.11,0.02,0.01,1,0,15878.874999999998,0.0,0.0,15878.874999999998,0.0,-0.0014958448753462604
2020-11-30 04:40:00,13824.175,0.0,0.25,0.16,0.11,0.02,0.01,1,0,13824.175,0.0,0.0,13824.175,0.0,-0.0014958448753462604
2020-11-30 05:00:00,14228.325000000003,74.675,0.25,0.16,0.11,0.02,0.01,1,0,14228.325000000003,0.0,0.0,14153.650000000003,0.0,-0.0014958448753462604
2020-11-30 05:20:00,13774.15,453.17499999999995,0.25,0.16,0.11,0.02,0.01,1,0,13774.15,0.0,0.0,13320.975,0.0,-0.0014958448753462604
2020-11-30 05:40:00,13083.45,555.6500000000001,0.25,0.16,0.11,0.02,0.01,1,0,13083.45,0.0,0.0,12527.800000000001,0.0,-0.0014958448753462604
2020-11-30 06:00:00,12722.774999999998,1761.75,0.25,0.28,0.11,0.02,0.01,1,0,12722.774999999998,0.0,0.0,10961.024999999998,0.0,-0.0014958448753462604
2020-11-30 06:20:00,13540.525,3916.25,0.25,0.28,0.11,0.02,0.01,1,0,13540.525,0.0,0.0,9624.275,0.0,-0.0014958448753462604
2020-11-30 06:40:00,12101.55,5703.0,0.25,0.28,0.11,0.02,0.01,1,0,12101.55,0.0,0.0,6398.549999999999,0.0,-0.0014958448753462604
2020-11-30 07:00:00,11909.175,6591.5,0.25,0.28,0.11,0.02,0.01,1,0,11909.175,0.0,0.0,5317.674999999999,0.0,-0.0014958448753462604
2020-11-30 07:20:00,12724.150000000001,8365.0,0.25,0.28,0.11,0.02,0.01,1,0,12724.150000000001,0.0,0.0,4359.1500000000015,0.0,-0.0014958448753462604
2020-11-30 07:40:00,11317.825,10153.25,0.25,0.28,0.11,0.02,0.01,1,0,11317.825,0.0,0.0,1164.5750000000007,0.0,-0.0014958448753462604
