,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_ch_p,p_ch_g,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w
2020-11-26 00:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10659.25,,,3159.25,0.0,0.0,0.0,0.0,7500.0,0.21369212504946944,,,,,
2020-11-26 00:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10982.75,,,10982.75,0.0,0.0,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-26 00:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,11098.0,,,11098.0,0.0,0.0,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-26 01:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,11049.5,,,11049.5,0.0,0.0,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-26 01:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,11044.0,,,11044.0,0.0,0.0,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-26 01:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10740.25,,,10740.25,0.0,0.0,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-26 02:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10899.0,,,10899.0,0.0,0.0,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-26 02:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10992.5,,,10992.5,0.0,0.0,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-26 02:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,11209.0,,,11209.0,0.0,0.0,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-26 03:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,11254.25,,,11173.249999999998,0.0,0.0,0.0,0.0,81.00000000000148,-1.942890293094024e-16,,,,,
2020-11-26 03:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10682.5,,,10682.5,0.0,0.0,0.0,0.0,0.0,-1.942890293094024e-16,,,,,
2020-11-26 03:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10700.75,,,10700.75,0.0,0.0,0.0,0.0,0.0,-1.942890293094024e-16,,,,,
2020-11-26 04:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,11062.5,,,11062.5,0.0,0.0,0.0,0.0,0.0,-1.942890293094024e-16,,,,,
2020-11-26 04:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,11111.25,,,11111.25,0.0,0.0,0.0,0.0,0.0,-1.942890293094024e-16,,,,,
2020-11-26 04:40:00,,,,139.925,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,11575.175000000001,,,11435.250000000002,0.0,0.0,0.0,0.0,0.0,-1.942890293094024e-16,,,,,
