,load,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,p_load,p_ch,p_dis,p_im,p_ex,soc
2020-11-16 04:20:00,12172.925,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12172.925,0.0,0.0,12172.925,0.0,-0.0014958448753462604
2020-11-16 04:40:00,15743.875,93.55,0.25,0.16,0.11,0.02,0.01,1,0,15743.875,0.0,0.0,15650.325,0.0,-0.0014958448753462604
2020-11-16 05:00:00,13643.875,661.575,0.25,0.16,0.11,0.02,0.01,1,0,13643.875,0.0,0.0,12982.3,0.0,-0.0014958448753462604
2020-11-16 05:20:00,18478.45,2260.5,0.25,0.16,0.11,0.02,0.01,1,0,18478.45,0.0,0.0,16217.95,0.0,-0.0014958448753462604
2020-11-16 05:40:00,19732.15,4170.0,0.25,0.16,0.11,0.02,0.01,1,0,19732.15,0.0,0.0,15562.150000000001,0.0,-0.0014958448753462604
2020-11-16 06:00:00,16408.525,4566.25,0.25,0.28,0.11,0.02,0.01,1,0,16408.525,0.0,0.0,11842.275000000001,0.0,-0.0014958448753462604
2020-11-16 06:20:00,11513.375,7996.0,0.25,0.28,0.11,0.02,0.01,1,0,11513.375,0.0,0.0,3517.375,0.0,-0.0014958448753462604
2020-11-16 06:40:00,11560.25,10696.25,0.25,0.28,0.11,0.02,0.01,1,0,11560.25,0.0,0.0,864.0,0.0,-0.0014958448753462604
2020-11-16 07:00:00,12616.675,10630.0,0.25,0.28,0.11,0.02,0.01,0,1,12616.675,0.0,0.0,1986.6749999999993,0.0,-0.0014958448753462604
2020-11-16 07:20:00,12758.225,7533.75,0.25,0.28,0.11,0.02,0.01,0,1,12758.225,0.0,0.0,5224.475,0.0,-0.0014958448753462604
2020-11-16 07:40:00,12447.45,7331.0,0.25,0.28,0.11,0.02,0.01,0,1,12447.45,0.0,0.0,5116.450000000001,0.0,-0.0014958448753462604
2020-11-16 08:00:00,12555.5,9096.0,0.25,0.28,0.11,0.02,0.01,0,1,12555.5,0.0,0.0,3459.5,0.0,-0.0014958448753462604
2020-11-16 08:20:00,11997.25,17632.75,0.25,0.28,0.11,0.02,0.01,0,1,11997.25,-5635.5,0.0,0.0,0.0,-0.0014958448753462604
2020-11-16 08:40:00,14367.85,15602.5,0.25,0.28,0.11,0.02,0.01,0,1,14367.85,-1234.6499999999996,0.0,0.0,0.0,1.7830791551246539
2020-11-16 09:00:00,15496.225,21355.0,0.25,0.21,0.11,0.02,0.01,0,1,15496.225,-5858.775,0.0,0.0,0.0,2.1740516551246536
2020-11-16 09:20:00,20425.15,17947.5,0.25,0.21,0.11,0.02,0.01,0,1,20425.15,0.0,2477.6500000000015,0.0,0.0,4.029330405124654
2020-11-16 09:40:00,23924.0,10704.5,0.25,0.21,0.11,0.02,0.01,0,1,23924.0,0.0,7500.0,5719.5,0.0,3.1599795279316707
2020-11-16 10:00:00,22119.05,9653.25,0.25,0.21,0.11,0.02,0.01,0,1,22119.05,0.0,1585.2017416897484,10880.59825831025,0.0,0.5284005805632495
2020-11-16 10:20:00,16106.825,9509.0,0.25,0.21,0.11,0.02,0.01,0,1,16106.825,0.0,0.0,6597.825000000001,0.0,-0.027810556871750047
2020-11-16 10:40:00,17335.65,11270.0,0.25,0.21,0.11,0.02,0.01,0,1,17335.65,0.0,0.0,6065.6500000000015,0.0,-0.027810556871750047
2020-11-16 11:00:00,26331.5,10331.25,0.25,0.21,0.11,0.02,0.01,0,1,26331.5,0.0,0.0,16000.25,0.0,-0.027810556871750047
2020-11-16 11:20:00,19224.2,12837.5,0.25,0.21,0.11,0.02,0.01,0,1,19224.2,0.0,0.0,6386.700000000001,0.0,-0.027810556871750047
2020-11-16 11:40:00,20253.275,18585.0,0.25,0.21,0.11,0.02,0.01,0,1,20253.275,0.0,0.0,1668.2750000000015,0.0,-0.027810556871750047
2020-11-16 12:00:00,20166.025,16452.5,0.25,0.21,0.11,0.02,0.01,0,1,20166.025,0.0,0.0,3713.5250000000015,0.0,-0.027810556871750047
2020-11-16 12:20:00,25265.575,18730.0,0.25,0.21,0.11,0.02,0.01,0,1,25265.575,0.0,0.0,6535.575000000001,0.0,-0.027810556871750047
2020-11-16 12:40:00,18470.375,21360.0,0.25,0.21,0.11,0.02,0.01,0,1,18470.375,-2889.625,0.0,0.0,0.0,-0.027810556871750047
2020-11-16 13:00:00,14274.625,24400.0,0.25,0.21,0.11,0.02,0.01,0,1,14274.625,-7500.0,0.0,0.0,-2625.375,0.8872373597949166
2020-11-16 13:20:00,15514.35,22622.5,0.25,0.21,0.11,0.02,0.01,0,1,15514.35,-7108.15,0.0,0.0,0.0,3.2622373597949164
2020-11-16 13:40:00,17535.8,19805.0,0.25,0.21,0.11,0.02,0.01,0,1,17535.8,-2269.2000000000007,0.0,0.0,0.0,5.5131515264615825
2020-11-16 14:00:00,19839.1,19512.5,0.25,0.21,0.11,0.02,0.01,0,1,19839.1,0.0,326.59999999999854,0.0,0.0,6.231731526461583
2020-11-16 14:20:00,26752.925,11835.0,0.25,0.21,0.11,0.02,0.01,0,1,26752.925,0.0,7500.0,7417.924999999999,0.0,6.117135035233513
2020-11-16 14:40:00,21641.45,14217.5,0.25,0.21,0.11,0.02,0.01,0,1,21641.45,0.0,7423.950000000001,0.0,0.0,3.485556087865092
2020-11-16 15:00:00,23331.1,8260.25,0.25,0.21,0.11,0.02,0.01,0,1,23331.1,0.0,2641.98405306896,12428.865946931039,0.0,0.8806613510229866
2020-11-16 15:20:00,22512.7,7159.25,0.25,0.21,0.11,0.02,0.01,0,1,22512.7,0.0,0.0,15353.45,0.0,-0.04635059742226244
2020-11-16 15:40:00,22668.5,5542.5,0.25,0.21,0.11,0.02,0.01,0,1,22668.5,0.0,0.0,17126.0,0.0,-0.04635059742226244
2020-11-16 16:00:00,23040.85,4838.0,0.25,0.21,0.11,0.02,0.01,0,1,23040.85,0.0,0.0,18202.85,0.0,-0.04635059742226244
2020-11-16 16:20:00,21367.75,3170.75,0.25,0.21,0.11,0.02,0.01,0,1,21367.75,0.0,0.0,18197.0,0.0,-0.04635059742226244
2020-11-16 16:40:00,15041.3,2096.75,0.25,0.21,0.11,0.02,0.01,0,1,15041.3,0.0,0.0,12944.55,0.0,-0.04635059742226244
2020-11-16 17:00:00,15036.15,1429.25,0.25,0.28,0.11,0.02,0.01,0,1,15036.15,0.0,0.0,13606.9,0.0,-0.04635059742226244
2020-11-16 17:20:00,17735.175,814.225,0.25,0.28,0.11,0.02,0.01,0,1,17735.175,0.0,0.0,16920.95,0.0,-0.04635059742226244
2020-11-16 17:40:00,14572.375,272.875,0.25,0.28,0.11,0.02,0.01,0,1,14572.375,0.0,0.0,14299.5,0.0,-0.04635059742226244
2020-11-16 18:00:00,14641.1,44.625,0.25,0.28,0.11,0.02,0.01,1,0,14641.1,0.0,0.0,14596.475,0.0,-0.04635059742226244
2020-11-16 18:20:00,13750.15,-83.575,0.25,0.28,0.11,0.02,0.01,1,0,13750.15,0.0,0.0,13833.725,0.0,-0.04635059742226244
2020-11-16 18:40:00,13653.2,-47.15,0.25,0.28,0.11,0.02,0.01,1,0,13653.2,0.0,0.0,13700.35,0.0,-0.04635059742226244
2020-11-16 19:00:00,13701.85,0.0,0.25,0.28,0.11,0.02,0.01,1,0,13701.85,0.0,0.0,13701.85,0.0,-0.04635059742226244
2020-11-16 19:20:00,14154.675,0.0,0.25,0.28,0.11,0.02,0.01,1,0,14154.675,0.0,0.0,14154.675,0.0,-0.04635059742226244
2020-11-16 19:40:00,13408.475,0.0,0.25,0.28,0.11,0.02,0.01,1,0,13408.475,0.0,0.0,13408.475,0.0,-0.04635059742226244
2020-11-16 20:00:00,20925.875,0.0,0.25,0.21,0.11,0.02,0.01,1,0,20925.875,0.0,0.0,20925.875,0.0,-0.04635059742226244
2020-11-16 20:20:00,20345.075,0.0,0.25,0.21,0.11,0.02,0.01,1,0,20345.075,0.0,0.0,20345.075,0.0,-0.04635059742226244
2020-11-16 20:40:00,13535.875,0.0,0.25,0.21,0.11,0.02,0.01,1,0,13535.875,0.0,0.0,13535.875,0.0,-0.04635059742226244
2020-11-16 21:00:00,13076.675,0.0,0.25,0.21,0.11,0.02,0.01,1,0,13076.675,0.0,0.0,13076.675,0.0,-0.04635059742226244
2020-11-16 21:20:00,12806.675,0.0,0.25,0.21,0.11,0.02,0.01,1,0,12806.675,0.0,0.0,12806.675,0.0,-0.04635059742226244
2020-11-16 21:40:00,12754.2,0.0,0.25,0.21,0.11,0.02,0.01,1,0,12754.2,0.0,0.0,12754.2,0.0,-0.04635059742226244
2020-11-16 22:00:00,13133.55,0.0,0.25,0.16,0.11,0.02,0.01,1,0,13133.55,0.0,0.0,13133.55,0.0,-0.04635059742226244
2020-11-16 22:20:00,12916.3,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12916.3,0.0,0.0,12916.3,0.0,-0.04635059742226244
2020-11-16 22:40:00,12324.35,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12324.35,0.0,0.0,12324.35,0.0,-0.04635059742226244
2020-11-16 23:00:00,12278.425,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12278.425,0.0,0.0,12278.425,0.0,-0.04635059742226244
2020-11-16 23:20:00,12151.825,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12151.825,0.0,0.0,12151.825,0.0,-0.04635059742226244
2020-11-16 23:40:00,12520.9,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12520.9,0.0,0.0,12520.9,0.0,-0.04635059742226244
2020-11-17 00:00:00,11986.425,0.0,0.25,0.16,0.11,0.02,0.01,1,0,11986.425,0.0,0.0,11986.425,0.0,-0.04635059742226244
2020-11-17 00:20:00,12058.475,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12058.475,0.0,0.0,12058.475,0.0,-0.04635059742226244
2020-11-17 00:40:00,12062.875,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12062.875,0.0,0.0,12062.875,0.0,-0.04635059742226244
2020-11-17 01:00:00,12402.875,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12402.875,0.0,0.0,12402.875,0.0,-0.04635059742226244
2020-11-17 01:20:00,12036.45,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12036.45,0.0,0.0,12036.45,0.0,-0.04635059742226244
2020-11-17 01:40:00,11903.375,0.0,0.25,0.16,0.11,0.02,0.01,1,0,11903.375,0.0,0.0,11903.375,0.0,-0.04635059742226244
2020-11-17 02:00:00,11882.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,11882.25,0.0,0.0,11882.25,0.0,-0.04635059742226244
2020-11-17 02:20:00,11955.025,0.0,0.25,0.16,0.11,0.02,0.01,1,0,11955.025,0.0,0.0,11955.025,0.0,-0.04635059742226244
2020-11-17 02:40:00,12470.8,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12470.8,0.0,0.0,12470.8,0.0,-0.04635059742226244
2020-11-17 03:00:00,11912.575,0.0,0.25,0.16,0.11,0.02,0.01,1,0,11912.575,0.0,0.0,11912.575,0.0,-0.04635059742226244
2020-11-17 03:20:00,11997.3,0.0,0.25,0.16,0.11,0.02,0.01,1,0,11997.3,0.0,0.0,11997.3,0.0,-0.04635059742226244
2020-11-17 03:40:00,11862.575,0.0,0.25,0.16,0.11,0.02,0.01,1,0,11862.575,0.0,0.0,11862.575,0.0,-0.04635059742226244
2020-11-17 04:00:00,12395.575,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12395.575,0.0,0.0,12395.575,0.0,-0.04635059742226244
2020-11-17 04:20:00,11702.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,11702.75,0.0,0.0,11702.75,0.0,-0.04635059742226244
2020-11-17 04:40:00,11785.625,20.8,0.25,0.16,0.11,0.02,0.01,1,0,11785.625,0.0,0.0,11764.825,0.0,-0.04635059742226244
2020-11-17 05:00:00,11802.1,766.35,0.25,0.16,0.11,0.02,0.01,1,0,11802.1,0.0,0.0,11035.75,0.0,-0.04635059742226244
2020-11-17 05:20:00,11850.975,2111.5,0.25,0.16,0.11,0.02,0.01,1,0,11850.975,0.0,0.0,9739.475,0.0,-0.04635059742226244
2020-11-17 05:40:00,11964.25,4633.25,0.25,0.16,0.11,0.02,0.01,1,0,11964.25,0.0,0.0,7331.0,0.0,-0.04635059742226244
2020-11-17 06:00:00,11463.05,6508.0,0.25,0.28,0.11,0.02,0.01,1,0,11463.05,0.0,0.0,4955.049999999999,0.0,-0.04635059742226244
2020-11-17 06:20:00,11917.05,7708.25,0.25,0.28,0.11,0.02,0.01,1,0,11917.05,0.0,0.0,4208.799999999999,0.0,-0.04635059742226244
2020-11-17 06:40:00,11545.225,14401.75,0.25,0.28,0.11,0.02,0.01,1,0,11545.225,-2856.5249999999996,0.0,0.0,0.0,-0.04635059742226244
2020-11-17 07:00:00,13794.175,10262.75,0.25,0.28,0.11,0.02,0.01,0,1,13794.175,0.0,2574.6469577332123,956.778042266787,0.0,0.8582156525777374
2020-11-17 07:20:00,12666.225,9488.75,0.25,0.28,0.11,0.02,0.01,0,1,12666.225,0.0,0.0,3177.4750000000004,0.0,-0.045169244872512504
2020-11-17 07:40:00,12045.05,14762.5,0.25,0.28,0.11,0.02,0.01,0,1,12045.05,-2717.4500000000007,0.0,0.0,0.0,-0.045169244872512504
2020-11-17 08:00:00,12559.25,17705.25,0.25,0.28,0.11,0.02,0.01,0,1,12559.25,-5146.0,0.0,0.0,0.0,0.815356588460821
2020-11-17 08:20:00,10808.825,27142.5,0.25,0.28,0.11,0.02,0.01,0,1,10808.825,-7500.0,0.0,0.0,-8833.675,2.4449232551274873
2020-11-17 08:40:00,11128.3,27437.5,0.25,0.28,0.11,0.02,0.01,0,1,11128.3,-7500.0,0.0,0.0,-8809.2,4.819923255127487
2020-11-17 09:00:00,25856.275,23785.25,0.25,0.21,0.11,0.02,0.01,0,1,25856.275,0.0,2071.0250000000015,0.0,0.0,7.194923255127487
2020-11-17 09:20:00,26179.75,26672.5,0.25,0.21,0.11,0.02,0.01,0,1,26179.75,-492.75,0.0,0.0,0.0,6.468247816530996
2020-11-17 09:40:00,23474.875,28960.0,0.25,0.21,0.11,0.02,0.01,0,1,23474.875,-5485.125,0.0,0.0,0.0,6.624285316530996
2020-11-17 10:00:00,16920.65,22805.0,0.25,0.21,0.11,0.02,0.01,0,1,16920.65,-5884.3499999999985,0.0,0.0,0.0,8.361241566530996
2020-11-17 10:20:00,11279.575,14675.0,0.25,0.21,0.11,0.02,0.01,0,1,11279.575,-3395.4249999999993,0.0,0.0,0.0,10.224619066530995
2020-11-17 10:40:00,12005.6,11160.0,0.25,0.21,0.11,0.02,0.01,0,1,12005.6,0.0,845.6000000000004,0.0,0.0,11.299836983197661
2020-11-17 11:00:00,12745.6,11402.5,0.25,0.21,0.11,0.02,0.01,0,1,12745.6,0.0,1343.1000000000004,0.0,0.0,11.003135228811695
2020-11-17 11:20:00,13026.375,18580.0,0.25,0.21,0.11,0.02,0.01,0,1,13026.375,-5553.625,0.0,0.0,0.0,10.531872070916958
2020-11-17 11:40:00,12752.15,10607.75,0.25,0.21,0.11,0.02,0.01,0,1,12752.15,0.0,2144.3999999999996,0.0,0.0,12.290519987583624
2020-11-17 12:00:00,13157.35,7961.25,0.25,0.21,0.11,0.02,0.01,0,1,13157.35,0.0,5196.1,0.0,0.0,11.538098934952044
2020-11-17 12:20:00,13101.6,6094.75,0.25,0.21,0.11,0.02,0.01,0,1,13101.6,0.0,7006.85,0.0,0.0,9.714905952495904
2020-11-17 12:40:00,13609.625,4780.25,0.25,0.21,0.11,0.02,0.01,0,1,13609.625,0.0,7500.0,1329.375,0.0,7.256362092846781
2020-11-17 13:00:00,13377.05,5332.5,0.25,0.21,0.11,0.02,0.01,0,1,13377.05,0.0,7500.0,544.5499999999993,0.0,4.62478314547836
2020-11-17 13:20:00,13382.225,5620.0,0.25,0.21,0.11,0.02,0.01,0,1,13382.225,0.0,5979.612594329816,1782.6124056701847,0.0,1.9932041981099387
2020-11-17 13:40:00,13336.025,4025.75,0.25,0.21,0.11,0.02,0.01,0,1,13336.025,0.0,0.0,9310.275,0.0,-0.1049054841110495
2020-11-17 14:00:00,16193.45,3971.25,0.25,0.21,0.11,0.02,0.01,0,1,16193.45,0.0,0.0,12222.2,0.0,-0.1049054841110495
2020-11-17 14:20:00,29168.8,3799.0,0.25,0.21,0.11,0.02,0.01,0,1,29168.8,0.0,0.0,25369.8,0.0,-0.1049054841110495
2020-11-17 14:40:00,14521.9,3415.5,0.25,0.21,0.11,0.02,0.01,0,1,14521.9,0.0,0.0,11106.4,0.0,-0.1049054841110495
2020-11-17 15:00:00,13504.325,2595.5,0.25,0.21,0.11,0.02,0.01,0,1,13504.325,0.0,0.0,10908.825,0.0,-0.1049054841110495
2020-11-17 15:20:00,13374.55,2160.75,0.25,0.21,0.11,0.02,0.01,0,1,13374.55,0.0,0.0,11213.8,0.0,-0.1049054841110495
2020-11-17 15:40:00,13827.425,2030.25,0.25,0.21,0.11,0.02,0.01,0,1,13827.425,0.0,0.0,11797.175,0.0,-0.1049054841110495
2020-11-17 16:00:00,14888.375,1760.0,0.25,0.21,0.11,0.02,0.01,0,1,14888.375,0.0,0.0,13128.375,0.0,-0.1049054841110495
2020-11-17 16:20:00,13799.875,1688.0,0.25,0.21,0.11,0.02,0.01,0,1,13799.875,0.0,0.0,12111.875,0.0,-0.1049054841110495
2020-11-17 16:40:00,13647.35,1508.5,0.25,0.21,0.11,0.02,0.01,0,1,13647.35,0.0,0.0,12138.85,0.0,-0.1049054841110495
2020-11-17 17:00:00,17379.575,789.575,0.25,0.28,0.11,0.02,0.01,0,1,17379.575,0.0,0.0,16590.0,0.0,-0.1049054841110495
2020-11-17 17:20:00,15651.775,219.825,0.25,0.28,0.11,0.02,0.01,0,1,15651.775,0.0,0.0,15431.949999999999,0.0,-0.1049054841110495
2020-11-17 17:40:00,14915.175,73.825,0.25,0.28,0.11,0.02,0.01,0,1,14915.175,0.0,0.0,14841.349999999999,0.0,-0.1049054841110495
2020-11-17 18:00:00,16575.4,-45.45,0.25,0.28,0.11,0.02,0.01,1,0,16575.4,0.0,0.0,16620.850000000002,0.0,-0.1049054841110495
2020-11-17 18:20:00,16564.4,-83.45,0.25,0.28,0.11,0.02,0.01,1,0,16564.4,0.0,0.0,16647.850000000002,0.0,-0.1049054841110495
2020-11-17 18:40:00,18039.075,-37.775,0.25,0.28,0.11,0.02,0.01,1,0,18039.075,0.0,0.0,18076.850000000002,0.0,-0.1049054841110495
2020-11-17 19:00:00,15404.65,0.0,0.25,0.28,0.11,0.02,0.01,1,0,15404.65,0.0,0.0,15404.65,0.0,-0.1049054841110495
2020-11-17 19:20:00,13945.0,0.0,0.25,0.28,0.11,0.02,0.01,1,0,13945.0,0.0,0.0,13945.0,0.0,-0.1049054841110495
2020-11-17 19:40:00,15563.725,0.0,0.25,0.28,0.11,0.02,0.01,1,0,15563.725,0.0,0.0,15563.725,0.0,-0.1049054841110495
2020-11-17 20:00:00,14342.825,0.0,0.25,0.21,0.11,0.02,0.01,1,0,14342.825,0.0,0.0,14342.825,0.0,-0.1049054841110495
2020-11-17 20:20:00,15944.375,0.0,0.25,0.21,0.11,0.02,0.01,1,0,15944.375,0.0,0.0,15944.375,0.0,-0.1049054841110495
2020-11-17 20:40:00,13505.475,0.0,0.25,0.21,0.11,0.02,0.01,1,0,13505.475,0.0,0.0,13505.475,0.0,-0.1049054841110495
2020-11-17 21:00:00,12356.15,0.0,0.25,0.21,0.11,0.02,0.01,1,0,12356.15,0.0,0.0,12356.15,0.0,-0.1049054841110495
2020-11-17 21:20:00,12513.15,0.0,0.25,0.21,0.11,0.02,0.01,1,0,12513.15,0.0,0.0,12513.15,0.0,-0.1049054841110495
2020-11-17 21:40:00,11856.125,0.0,0.25,0.21,0.11,0.02,0.01,1,0,11856.125,0.0,0.0,11856.125,0.0,-0.1049054841110495
2020-11-17 22:00:00,11971.65,0.0,0.25,0.16,0.11,0.02,0.01,1,0,11971.65,0.0,0.0,11971.65,0.0,-0.1049054841110495
2020-11-17 22:20:00,11780.475,0.0,0.25,0.16,0.11,0.02,0.01,1,0,11780.475,0.0,0.0,11780.475,0.0,-0.1049054841110495
2020-11-17 22:40:00,12204.95,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12204.95,0.0,0.0,12204.95,0.0,-0.1049054841110495
2020-11-17 23:00:00,12113.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12113.0,0.0,0.0,12113.0,0.0,-0.1049054841110495
2020-11-17 23:20:00,11921.9,0.0,0.25,0.16,0.11,0.02,0.01,1,0,11921.9,0.0,0.0,11921.9,0.0,-0.1049054841110495
2020-11-17 23:40:00,12016.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,12016.25,0.0,0.0,0.0,0.0,-0.1049054841110495
