,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_ch_p,p_ch_g,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w
2020-11-26 00:00:00,18.956932598001135,0.0,27.01,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,330.5,3.646110276403235,-10.953938661354528,0.0,0.0,0.0,0.0,0.0,330.5,29.992557204700063,,0.0,0.0,25.57,23.32
2020-11-26 00:20:00,19.127569138183443,0.0,26.925000000000004,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,331.25,3.6341267159527177,-10.909202635848448,0.0,0.0,0.0,0.0,0.0,331.25,28.712215522572667,,0.0,0.0,25.584895157552605,23.305598897659827
2020-11-26 00:40:00,19.188581479642707,0.0,26.865000000000002,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,329.75,3.629841906372522,-10.89320694312758,0.0,0.0,0.0,0.0,0.0,329.75,27.437671614100186,,0.0,0.0,25.599367913342512,23.291976951889644
2020-11-26 01:00:00,19.161548739493483,0.0,26.81,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,333.0,3.631740377095001,-10.900294155230705,0.0,0.0,0.0,0.0,0.0,333.0,26.15056586270872,,0.0,0.0,25.613426103208607,23.278461615944284
2020-11-26 01:20:00,19.121088554313275,0.0,26.735,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,328.5,3.634581838099943,-10.910901659779663,0.0,0.0,0.0,0.0,0.0,328.5,24.880853432282006,,0.0,0.0,25.627075892171796,23.264947925733686
2020-11-26 01:40:00,19.030570507743203,0.0,26.674999999999997,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,332.75,3.640938791199064,-10.934632905360438,0.0,0.0,0.0,0.0,0.0,332.75,23.594713976499694,,0.0,0.0,25.640317768733382,23.251058814222354
2020-11-26 02:00:00,18.911237827604083,0.0,26.61,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,330.25,3.6493193548499767,-10.965918524587766,0.0,0.0,0.0,0.0,0.0,330.25,22.31823747680891,,0.0,0.0,25.6531490630182,23.23658154223131
2020-11-26 02:20:00,18.784523487165096,0.0,26.549999999999997,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,328.75,3.6582183219585205,-10.99913940424114,0.0,0.0,0.0,0.0,0.0,328.75,21.047558750773042,,0.0,0.0,25.665566412169152,23.22146665542727
2020-11-26 02:40:00,18.688102314976202,0.0,26.485000000000003,0.0475,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,336.75,3.6649898431368153,-11.024418280698438,0.0,0.0,0.0,0.0,0.0,336.7025,19.746142161410024,,0.0,0.0,25.677569950889378,23.20594691754124
2020-11-26 03:00:00,18.57484074389209,0.0,26.43,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,331.0,3.6729440414718075,-11.054112228591801,0.0,0.0,0.0,0.0,0.0,331.0,18.46676677489178,,0.0,0.0,25.689157991854707,23.18989945493234
2020-11-26 03:20:00,18.474266520234636,0.0,26.355,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,324.75,3.680007225521808,-11.080479916485537,0.0,0.0,0.0,0.0,0.0,324.75,17.211548778602356,,0.0,0.0,25.700330347590107,23.1734238377918
2020-11-26 03:40:00,18.429123201330704,0.0,26.3,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,332.5,3.6831775763179757,-11.092315204893037,0.0,0.0,0.0,0.0,0.0,332.5,15.926375618429196,,0.0,0.0,25.711093017131475,23.156937541132933
2020-11-26 04:00:00,18.36040098119321,0.0,26.25,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,333.0,3.688003839663632,-11.110332207521083,0.0,0.0,0.0,0.0,0.0,333.0,14.639269867037731,,0.0,0.0,25.72144925866254,23.14026152412829
2020-11-26 04:20:00,18.333658057306778,0.0,26.174999999999997,0.0475,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,327.5,3.6898819570039993,-11.117343438080567,21.451271999997857,0.0,0.0,0.0,0.0,306.00122800000213,13.456519294990722,,0.0,0.0,25.731406925663048,23.12370928166763
2020-11-26 04:40:00,18.36191329730455,0.0,26.14,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,338.25,3.687897631863584,-11.109935721445723,338.25,0.0,0.0,0.0,0.0,0.0,13.456519294990722,,0.0,0.0,25.74097977172195,23.1076869942224
2020-11-26 05:00:00,18.35835590017663,0.0,26.07,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,343.75,3.6881474627818824,-11.110868369332746,343.75,0.0,0.0,0.0,0.0,0.0,13.456519294990722,,0.0,0.0,25.750177667344396,23.091946261405354
2020-11-26 05:20:00,18.293541936058038,9.75,26.015,0.38,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,350.25,3.6926992548905533,-11.127860738897095,349.87,0.0,0.0,0.0,0.0,0.0,13.456519294990722,,0.0,0.0,25.76011028832912,23.077417038740993
2020-11-26 05:40:00,18.185058261811267,26.25,25.96,12.4925,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,366.5,3.7003179083562268,-11.156302058751049,354.0074999999799,0.0,0.0,0.0,0.0,2.0077859375078333e-11,13.456519294990644,,0.0,0.0,25.771545947259213,23.064725956885884
2020-11-26 06:00:00,18.247307558565367,40.25,25.925000000000004,33.7725,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,1500.0,0.0,380.5,3.695946229172753,-11.139982071693456,0.0,0.0,0.0,0.0,0.0,346.7275,12.1163542517006,,0.0,0.0,25.78422446058214,23.0547749530141
2020-11-26 06:20:00,18.588581288413398,74.0,25.9,233.51,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,1500.0,0.0,391.5,3.6719790626594255,-11.050509850405302,0.0,0.0,0.0,0.0,0.0,157.99,11.505694078540426,,0.0,0.0,25.800440469250315,23.052442394586194
2020-11-26 06:40:00,19.11621244169359,120.22,25.89,748.41,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,1500.0,0.0,393.5,3.6349242805233475,-10.91218003719104,-5.684341886080802e-14,1.858779796748422e-11,-354.9100000000185,-354.91000000001856,0.0,0.0,12.79627589672231,,0.0,0.0,25.821689371036122,23.060817456833345
2020-11-26 07:00:00,19.74783253915337,178.44,25.894999999999996,1300.5974999999999,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.32,500.0,1500.0,0.0,3013.0,3.5905665033931724,-10.746587293925588,0.0,0.0,0.0,0.0,0.0,1712.4025000000001,6.1775278293135285,,0.0,0.0,25.928870978142395,23.082865353673522
2020-11-26 07:20:00,20.48623058758723,244.92000000000002,25.9,1901.33,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.32,500.0,1500.0,0.0,3013.25,3.5387098633060177,-10.553000422713325,0.0,0.0,0.0,0.0,0.0,1111.92,1.879754174397016,,0.0,0.0,26.042427037770917,23.12040164457123
2020-11-26 07:40:00,21.296876281617838,317.16,25.92,2520.92,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.32,500.0,1500.0,0.0,3007.25,3.481779374279525,-10.340472283044045,3.865352482534945e-12,0.0,0.0,0.0,0.0,486.32999999999606,0.0,,0.0,0.0,26.163151719385034,23.1746072379668
2020-11-26 08:00:00,22.16709844402378,394.88,25.935000000000002,3114.0525,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,1.02,4000.0,1500.0,0.0,756.0,3.420664914988273,-10.112324895551561,0.0,-2358.0525,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,26.262746756866925,23.246299490854863
2020-11-26 08:20:00,23.00527374103114,475.12,25.975,3671.6549999999997,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,1.02,2250.0,1500.0,0.0,766.0,3.3618010612727276,-9.89257928054186,0.0,-2905.6549999999997,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,26.371125327434086,23.335401617283036
2020-11-26 08:40:00,23.781342361464958,556.3199999999999,26.014999999999997,4208.452499999999,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,1.02,500.0,1500.0,0.0,780.75,3.3072988707291184,-9.689116261653266,0.0,-3427.7024999999994,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,26.488514445619323,23.441393276532136
2020-11-26 09:00:00,24.218959083889864,641.28,26.06,4730.24,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,402.25,3.276565673479964,-9.574385660368382,-9.094947017729282e-13,-1965.7860720847111,-840.190233266875,-340.190233266875,-500.0,0.0,3.055237211879545,,-3.2875495804405714,1522.0136946484126,26.234905956854508,23.559256249908184
2020-11-26 09:20:00,24.35452718791698,728.96,26.12,5164.2,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,412.25,3.267044919202859,-9.538843576866872,4.547473508864641e-13,-2089.4834949880083,0.0,0.0,0.0,578.2742357287381,0.8201017923961729,,-6.999999999999977,3240.74074074073,25.637042670895134,23.6843712078226
2020-11-26 09:40:00,24.739744204388952,806.72,26.19,5524.2975,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,406.25,3.2399916784460565,-9.437850681348394,4.547473508864641e-13,-2089.483494988009,0.0,0.0,0.0,212.176735728739,-4.440892098500626e-15,,-6.999999999999977,3240.74074074073,25.05866568353416,23.81723005557852
2020-11-26 10:00:00,25.097685598216263,879.1999999999999,26.245,5830.9574999999995,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,415.5,3.2148539657024124,-9.344008674783838,0.0,-2174.7167592592696,0.0,0.0,0.0,0.0,-4.440892098500626e-15,,-6.999999999999977,3240.74074074073,24.4989990748663,23.95690233247148
2020-11-26 10:20:00,25.261247035000764,951.04,26.330000000000002,6085.842499999999,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,393.75,3.2033672796562325,-9.30112753924285,0.0,-2271.5275881587827,-179.82417110047516,-179.82417110047516,0.0,0.0,0.653906076728996,,-7.0,3240.740740740741,23.95777300040063,24.101880740754844
2020-11-26 10:40:00,25.52891054419612,1012.3199999999999,26.405,6294.51,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,415.0,3.1845696537818844,-9.230953814660662,0.0,-2271.527587455672,-367.2416718036131,-367.2416718036131,0.0,0.0,1.9893303378330436,,-6.999999999999945,3240.7407407407154,23.433606490739177,24.251489713438648
2020-11-26 11:00:00,25.921847103789496,1069.92,26.490000000000002,6474.154999999999,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,423.5,3.1569742805395835,-9.127937075494124,0.0,-2271.52758672707,-538.3866725321883,-538.3866725321883,0.0,0.0,3.9471000561319096,,-7.0,3240.740740740741,22.92591239356336,24.40619582102522
2020-11-26 11:20:00,26.38543401577602,1113.92,26.595,6581.647499999999,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,398.5,3.1244172339777867,-9.006397832511599,-4.547473508864641e-13,-2271.5275861028535,-670.8791731564152,-670.8791731564152,0.0,0.0,6.3866606857916,,-6.999999999999977,3240.74074074073,22.432986819814047,24.56462732371442
2020-11-26 11:40:00,26.837617879792077,1157.92,26.71,6748.9425,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,386.75,3.0926610071848883,-8.887848142905561,0.0,-2271.52758535486,-849.9241739044099,-849.9241739044099,0.0,0.0,9.477294045444,,-6.999999999999977,3240.74074074073,21.95466572592633,24.726752473485273
2020-11-26 12:00:00,27.044703932913585,1175.52,26.805000000000003,6731.284374999999,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,387.75,3.0781176495113836,-8.833556096521477,0.0,-2271.5275843761497,-831.2660498831198,-831.2660498831198,0.0,0.0,12.500079681382616,,-6.999999999999977,3240.74074074073,21.487764186204092,24.88701643650667
2020-11-26 12:20:00,27.419123515989632,1192.48,26.945,6771.457499999999,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,398.0,3.051822697077071,-8.73539397954131,0.0,-2271.5275833880078,-861.189175871261,-861.189175871261,0.0,0.0,15.631676684550836,,-6.999999999999977,3240.74074074073,21.032033003863972,25.046689670294356
2020-11-26 12:40:00,27.484785689336597,1196.3200000000002,27.060000000000002,6743.871874999999,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,401.5,3.0472113364460185,-8.718179233751833,0.0,-2271.527582335124,-2809.5130470369513,-2809.5130470369513,0.0,0.0,25.848087764685204,,-2.724475490556315,1261.3312456279236,21.0,25.204774241838663
2020-11-26 13:00:00,27.64573484306289,1190.0800000000002,27.21,6652.7075,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,387.25,3.0359081073071836,-8.675982964192048,1.3642420526593924e-12,-2271.5275811957717,-2875.697138295504,-2875.697138295504,0.0,0.0,36.30516826757794,,-2.4153828058988487,1118.2327805087261,21.0,25.360811870578665
2020-11-26 13:20:00,27.90998596889986,1177.92,27.35,6551.485,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,378.75,3.017350128241261,-8.60670386902976,-4.547473508864641e-13,-2271.5275799431056,-2778.5505858459696,-2778.5505858459696,0.0,0.0,46.4089885797451,,-2.424938761895596,1122.656834210924,21.0,25.514763182797317
2020-11-26 13:40:00,27.907985626924777,1152.16,27.485,6393.5475,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,377.75,3.0174906094005403,-8.607228301543,0.0,-2271.527578580108,-2624.852963090056,-2624.852963090056,0.0,0.0,55.95390844552712,,-2.417940629992444,1119.4169583298353,21.0,25.662736360150838
2020-11-26 14:00:00,28.006172237783456,1112.96,27.605,6184.784999999999,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,371.5,3.010595103986522,-8.581486577507594,0.0,-2271.5275770304943,-2433.2350534193274,-2433.2350534193274,0.0,0.0,64.80203591250648,,-2.394408318228383,1108.5223695501772,21.0,25.803658241213626
2020-11-26 14:20:00,28.16465657830111,1071.5200000000002,27.745,6021.4325,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,357.0,2.9994649751581677,-8.539936511547879,0.0,-2271.5275753121477,-2296.9520911623213,-2296.9520911623213,0.0,0.0,73.15458897127856,,-2.367258120415147,1095.9528335255309,21.0,25.93776618751531
