,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w
2020-11-03 00:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22012.275,,,14512.275000000001,0.0,0.0,7500.0,0.21369212504946944,,,,,
2020-11-03 00:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22044.9,,,21963.9,0.0,0.0,81.00000000000139,2.7755575615628914e-17,,,,,
2020-11-03 00:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22109.8,,,22109.8,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 01:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22114.125,,,22114.125,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 01:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22068.15,,,22068.15,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 01:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,21863.65,,,21863.65,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 02:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22109.05,,,22109.05,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 02:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22031.375,,,22031.375,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 02:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,21878.95,,,21878.95,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 03:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22138.975,,,22138.975,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 03:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22073.625,,,22073.625,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 03:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,21907.8,,,21907.8,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 04:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,21889.35,,,21889.35,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 04:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22385.6,,,22385.6,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 04:40:00,,,,-4.516666666666667,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22079.625,,,22084.141666666666,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 05:00:00,,,,160.56666666666666,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22128.475,,,21967.908333333333,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 05:20:00,,,,979.1,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,21856.3,,,20877.2,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 05:40:00,,,,3154.6666666666665,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,21071.15,,,17916.483333333334,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 06:00:00,,,,5876.333333333333,0.25,0.28,0.11,0.02,0.01,1.0,0.0,,,,,,,,20330.45,,,14454.116666666669,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 06:20:00,,,,8647.666666666666,0.25,0.28,0.11,0.02,0.01,1.0,0.0,,,,,,,,20039.275,,,11391.608333333335,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 06:40:00,,,,11535.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,,,,,,,,22275.675,,,10740.675,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 07:00:00,,,,14415.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,,,,,,,,22828.3,,,8413.3,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 07:20:00,,,,16841.666666666668,0.25,0.28,0.11,0.02,0.01,1.0,0.0,,,,,,,,25844.5,,,9002.833333333332,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 07:40:00,,,,19593.333333333332,0.25,0.28,0.11,0.02,0.01,1.0,0.0,,,,,,,,27423.0,,,7829.666666666668,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 08:00:00,,,,22116.666666666668,0.25,0.28,0.11,0.02,0.01,1.0,0.0,,,,,,,,24267.0,,,2150.333333333332,0.0,0.0,0.0,2.7755575615628914e-17,,,,,
2020-11-03 08:20:00,,,,23945.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,,,,,,,,21637.5,,,0.0,0.0,-2307.5,0.0,5.494047619047619,,,,,
2020-11-03 08:40:00,,,,24638.333333333332,0.25,0.28,0.11,0.02,0.01,1.0,0.0,,,,,,,,22226.75,,,0.0,0.0,-2411.583333333332,0.0,11.235912698412694,,,,,
2020-11-03 09:00:00,,,,25780.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,23437.25,,,0.0,0.0,-2342.75,0.0,16.813888888888883,,,,,
2020-11-03 09:20:00,,,,27270.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,33249.25,,,0.0,0.0,0.0,5979.25,1.0395847073824864,,,,,
2020-11-03 09:40:00,,,,28323.333333333332,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,37333.25,,,8615.862083333333,0.0,0.0,394.05458333333354,0.0,,,,,
2020-11-03 10:00:00,,,,29216.666666666668,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,37898.0,,,8681.333333333332,0.0,0.0,0.0,0.0,,,,,
2020-11-03 10:20:00,,,,29800.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,36767.0,,,6967.0,0.0,0.0,0.0,0.0,,,,,
2020-11-03 10:40:00,,,,30311.666666666668,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,32891.5,,,2579.833333333332,0.0,0.0,0.0,0.0,,,,,
2020-11-03 11:00:00,,,,30443.333333333332,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,24601.0,,,0.0,-5842.333333333332,0.0,0.0,0.0,,,,,
2020-11-03 11:20:00,,,,30555.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,21495.25,,,0.0,-9059.75,0.0,0.0,0.0,,,,,
2020-11-03 11:40:00,,,,30615.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,20806.75,,,0.0,-9808.25,0.0,0.0,0.0,,,,,
2020-11-03 12:00:00,,,,30435.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,19650.0,,,0.0,-10785.0,0.0,0.0,0.0,,,,,
2020-11-03 12:20:00,,,,30218.333333333332,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,18325.25,,,0.0,-11893.083333333332,0.0,0.0,0.0,,,,,
2020-11-03 12:40:00,,,,29626.666666666668,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,18598.25,,,0.0,-3528.416666666668,-7500.0,0.0,17.857142857142854,,,,,
2020-11-03 13:00:00,,,,28781.666666666668,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,18648.0,,,0.0,-2633.666666666668,-7500.0,0.0,35.71428571428571,,,,,
2020-11-03 13:20:00,,,,27706.666666666668,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,18255.75,,,0.0,-1950.9166666666679,-7500.0,0.0,53.57142857142856,,,,,
2020-11-03 13:40:00,,,,26495.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,18378.25,,,0.0,-616.75,-7500.0,0.0,71.42857142857142,,,,,
2020-11-03 14:00:00,,,,25070.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,19199.25,,,0.0,-165.99999999999454,-5704.7500000000055,0.0,85.01130952380953,,,,,
2020-11-03 14:20:00,,,,23310.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,19311.5,,,0.0,0.0,-3998.5,0.0,94.53154761904763,,,,,
2020-11-03 14:40:00,,,,21435.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,19138.25,,,0.0,-4.092726157978177e-12,-2296.749999999996,0.0,100.0,,,,,
2020-11-03 15:00:00,,,,19328.333333333332,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,20333.25,,,0.0,0.0,0.0,1004.9166666666679,97.3488545926219,,,,,
2020-11-03 15:20:00,,,,17001.666666666668,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,23285.0,,,0.0,0.0,0.0,6283.333333333332,80.7723255507189,,,,,
2020-11-03 15:40:00,,,,14481.666666666666,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,25173.25,,,3191.583333333334,0.0,0.0,7500.0,60.98601767576837,,,,,
2020-11-03 16:00:00,,,,11741.666666666666,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,25885.5,,,6643.833333333334,0.0,0.0,7500.0,41.19970980081784,,,,,
2020-11-03 16:20:00,,,,8926.5,0.25,0.21,0.11,0.02,0.01,1.0,0.0,,,,,,,,28584.85,,,12158.349999999999,0.0,0.0,7500.0,21.413401925867312,,,,,
