,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_ch_p,p_ch_g,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w
2020-11-28 00:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,21516.525,,,21516.525,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 00:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,20980.725,,,20980.725,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 00:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,20486.5,,,20486.5,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 01:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,20411.700000000004,,,20411.700000000004,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 01:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,20345.574999999997,,,20345.574999999997,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 01:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,20414.45,,,20414.45,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 02:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,19652.225,,,19652.225,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 02:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,20427.7,,,20427.7,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 02:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,19506.975,,,19506.975,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
2020-11-28 03:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,,,,,,,20301.3,,,20301.3,0.0,0.0,0.0,0.0,0.0,20.0,,,,,
