Date,SB_Va,SB_Vb,SB_Vc,IF_Vc,DR_Va,Delta_P
2020-11-16 00:00:00,0.004454006007023281,-0.001471529339994504,-0.005992904790872444,-0.006014939518365736,0.004469123840863176,200.0
2020-11-16 00:05:00,0.004423026455782519,-0.0014611907675146085,-0.005951308400000244,-0.00597319025311549,0.004438039079673217,198.6062717770037
2020-11-16 00:10:00,0.004392046083182777,-0.0014508533686807823,-0.005909709689063902,-0.0059314386588766865,0.004406953494367372,197.21254355400742
2020-11-16 00:15:00,0.004361064888570354,-0.0014405171444593634,-0.005868108658575011,-0.005889684735336687,0.004375867085400387,195.81881533101114
2020-11-16 00:20:00,0.004330082871291552,-0.0014301820950777255,-0.005826505308533569,-0.005847928482637599,0.004344779852175407,194.42508710801485
2020-11-16 00:25:00,0.004299100032227443,-0.001419848219910591,-0.005784899637887975,-0.0058061699000688805,0.004313691794891383,193.03135888501674
2020-11-16 00:30:00,0.004268116371065389,-0.0014095155194979725,-0.005743291646894022,-0.005764408987573688,0.004282602913292521,191.63763066202046
2020-11-16 00:35:00,0.004237131887180112,-0.0013991839942377737,-0.005701681335580133,-0.0057226457451804436,0.004251513207435664,190.24390243902417
2020-11-16 00:40:00,0.0042061465814526855,-0.0013888536433910303,-0.005660068702923127,-0.005680880171894387,0.004220422677690294,188.85017421602788
2020-11-16 00:45:00,0.0041751604529451924,-0.0013785244676967068,-0.005618453749434593,-0.005639112268767121,0.004189331322862699,187.4564459930316
2020-11-16 00:50:00,0.004144173501998694,-0.001368196467154803,-0.0055768364747450505,-0.0055973420346902,0.004158239143720266,186.0627177700353
2020-11-16 00:55:00,0.004113185728385815,-0.001357869641765319,-0.005535216878428173,-0.00555556946943625,0.004127146140348259,184.66898954703902
2020-11-16 01:00:00,0.004082197131964449,-0.0013475439918977372,-0.005493594960512382,-0.005513794572948427,0.004096052312121401,183.27526132404273
2020-11-16 01:05:00,0.004051207712933547,-0.001337219517296262,-0.005451970720628196,-0.005472017344914093,0.004064957659238644,181.88153310104462
2020-11-16 01:10:00,0.0040202174709804694,-0.0013268962181598454,-0.0054103441585482415,-0.005430237785844838,0.00403386218090418,180.48780487804834
2020-11-16 01:15:00,0.0039892264064747,-0.0013165740945453308,-0.00536871527381777,-0.005388455894291155,0.0040027658781980335,179.09407665505205
2020-11-16 01:20:00,0.0039582345187909596,-0.0013062531466232485,-0.005327084066578891,-0.005346671670878322,0.003971668750750723,177.70034843205576
2020-11-16 01:25:00,0.003927241807787141,-0.0012959333747630808,-0.005285450536632652,-0.0053048851153789656,0.003940570797908549,176.30662020905947
2020-11-16 01:30:00,0.0038962482737190385,-0.0012856147789079841,-0.00524381468375168,-0.00526309622688359,0.003909472019955729,174.9128919860632
2020-11-16 01:35:00,0.003865253916586653,-0.0012752973588590066,-0.005202176507424383,-0.005221305005932209,0.0038783724168354183,173.5191637630669
2020-11-16 01:40:00,0.0038342587360489233,-0.0012649811150140522,-0.005160536007593919,-0.005179511451700591,0.003847271988831835,172.1254355400706
2020-11-16 01:45:00,0.0038032627319637413,-0.001254666047543651,-0.00511889318431713,-0.005137715564444534,0.0038161707353197016,170.7317073170725
2020-11-16 01:50:00,0.003772265904729011,-0.0012443521562204296,-0.005077248036741366,-0.005095917343595602,0.0037850686564127045,169.33797909407622
2020-11-16 01:55:00,0.0037412682540036712,-0.001234039441214918,-0.00503560056492347,-0.005054116789352747,0.0037539657519403136,167.94425087107993
2020-11-16 02:00:00,0.003710269779674036,-0.001223727902868177,-0.004993950768948707,-0.0050123139010906925,0.0037228620214477814,166.55052264808364
2020-11-16 02:05:00,0.003679270481512731,-0.0012134175411802062,-0.004952298648248643,-0.004970508678837859,0.0036917574657877594,165.15679442508736
2020-11-16 02:10:00,0.00364827035974713,-0.0012031083561794276,-0.004910644202709591,-0.004928701122054235,0.0036606520845623436,163.76306620209107
2020-11-16 02:15:00,0.003617269413922486,-0.0011928003481500582,-0.004868987432303129,-0.0048868912307398205,0.003629545877288365,162.36933797909387
2020-11-16 02:20:00,0.0035862676442661723,-0.0011824935170352546,-0.004827328336460823,-0.004845079004724084,0.0035984388439374015,160.97560975609758
2020-11-16 02:25:00,0.0035552650507213457,-0.0011721878629771254,-0.004785666915267939,-0.00480326444372281,0.0035673309851915747,159.5818815331013
2020-11-16 02:30:00,0.0035242616331743193,-0.0011618833860609357,-0.00474400316812762,-0.004761447547565467,0.003536222299686642,158.188153310105
2020-11-16 02:35:00,0.0034932573912840326,-0.0011515800864003722,-0.004702337095295661,-0.004719628315967839,0.003505112788502629,156.7944250871078
2020-11-16 02:40:00,0.003462252325590498,-0.00114127796391017,-0.004660668695919412,-0.004677806748276225,0.003474002451355318,155.40069686411152
2020-11-16 02:45:00,0.0034312464349568472,-0.001130977019357715,-0.004618997970652572,-0.004635982845286435,0.003442891287704697,154.00696864111524
2020-11-16 02:50:00,0.0034002397206336354,-0.0011206772518050911,-0.004577324918301429,-0.004594156605833177,0.0034117792976360306,152.61324041811895
2020-11-16 02:55:00,0.0033692321814555726,-0.0011103786623891665,-0.004535649539548103,-0.004552328030456465,0.0033806664812914278,151.21951219512175
2020-11-16 03:00:00,0.003338223817877406,-0.001100081250541507,-0.004493971833511523,-0.004510497118303647,0.0033495528382729844,149.82578397212546
2020-11-16 03:05:00,0.0033072146298138705,-0.0010897850164610645,-0.004452291800191688,-0.004468663869147349,0.0033184383689786046,148.43205574912918
2020-11-16 03:10:00,0.003276204617066014,-0.0010794899604888997,-0.004410609439275959,-0.004426828283271789,0.0032873230729819625,147.0383275261329
