Time,load,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,p_load,p_ch,p_dis,p_im,p_ex,soc
2020-11-29 04:00:00,14295.500000000004,0.0,0.25,0.16,0.11,0.02,0.01,1,0,14295.500000000004,0.0,0.0,14295.500000000004,0.0,-0.016517924138601314
2020-11-29 04:20:00,14146.999999999998,0.0,0.25,0.16,0.11,0.02,0.01,1,0,14146.999999999998,0.0,0.0,14146.999999999998,0.0,-0.016517924138601314
2020-11-29 04:40:00,14060.55,37.55,0.25,0.16,0.11,0.02,0.01,1,0,14060.55,0.0,0.0,14023.0,0.0,-0.016517924138601314
2020-11-29 05:00:00,13576.75,617.75,0.25,0.16,0.11,0.02,0.01,1,0,13576.75,0.0,0.0,12959.0,0.0,-0.016517924138601314
2020-11-29 05:20:00,13616.050000000003,1012.05,0.25,0.16,0.11,0.02,0.01,1,0,13616.050000000003,0.0,0.0,12604.000000000004,0.0,-0.016517924138601314
2020-11-29 05:40:00,13464.500000000002,1396.5,0.25,0.16,0.11,0.02,0.01,1,0,13464.500000000002,0.0,0.0,12068.000000000002,0.0,-0.016517924138601314
2020-11-29 06:00:00,12457.25,2872.25,0.25,0.28,0.11,0.02,0.01,1,0,12457.25,0.0,0.0,9585.0,0.0,-0.016517924138601314
2020-11-29 06:20:00,12512.0,4272.0,0.25,0.28,0.11,0.02,0.01,1,0,12512.0,0.0,0.0,8240.0,0.0,-0.016517924138601314
2020-11-29 06:40:00,12207.0,5419.0,0.25,0.28,0.11,0.02,0.01,1,0,12207.0,0.0,0.0,6788.0,0.0,-0.016517924138601314
2020-11-29 07:00:00,12382.750000000002,5413.25,0.25,0.28,0.11,0.02,0.01,1,0,12382.750000000002,0.0,0.0,6969.500000000002,0.0,-0.016517924138601314
2020-11-29 07:20:00,13264.75,7953.25,0.25,0.28,0.11,0.02,0.01,1,0,13264.75,0.0,0.0,5311.5,0.0,-0.016517924138601314
2020-11-29 07:40:00,23384.5,10978.5,0.25,0.28,0.11,0.02,0.01,1,0,23384.5,0.0,0.0,12406.0,0.0,-0.016517924138601314
2020-11-29 08:00:00,26013.0,12707.5,0.25,0.28,0.11,0.02,0.01,1,0,26013.0,0.0,0.0,13305.5,0.0,-0.016517924138601314
2020-11-29 08:20:00,24270.5,14157.5,0.25,0.28,0.11,0.02,0.01,1,0,24270.5,0.0,0.0,10113.0,0.0,-0.016517924138601314
2020-11-29 08:40:00,22688.5,16140.0,0.25,0.28,0.11,0.02,0.01,1,0,22688.5,0.0,0.0,6548.5,0.0,-0.016517924138601314
2020-11-29 09:00:00,24194.0,17092.5,0.25,0.21,0.11,0.02,0.01,1,0,24194.0,0.0,0.0,7101.5,0.0,-0.016517924138601314
2020-11-29 09:20:00,22631.5,20232.5,0.25,0.21,0.11,0.02,0.01,1,0,22631.5,0.0,0.0,2399.0,0.0,-0.016517924138601314
2020-11-29 09:40:00,24400.5,27685.0,0.25,0.21,0.11,0.02,0.01,1,0,24400.5,-3284.5,0.0,0.0,0.0,-0.016517924138601314
2020-11-29 10:00:00,26233.5,27612.5,0.25,0.21,0.11,0.02,0.01,1,0,26233.5,-1379.0,0.0,0.0,0.0,1.0235737425280653
2020-11-29 10:20:00,27290.5,28727.5,0.25,0.21,0.11,0.02,0.01,1,0,27290.5,-1437.0,0.0,0.0,0.0,1.4602570758613986
2020-11-29 10:40:00,23661.0,29057.5,0.25,0.21,0.11,0.02,0.01,1,0,23661.0,-5396.5,0.0,0.0,0.0,1.9153070758613986
2020-11-29 11:00:00,23192.0,29042.5,0.25,0.21,0.11,0.02,0.01,1,0,23192.0,-5850.5,0.0,0.0,0.0,3.6241987425280646
2020-11-29 11:20:00,22385.5,29267.5,0.25,0.21,0.11,0.02,0.01,1,0,22385.5,-6882.0,0.0,0.0,0.0,5.476857075861398
2020-11-29 11:40:00,25331.5,29317.5,0.25,0.21,0.11,0.02,0.01,1,0,25331.5,-3986.0,0.0,0.0,0.0,7.6561570758613975
2020-11-29 12:00:00,24730.0,29450.0,0.25,0.21,0.11,0.02,0.01,1,0,24730.0,-4720.0,0.0,0.0,0.0,8.91839040919473
2020-11-29 12:20:00,26176.0,29180.0,0.25,0.21,0.11,0.02,0.01,1,0,26176.0,-3004.0,0.0,0.0,0.0,10.413057075861397
2020-11-29 12:40:00,26205.0,27592.5,0.25,0.21,0.11,0.02,0.01,1,0,26205.0,-1387.5,0.0,0.0,0.0,11.364323742528065
2020-11-29 13:00:00,25522.0,27701.0,0.25,0.21,0.11,0.02,0.01,1,0,25522.0,-2179.0,0.0,0.0,0.0,11.803698742528065
2020-11-29 13:20:00,25276.0,27397.5,0.25,0.21,0.11,0.02,0.01,1,0,25276.0,-2121.5,0.0,0.0,0.0,12.493715409194731
2020-11-29 13:40:00,26517.0,14927.5,0.25,0.21,0.11,0.02,0.01,1,0,26517.0,0.0,7500.0,4089.5,0.0,13.165523742528064
2020-11-29 14:00:00,26464.5,21615.0,0.25,0.21,0.11,0.02,0.01,1,0,26464.5,0.0,4849.5,0.0,0.0,10.533944795159643
2020-11-29 14:20:00,29043.0,12462.5,0.25,0.21,0.11,0.02,0.01,1,0,29043.0,0.0,7500.0,9080.5,0.0,8.832365847791221
2020-11-29 14:40:00,25796.5,12582.0,0.25,0.21,0.11,0.02,0.01,1,0,25796.5,0.0,7500.0,5714.5,0.0,6.2007869004228
2020-11-29 15:00:00,28585.0,4901.5,0.25,0.21,0.11,0.02,0.01,1,0,28585.0,0.0,7500.0,16183.5,0.0,3.569207953054379
2020-11-29 15:20:00,34721.75,4157.75,0.25,0.21,0.11,0.02,0.01,1,0,34721.75,0.0,2812.8870170578734,27751.112982942126,0.0,0.9376290056859578
2020-11-29 15:40:00,34628.5,3503.5,0.25,0.21,0.11,0.02,0.01,1,0,34628.5,0.0,0.0,31125.0,0.0,-0.04934889503610307
2020-11-29 16:00:00,33633.25,2524.75,0.25,0.21,0.11,0.02,0.01,1,0,33633.25,0.0,0.0,31108.5,0.0,-0.04934889503610307
2020-11-29 16:20:00,31007.75,2597.25,0.25,0.21,0.11,0.02,0.01,1,0,31007.75,0.0,0.0,28410.5,0.0,-0.04934889503610307
2020-11-29 16:40:00,20795.0,3496.5,0.25,0.21,0.11,0.02,0.01,1,0,20795.0,0.0,0.0,17298.5,0.0,-0.04934889503610307
2020-11-29 17:00:00,19907.25,3879.25,0.25,0.28,0.11,0.02,0.01,1,0,19907.25,0.0,0.0,16028.0,0.0,-0.04934889503610307
2020-11-29 17:20:00,21639.0,2558.5,0.25,0.28,0.11,0.02,0.01,1,0,21639.0,0.0,0.0,19080.5,0.0,-0.04934889503610307
2020-11-29 17:40:00,22905.5,1886.5,0.25,0.28,0.11,0.02,0.01,1,0,22905.5,0.0,0.0,21019.0,0.0,-0.04934889503610307
2020-11-29 18:00:00,22267.399999999998,926.9000000000001,0.25,0.28,0.11,0.02,0.01,1,0,22267.399999999998,0.0,0.0,21340.499999999996,0.0,-0.04934889503610307
2020-11-29 18:20:00,19690.699999999997,560.7,0.25,0.28,0.11,0.02,0.01,1,0,19690.699999999997,0.0,0.0,19129.999999999996,0.0,-0.04934889503610307
2020-11-29 18:40:00,19467.574999999997,81.575,0.25,0.28,0.11,0.02,0.01,1,0,19467.574999999997,0.0,0.0,19385.999999999996,0.0,-0.04934889503610307
2020-11-29 19:00:00,25029.824999999997,-64.675,0.25,0.28,0.11,0.02,0.01,1,0,25029.824999999997,0.0,0.0,25094.499999999996,0.0,-0.04934889503610307
2020-11-29 19:20:00,22487.5,0.0,0.25,0.28,0.11,0.02,0.01,1,0,22487.5,0.0,0.0,22487.5,0.0,-0.04934889503610307
2020-11-29 19:40:00,25581.0,0.0,0.25,0.28,0.11,0.02,0.01,1,0,25581.0,0.0,0.0,25581.0,0.0,-0.04934889503610307
2020-11-29 20:00:00,21786.0,0.0,0.25,0.21,0.11,0.02,0.01,1,0,21786.0,0.0,0.0,21786.0,0.0,-0.04934889503610307
2020-11-29 20:20:00,22248.0,0.0,0.25,0.21,0.11,0.02,0.01,1,0,22248.0,0.0,0.0,22248.0,0.0,-0.04934889503610307
2020-11-29 20:40:00,20565.5,0.0,0.25,0.21,0.11,0.02,0.01,1,0,20565.5,0.0,0.0,20565.5,0.0,-0.04934889503610307
2020-11-29 21:00:00,20837.5,0.0,0.25,0.21,0.11,0.02,0.01,1,0,20837.5,0.0,0.0,20837.5,0.0,-0.04934889503610307
2020-11-29 21:20:00,21027.0,0.0,0.25,0.21,0.11,0.02,0.01,1,0,21027.0,0.0,0.0,21027.0,0.0,-0.04934889503610307
2020-11-29 21:40:00,24747.5,0.0,0.25,0.21,0.11,0.02,0.01,1,0,24747.5,0.0,0.0,24747.5,0.0,-0.04934889503610307
2020-11-29 22:00:00,22231.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,22231.5,0.0,0.0,22231.5,0.0,-0.04934889503610307
2020-11-29 22:20:00,21043.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,21043.5,0.0,0.0,21043.5,0.0,-0.04934889503610307
2020-11-29 22:40:00,22132.499999999996,0.0,0.25,0.16,0.11,0.02,0.01,1,0,22132.499999999996,0.0,0.0,22132.499999999996,0.0,-0.04934889503610307
2020-11-29 23:00:00,21802.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,21802.5,0.0,0.0,21802.5,0.0,-0.04934889503610307
2020-11-29 23:20:00,19996.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,19996.5,0.0,0.0,19996.5,0.0,-0.04934889503610307
2020-11-29 23:40:00,20004.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,20004.0,0.0,0.0,20004.0,0.0,-0.04934889503610307
2020-11-30 00:00:00,19897.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,19897.5,0.0,0.0,19897.5,0.0,-0.04934889503610307
2020-11-30 00:20:00,21844.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,21844.0,0.0,0.0,21844.0,0.0,-0.04934889503610307
2020-11-30 00:40:00,21357.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,21357.0,0.0,0.0,21357.0,0.0,-0.04934889503610307
2020-11-30 01:00:00,19575.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,19575.5,0.0,0.0,19575.5,0.0,-0.04934889503610307
2020-11-30 01:20:00,19650.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,19650.0,0.0,0.0,19650.0,0.0,-0.04934889503610307
2020-11-30 01:40:00,18791.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18791.5,0.0,0.0,18791.5,0.0,-0.04934889503610307
2020-11-30 02:00:00,18602.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18602.0,0.0,0.0,18602.0,0.0,-0.04934889503610307
2020-11-30 02:20:00,17884.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,17884.0,0.0,0.0,17884.0,0.0,-0.04934889503610307
2020-11-30 02:40:00,18198.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18198.0,0.0,0.0,18198.0,0.0,-0.04934889503610307
2020-11-30 03:00:00,20449.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,20449.5,0.0,0.0,20449.5,0.0,-0.04934889503610307
2020-11-30 03:20:00,20111.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,20111.5,0.0,0.0,20111.5,0.0,-0.04934889503610307
2020-11-30 03:40:00,18833.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18833.0,0.0,0.0,18833.0,0.0,-0.04934889503610307
2020-11-30 04:00:00,18173.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18173.0,0.0,0.0,18173.0,0.0,-0.04934889503610307
2020-11-30 04:20:00,18107.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18107.0,0.0,0.0,18107.0,0.0,-0.04934889503610307
2020-11-30 04:40:00,17562.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,17562.5,0.0,0.0,17562.5,0.0,-0.04934889503610307
2020-11-30 05:00:00,17144.35,126.35000000000001,0.25,0.16,0.11,0.02,0.01,1,0,17144.35,0.0,0.0,17018.0,0.0,-0.04934889503610307
2020-11-30 05:20:00,16277.75,521.75,0.25,0.16,0.11,0.02,0.01,1,0,16277.75,0.0,0.0,15756.0,0.0,-0.04934889503610307
2020-11-30 05:40:00,17146.825000000004,623.825,0.25,0.16,0.11,0.02,0.01,1,0,17146.825000000004,0.0,0.0,16523.000000000004,0.0,-0.04934889503610307
2020-11-30 06:00:00,20151.0,1821.5,0.25,0.28,0.11,0.02,0.01,1,0,20151.0,0.0,0.0,18329.5,0.0,-0.04934889503610307
2020-11-30 06:20:00,17452.25,3965.25,0.25,0.28,0.11,0.02,0.01,1,0,17452.25,0.0,0.0,13487.0,0.0,-0.04934889503610307
2020-11-30 06:40:00,15895.249999999998,5741.25,0.25,0.28,0.11,0.02,0.01,1,0,15895.249999999998,0.0,0.0,10153.999999999998,0.0,-0.04934889503610307
2020-11-30 07:00:00,16170.25,6626.75,0.25,0.28,0.11,0.02,0.01,1,0,16170.25,0.0,0.0,9543.5,0.0,-0.04934889503610307
2020-11-30 07:20:00,17468.0,8386.5,0.25,0.28,0.11,0.02,0.01,1,0,17468.0,0.0,0.0,9081.5,0.0,-0.04934889503610307
2020-11-30 07:40:00,17581.25,10149.75,0.25,0.28,0.11,0.02,0.01,1,0,17581.25,0.0,0.0,7431.5,0.0,-0.04934889503610307
2020-11-30 08:00:00,17334.0,18077.5,0.25,0.28,0.11,0.02,0.01,1,0,17334.0,-743.5,0.0,0.0,0.0,-0.04934889503610307
2020-11-30 08:20:00,14348.5,25190.0,0.25,0.28,0.11,0.02,0.01,1,0,14348.5,-7500.0,0.0,0.0,-3341.5,0.1860927716305636
2020-11-30 08:40:00,21875.5,25705.0,0.25,0.28,0.11,0.02,0.01,1,0,21875.5,-3829.5,0.0,0.0,0.0,2.5610927716305634
2020-11-30 09:00:00,19498.5,26875.0,0.25,0.21,0.11,0.02,0.01,1,0,19498.5,-7376.5,0.0,0.0,0.0,3.7737677716305633
2020-11-30 09:20:00,18176.0,23870.0,0.25,0.21,0.11,0.02,0.01,1,0,18176.0,-5694.0,0.0,0.0,0.0,6.10965943829723
