,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_ch_p,p_ch_g,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w
2020-11-28 00:00:00,23.298968218450156,0.0,28.560000000000002,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,330.5,3.3411753176871297,-9.815580979833376,830.5,0.0,-500.0,0.0,-500.0,0.0,21.818181818181817,,0.0,0.0,25.0,24.0
2020-11-28 00:20:00,23.386013109301473,0.0,28.529999999999998,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,331.25,3.335062279352486,-9.792760296449043,831.25,0.0,-500.0,0.0,-500.0,0.0,23.636363636363633,,0.0,0.0,25.0336701963088,24.00313555916043
2020-11-28 00:40:00,22.656807272911422,0.0,28.485000000000003,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,329.75,3.386273363519535,-9.983937232298047,829.75,0.0,-500.0,0.0,-500.0,0.0,25.45454545454545,,0.0,0.0,25.066810381994646,24.001023784294503
2020-11-28 01:00:00,22.246797050101108,0.0,28.465000000000003,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,333.0,3.4150677957386137,-10.091430198141115,833.0,0.0,-500.0,0.0,-500.0,0.0,27.272727272727266,,0.0,0.0,25.099387106098707,23.996123664363083
2020-11-28 01:20:00,21.985972785507148,0.0,28.44,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,328.5,3.433385111234956,-10.159810868195805,828.5,0.0,-500.0,0.0,-500.0,0.0,29.090909090909083,,0.0,0.0,25.13138447597035,23.989587141399085
2020-11-28 01:40:00,21.93403368139598,0.0,28.405,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,332.75,3.437032720317963,-10.173427817319352,832.75,0.0,-500.0,0.0,-500.0,0.0,30.9090909090909,,0.0,0.0,25.16281024974968,23.982995030205565
2020-11-28 02:00:00,21.88899333126229,0.0,28.384999999999998,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,330.25,3.4401958397644945,-10.185236110257257,393.21364183112485,0.0,-62.963641831124846,0.0,-62.963641831124846,0.0,31.138049606658626,,0.0,0.0,25.19367278409,23.976395495626683
2020-11-28 02:20:00,21.8571730454379,0.0,28.345000000000002,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,328.75,3.4424305329803904,-10.193578480049391,328.75,0.0,0.0,0.0,0.0,0.0,31.138049606658626,,0.0,0.0,25.223981715251696,23.96988328289206
2020-11-28 02:40:00,21.819300412725458,0.0,28.32,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,336.75,3.445090273872024,-10.203507602271372,336.75,0.0,0.0,0.0,0.0,0.0,31.138049606658626,,0.0,0.0,25.25374578734819,23.963407797815805
2020-11-28 03:00:00,21.72546868777541,0.0,28.305,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,331.0,3.451679941869944,-10.228107599646847,331.0,0.0,0.0,0.0,0.0,0.0,31.138049606658626,,0.0,0.0,25.2829673540469,23.956546353998046
2020-11-28 03:20:00,21.6482757822163,0.0,28.26,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,324.75,3.4571010893517817,-10.248345373972858,436.24852238238964,0.0,0.0,0.0,0.0,0.0,31.138049606658626,,-0.24083680834596163,111.49852238238964,25.288317686919335,23.949250683446877
2020-11-28 03:40:00,21.819051897524055,0.0,28.240000000000002,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,332.5,3.4451077267395966,-10.203572755856744,968.6682147974789,0.0,-500.0,0.0,-500.0,0.0,32.956231424840446,,-0.29412334396255435,136.16821479747887,25.288339249731873,23.943340100721922
2020-11-28 04:00:00,22.189997394146665,0.0,28.22,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,333.0,3.419056754433929,-10.106321445085058,969.336324481279,0.0,-500.0,0.0,-500.0,0.0,34.774413243022266,,-0.29448646087956265,136.336324481279,25.28828012107602,23.940288821896186
2020-11-28 04:20:00,22.538478977474437,0.0,28.174999999999997,0.2375,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,327.5,3.394583390667653,-10.014959530553181,964.2198509306618,0.0,-500.2375,-0.2375,-500.0,0.0,36.59345869756772,,-0.29531487801022943,136.71985093066178,25.28813564599735,23.93988565064675
2020-11-28 04:40:00,22.925080556209966,0.0,28.15,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,338.25,3.3674329140810264,-9.91360364236812,975.5864655054611,0.0,-500.0,0.0,-500.0,0.0,38.41164051574954,,-0.29664676549179597,137.3364655054611,25.287901163386607,23.942375149193616
2020-11-28 05:00:00,23.421437201608573,0.0,28.146666666666665,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,343.75,3.332574495955604,-9.783473111563044,946.3748343482057,0.0,-464.401370786849,0.0,-464.401370786849,0.0,40.100372773156266,,-0.2985626812925306,138.22346356135677,25.287575773205813,23.94853342223217
2020-11-28 05:20:00,23.900356088422555,9.0,28.12,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,350.25,3.2989407067044962,-9.657914262837185,1750.9994885485503,0.0,-500.0,0.0,-500.0,0.0,41.918554591338086,,-1.9456188952648688,900.7494885485503,25.128848517439966,23.958271602425274
2020-11-28 05:40:00,24.27207290655722,26.75,28.115000000000002,15.2,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,366.5,3.272835565590925,-9.560460733602794,4107.240740740741,0.0,-515.1999999999998,-15.2,-499.99999999999983,0.0,43.79200913679263,,-7.0,3240.740740740741,24.484971342894926,23.968354734990672
2020-11-28 06:00:00,24.595094698579285,43.0,28.1,38.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,1500.0,0.0,380.5,3.250150206596918,-9.475773648928666,0.0,0.0,0.0,0.0,0.0,342.5,42.46818415225336,,0.0,0.0,24.530767558520168,23.983353292943058
2020-11-28 06:20:00,24.887764069475285,77.99,28.115000000000002,229.1875,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,1500.0,0.0,391.5,3.229596454777993,-9.399044101861758,0.0,0.0,0.0,0.0,0.0,162.3125,41.840816728010935,,0.0,0.0,24.580113797569236,24.005658189953053
2020-11-28 06:40:00,25.210630308338754,131.24,28.155,774.4875,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,1500.0,0.0,393.5,3.2069220200600963,-9.314397798781439,0.0,0.0,0.0,0.0,0.0,2.9558577807620168e-12,41.84081672801092,,-0.8229330000000062,380.9875000000029,24.55541277368332,24.037428993188072
2020-11-28 07:00:00,25.715122194614654,192.7,28.2,1354.9375,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.32,500.0,1500.0,0.0,3013.0,3.171492275589634,-9.18213444025379,0.0,0.0,0.0,0.0,0.0,2236.5088816487696,33.19630187933757,,-1.2494441843613424,578.4463816487696,24.57669366233508,24.081392137886578
2020-11-28 07:20:00,26.350467126125444,245.20000000000002,28.23,1806.1875,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.32,500.0,1500.0,0.0,3013.25,3.1268729086852476,-9.01556515192399,0.0,0.0,0.0,0.0,0.0,4447.80324074073,16.004730911724977,,-6.999999999999977,3240.74074074073,24.047204145866832,24.132954124433986
2020-11-28 07:40:00,27.212265627682875,339.59999999999997,28.285,2565.7124999999996,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.32,500.0,1500.0,0.0,3007.25,3.066350031061585,-8.789626207629961,0.0,0.0,0.0,0.0,0.0,3682.2782407407412,1.7720537288989835,,-7.0,3240.740740740741,23.537064037162306,24.19979555502889
