,load,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,p_load,p_ch,p_dis,p_im,p_ex,soc
2021-01-10 09:00:00,213.25,25445.0,0.25,0.21,0.11,0.02,0.01,0,1,213.25,-65.91920833333198,0.0,0.0,-25165.830791666667,13.278026930555557
2021-01-10 09:20:00,-347.0,26886.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,-347.0,-3.295960416668464,0.0,0.0,-27230.37070625,13.298901346527778
2021-01-10 09:40:00,-380.0,27945.0,0.25,0.21,0.11,0.02,0.01,0,1,-380.0,-0.16479802083502193,0.0,0.0,-28324.835201979164,13.299945067326389
2021-01-10 10:00:00,-642.5,28831.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,-642.5,-0.008239901044149178,0.0,0.0,-29474.158426765625,13.29999725336632
2021-01-10 10:20:00,-874.0,29583.333333333332,0.25,0.21,0.11,0.02,0.01,0,1,-874.0,-0.00041199505140809833,0.0,0.0,-30457.332921338282,13.299999862668317
2021-01-10 10:40:00,323.0,30346.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,323.0,-2.0599751238137287e-05,0.0,0.0,-30023.666646066915,13.299999993133417
2021-01-10 11:00:00,2116.25,30560.0,0.25,0.21,0.11,0.02,0.01,0,1,2116.25,-1.0299867625462866e-06,0.0,0.0,-28443.74999897001,13.299999999656672
2021-01-10 11:20:00,1633.5,30655.0,0.25,0.21,0.11,0.02,0.01,0,1,1633.5,-5.150013748789206e-08,0.0,0.0,-29021.4999999485,13.299999999982834
2021-01-10 11:40:00,3298.75,30593.333333333332,0.25,0.21,0.11,0.02,0.01,0,1,3298.75,-2.573941060290963e-09,0.0,0.0,-27294.583333330756,13.299999999999143
2021-01-10 12:00:00,9653.25,30616.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,9653.25,-1.2789769243681803e-10,0.0,0.0,-20963.41666666654,13.299999999999958
2021-01-10 12:20:00,9026.75,30441.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,9026.75,-5.329070518200751e-12,0.0,0.0,-21414.916666666664,13.299999999999999
2021-01-10 12:40:00,981.0,30231.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,981.0,0.0,0.0,0.0,-29250.666666666668,13.3
2021-01-10 13:00:00,2414.0,29728.333333333332,0.25,0.21,0.11,0.02,0.01,0,1,2414.0,0.0,0.0,0.0,-27314.333333333332,13.3
2021-01-10 13:20:00,3249.25,28850.0,0.25,0.21,0.11,0.02,0.01,0,1,3249.25,0.0,0.0,0.0,-25600.75,13.3
2021-01-10 13:40:00,10083.5,28115.0,0.25,0.21,0.11,0.02,0.01,0,1,10083.5,0.0,0.0,0.0,-18031.5,13.3
2021-01-10 14:00:00,7920.5,27101.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,7920.5,0.0,0.0,0.0,-19181.166666666668,13.3
2021-01-10 14:20:00,7176.0,25751.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,7176.0,0.0,0.0,0.0,-18575.666666666668,13.3
2021-01-10 14:40:00,8242.0,24208.333333333332,0.25,0.21,0.11,0.02,0.01,0,1,8242.0,0.0,0.0,0.0,-15966.333333333332,13.3
2021-01-10 15:00:00,6207.25,22756.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,6207.25,0.0,0.0,0.0,-16549.416666666668,13.3
2021-01-10 15:20:00,7130.0,20813.333333333332,0.25,0.21,0.11,0.02,0.01,0,1,7130.0,0.0,0.0,0.0,-13683.333333333332,13.3
2021-01-10 15:40:00,7793.75,18588.333333333332,0.25,0.21,0.11,0.02,0.01,0,1,7793.75,0.0,0.0,0.0,-10794.583333333332,13.3
2021-01-10 16:00:00,15452.0,16225.0,0.25,0.21,0.11,0.02,0.01,0,1,15452.0,0.0,0.0,0.0,-773.0,13.3
2021-01-10 16:20:00,10361.75,13700.0,0.25,0.21,0.11,0.02,0.01,0,1,10361.75,0.0,0.0,0.0,-3338.25,13.3
2021-01-10 16:40:00,22929.25,10983.0,0.25,0.21,0.11,0.02,0.01,0,1,22929.25,0.0,7500.0,4446.25,0.0,13.3
2021-01-10 17:00:00,16638.05,8123.5,0.25,0.28,0.11,0.02,0.01,0,1,16638.05,0.0,7500.0,1014.5499999999993,0.0,10.66842105263158
2021-01-10 17:20:00,9681.95,5342.0,0.25,0.28,0.11,0.02,0.01,0,1,9681.95,0.0,4339.950000000001,0.0,0.0,8.036842105263158
2021-01-10 17:40:00,8254.325,2846.0,0.25,0.28,0.11,0.02,0.01,0,1,8254.325,0.0,5408.325000000001,0.0,0.0,6.514052631578947
2021-01-10 18:00:00,8490.725,1100.2666666666667,0.25,0.28,0.11,0.02,0.01,1,0,8490.725,0.0,7390.458333333334,0.0,0.0,4.616394736842104
2021-01-10 18:20:00,8499.775,450.76666666666665,0.25,0.28,0.11,0.02,0.01,1,0,8499.775,0.0,6069.75438596491,1979.2539473684228,0.0,2.0232514619883033
2021-01-10 18:40:00,25669.3,188.43333333333334,0.25,0.28,0.11,0.02,0.01,1,0,25669.3,0.0,0.0,25480.866666666665,0.0,-0.10648691905201613
2021-01-10 19:00:00,18022.1,-96.93333333333334,0.25,0.28,0.11,0.02,0.01,1,0,18022.1,0.0,0.0,18119.033333333333,0.0,-0.10648691905201613
2021-01-10 19:20:00,9335.4,-93.76666666666667,0.25,0.28,0.11,0.02,0.01,1,0,9335.4,0.0,0.0,9429.166666666666,0.0,-0.10648691905201613
2021-01-10 19:40:00,9192.925,0.0,0.25,0.28,0.11,0.02,0.01,1,0,9192.925,0.0,0.0,9192.925,0.0,-0.10648691905201613
2021-01-10 20:00:00,9261.775,0.0,0.25,0.21,0.11,0.02,0.01,1,0,9261.775,0.0,0.0,9261.775,0.0,-0.10648691905201613
2021-01-10 20:20:00,9341.625,0.0,0.25,0.21,0.11,0.02,0.01,1,0,9341.625,0.0,0.0,9341.625,0.0,-0.10648691905201613
2021-01-10 20:40:00,9191.05,0.0,0.25,0.21,0.11,0.02,0.01,1,0,9191.05,0.0,0.0,9191.05,0.0,-0.10648691905201613
2021-01-10 21:00:00,9250.025,0.0,0.25,0.21,0.11,0.02,0.01,1,0,9250.025,0.0,0.0,9250.025,0.0,-0.10648691905201613
2021-01-10 21:20:00,9217.525,0.0,0.25,0.21,0.11,0.02,0.01,1,0,9217.525,0.0,0.0,9217.525,0.0,-0.10648691905201613
2021-01-10 21:40:00,9266.85,0.0,0.25,0.21,0.11,0.02,0.01,1,0,9266.85,0.0,0.0,9266.85,0.0,-0.10648691905201613
2021-01-10 22:00:00,8587.775,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8587.775,0.0,0.0,8587.775,0.0,-0.10648691905201613
2021-01-10 22:20:00,8578.775,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8578.775,0.0,0.0,8578.775,0.0,-0.10648691905201613
2021-01-10 22:40:00,8546.55,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8546.55,0.0,0.0,8546.55,0.0,-0.10648691905201613
2021-01-10 23:00:00,8563.675,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8563.675,0.0,0.0,8563.675,0.0,-0.10648691905201613
2021-01-10 23:20:00,8645.15,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8645.15,0.0,0.0,8645.15,0.0,-0.10648691905201613
2021-01-10 23:40:00,8578.125,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8578.125,0.0,0.0,8578.125,0.0,-0.10648691905201613
2021-01-11 00:00:00,8594.6,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8594.6,0.0,0.0,8594.6,0.0,-0.10648691905201613
2021-01-11 00:20:00,8555.45,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8555.45,0.0,0.0,8555.45,0.0,-0.10648691905201613
2021-01-11 00:40:00,8575.85,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8575.85,0.0,0.0,8575.85,0.0,-0.10648691905201613
2021-01-11 01:00:00,8606.1,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8606.1,0.0,0.0,8606.1,0.0,-0.10648691905201613
2021-01-11 01:20:00,8573.025,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8573.025,0.0,0.0,8573.025,0.0,-0.10648691905201613
2021-01-11 01:40:00,8600.05,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8600.05,0.0,0.0,8600.05,0.0,-0.10648691905201613
2021-01-11 02:00:00,8607.125,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8607.125,0.0,0.0,8607.125,0.0,-0.10648691905201613
2021-01-11 02:20:00,8568.2,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8568.2,0.0,0.0,8568.2,0.0,-0.10648691905201613
2021-01-11 02:40:00,8596.7,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8596.7,0.0,0.0,8596.7,0.0,-0.10648691905201613
2021-01-11 03:00:00,10038.9,0.0,0.25,0.16,0.11,0.02,0.01,1,0,10038.9,0.0,0.0,10038.9,0.0,-0.10648691905201613
2021-01-11 03:20:00,11123.475,0.0,0.25,0.16,0.11,0.02,0.01,1,0,11123.475,0.0,0.0,11123.475,0.0,-0.10648691905201613
2021-01-11 03:40:00,15522.05,0.0,0.25,0.16,0.11,0.02,0.01,1,0,15522.05,0.0,0.0,15522.05,0.0,-0.10648691905201613
2021-01-11 04:00:00,16089.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,16089.0,0.0,0.0,16089.0,0.0,-0.10648691905201613
2021-01-11 04:20:00,14904.625,0.0,0.25,0.16,0.11,0.02,0.01,1,0,14904.625,0.0,0.0,14904.625,0.0,-0.10648691905201613
2021-01-11 04:40:00,14826.275,-1.5,0.25,0.16,0.11,0.02,0.01,1,0,14826.275,0.0,0.0,14827.775,0.0,-0.10648691905201613
2021-01-11 05:00:00,9505.05,93.86666666666666,0.25,0.16,0.11,0.02,0.01,1,0,9505.05,0.0,0.0,9411.183333333332,0.0,-0.10648691905201613
2021-01-11 05:20:00,8548.9,582.7166666666667,0.25,0.16,0.11,0.02,0.01,1,0,8548.9,0.0,0.0,7966.1833333333325,0.0,-0.10648691905201613
2021-01-11 05:40:00,8250.15,1908.5,0.25,0.16,0.11,0.02,0.01,1,0,8250.15,0.0,0.0,6341.65,0.0,-0.10648691905201613
2021-01-11 06:00:00,8121.825,4089.6666666666665,0.25,0.28,0.11,0.02,0.01,1,0,8121.825,0.0,0.0,4032.1583333333333,0.0,-0.10648691905201613
2021-01-11 06:20:00,7819.625,6818.5,0.25,0.28,0.11,0.02,0.01,1,0,7819.625,0.0,0.0,1001.125,0.0,-0.10648691905201613
2021-01-11 06:40:00,13401.975,9917.5,0.25,0.28,0.11,0.02,0.01,1,0,13401.975,0.0,0.0,3484.4750000000004,0.0,-0.10648691905201613
2021-01-11 07:00:00,10763.175,12781.666666666666,0.25,0.28,0.11,0.02,0.01,0,1,10763.175,-2018.4916666666668,0.0,0.0,0.0,-0.10648691905201613
2021-01-11 07:20:00,8179.85,14013.833333333334,0.25,0.28,0.11,0.02,0.01,0,1,8179.85,-5833.983333333334,0.0,0.0,0.0,0.5327021087257616
2021-01-11 07:40:00,5048.475,16808.333333333332,0.25,0.28,0.11,0.02,0.01,0,1,5048.475,-7500.0,0.0,0.0,-4259.858333333332,2.380130164281317
2021-01-11 08:00:00,3023.6,15335.333333333334,0.25,0.28,0.11,0.02,0.01,0,1,3023.6,-7500.0,0.0,0.0,-4811.733333333334,4.755130164281317
2021-01-11 08:20:00,2539.0,22273.333333333332,0.25,0.28,0.11,0.02,0.01,0,1,2539.0,-7500.0,0.0,0.0,-12234.333333333332,7.130130164281317
2021-01-11 08:40:00,4307.525,21392.5,0.25,0.28,0.11,0.02,0.01,0,1,4307.525,-7500.0,0.0,0.0,-9584.974999999999,9.505130164281317
2021-01-11 09:00:00,4337.25,24775.0,0.25,0.21,0.11,0.02,0.01,0,1,4337.25,-4259.609507156051,0.0,0.0,-16178.140492843948,11.880130164281317
2021-01-11 09:20:00,3922.0,26955.0,0.25,0.21,0.11,0.02,0.01,0,1,3922.0,-212.98047535780285,0.0,0.0,-22820.019524642197,13.229006508214066
2021-01-11 09:40:00,3874.75,28201.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,3874.75,-10.64902376788801,0.0,0.0,-24316.26764289878,13.296450325410705
2021-01-11 10:00:00,3861.25,29080.0,0.25,0.21,0.11,0.02,0.01,0,1,3861.25,-0.5324511883930683,0.0,0.0,-25218.217548811608,13.299822516270536
2021-01-11 10:20:00,6809.75,29951.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,6809.75,-0.02662255942098568,0.0,0.0,-23141.890044107247,13.299991125813527
2021-01-11 10:40:00,9145.75,30626.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,9145.75,-0.001331127970516377,0.0,0.0,-21480.9153355387,13.299999556290677
2021-01-11 11:00:00,9223.75,30975.0,0.25,0.21,0.11,0.02,0.01,0,1,9223.75,-6.655639772645827e-05,0.0,0.0,-21751.249933443603,13.299999977814535
2021-01-11 11:20:00,6077.75,31325.0,0.25,0.21,0.11,0.02,0.01,0,1,6077.75,-3.3278180211482322e-06,0.0,0.0,-25247.24999667218,13.299999998890728
2021-01-11 11:40:00,6626.5,31465.0,0.25,0.21,0.11,0.02,0.01,0,1,6626.5,-1.6638956878978206e-07,0.0,0.0,-24838.49999983361,13.299999999944538
2021-01-11 12:00:00,1314.25,31298.333333333332,0.25,0.21,0.11,0.02,0.01,0,1,1314.25,-8.318679078911373e-09,0.0,0.0,-29984.083333325012,13.299999999997228
2021-01-11 12:20:00,2396.0,31271.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,2396.0,-4.156675004196586e-10,0.0,0.0,-28875.666666666253,13.299999999999862
2021-01-11 12:40:00,3517.5,30861.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,3517.5,-2.1316282072803006e-11,0.0,0.0,-27344.166666666646,13.299999999999994
2021-01-11 13:00:00,9975.5,30331.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,9975.5,0.0,0.0,0.0,-20356.166666666668,13.3
2021-01-11 13:20:00,7182.25,29665.0,0.25,0.21,0.11,0.02,0.01,0,1,7182.25,0.0,0.0,0.0,-22482.75,13.3
2021-01-11 13:40:00,7758.0,28683.333333333332,0.25,0.21,0.11,0.02,0.01,0,1,7758.0,0.0,0.0,0.0,-20925.333333333332,13.3
2021-01-11 14:00:00,5213.0,27588.333333333332,0.25,0.21,0.11,0.02,0.01,0,1,5213.0,0.0,0.0,0.0,-22375.333333333332,13.3
2021-01-11 14:20:00,6060.75,26273.333333333332,0.25,0.21,0.11,0.02,0.01,0,1,6060.75,0.0,0.0,0.0,-20212.583333333332,13.3
2021-01-11 14:40:00,14745.75,24676.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,14745.75,0.0,0.0,0.0,-9930.916666666668,13.3
2021-01-11 15:00:00,10900.25,22936.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,10900.25,0.0,0.0,0.0,-12036.416666666668,13.3
2021-01-11 15:20:00,14151.0,21036.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,14151.0,0.0,0.0,0.0,-6885.666666666668,13.3
2021-01-11 15:40:00,15674.5,18753.333333333332,0.25,0.21,0.11,0.02,0.01,0,1,15674.5,0.0,0.0,0.0,-3078.833333333332,13.3
2021-01-11 16:00:00,15583.6,16325.0,0.25,0.21,0.11,0.02,0.01,0,1,15583.6,0.0,0.0,0.0,-741.3999999999996,13.3
2021-01-11 16:20:00,24288.75,13728.333333333334,0.25,0.21,0.11,0.02,0.01,0,1,24288.75,0.0,7500.0,3060.416666666666,0.0,13.3
2021-01-11 16:40:00,31351.6,11004.0,0.25,0.21,0.11,0.02,0.01,0,1,31351.6,0.0,7500.0,12847.599999999999,0.0,10.66842105263158
2021-01-11 17:00:00,16794.45,8193.5,0.25,0.28,0.11,0.02,0.01,0,1,16794.45,0.0,7500.0,1100.9500000000007,0.0,8.036842105263158
2021-01-11 17:20:00,17131.175,5398.666666666667,0.25,0.28,0.11,0.02,0.01,0,1,17131.175,0.0,7500.0,4232.508333333331,0.0,5.405263157894737
2021-01-11 17:40:00,17660.7,2921.8333333333335,0.25,0.28,0.11,0.02,0.01,0,1,17660.7,0.0,7500.0,7238.866666666667,0.0,2.7736842105263158
2021-01-11 18:00:00,17351.2,1167.3166666666666,0.25,0.28,0.11,0.02,0.01,1,0,17351.2,0.0,426.31578947368354,15757.567543859652,0.0,0.1421052631578945
2021-01-11 18:20:00,17539.075,485.73333333333335,0.25,0.28,0.11,0.02,0.01,1,0,17539.075,0.0,0.0,17053.341666666667,0.0,-0.007479224376731292
2021-01-11 18:40:00,17069.9,187.51666666666668,0.25,0.28,0.11,0.02,0.01,1,0,17069.9,0.0,0.0,16882.383333333335,0.0,-0.007479224376731292
2021-01-11 19:00:00,12324.5,-130.68333333333334,0.25,0.28,0.11,0.02,0.01,1,0,12324.5,0.0,0.0,12455.183333333332,0.0,-0.007479224376731292
2021-01-11 19:20:00,10756.55,-85.06666666666666,0.25,0.28,0.11,0.02,0.01,1,0,10756.55,0.0,0.0,10841.616666666667,0.0,-0.007479224376731292
2021-01-11 19:40:00,10136.75,0.0,0.25,0.28,0.11,0.02,0.01,1,0,10136.75,0.0,0.0,10136.75,0.0,-0.007479224376731292
2021-01-11 20:00:00,9963.95,0.0,0.25,0.21,0.11,0.02,0.01,1,0,9963.95,0.0,0.0,9963.95,0.0,-0.007479224376731292
2021-01-11 20:20:00,9959.025,0.0,0.25,0.21,0.11,0.02,0.01,1,0,9959.025,0.0,0.0,9959.025,0.0,-0.007479224376731292
2021-01-11 20:40:00,9883.95,0.0,0.25,0.21,0.11,0.02,0.01,1,0,9883.95,0.0,0.0,9883.95,0.0,-0.007479224376731292
2021-01-11 21:00:00,9670.375,0.0,0.25,0.21,0.11,0.02,0.01,1,0,9670.375,0.0,0.0,9670.375,0.0,-0.007479224376731292
2021-01-11 21:20:00,9456.9,0.0,0.25,0.21,0.11,0.02,0.01,1,0,9456.9,0.0,0.0,9456.9,0.0,-0.007479224376731292
2021-01-11 21:40:00,9212.575,0.0,0.25,0.21,0.11,0.02,0.01,1,0,9212.575,0.0,0.0,9212.575,0.0,-0.007479224376731292
2021-01-11 22:00:00,8673.125,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8673.125,0.0,0.0,8673.125,0.0,-0.007479224376731292
2021-01-11 22:20:00,8610.925,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8610.925,0.0,0.0,8610.925,0.0,-0.007479224376731292
2021-01-11 22:40:00,8643.3,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8643.3,0.0,0.0,8643.3,0.0,-0.007479224376731292
2021-01-11 23:00:00,8618.175,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8618.175,0.0,0.0,8618.175,0.0,-0.007479224376731292
2021-01-11 23:20:00,8606.3,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8606.3,0.0,0.0,8606.3,0.0,-0.007479224376731292
2021-01-11 23:40:00,8619.525,0.0,0.25,0.16,0.11,0.02,0.01,1,0,8619.525,0.0,0.0,0.0,0.0,-0.007479224376731292
