,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w
2020-11-04 00:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,15829.7,,,8329.7,0.0,0.0,7500.0,0.21369212504946944,,,,,
2020-11-04 00:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,16036.025,,,16036.025,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 00:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,16107.8,,,16107.8,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 01:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,16266.55,,,16266.55,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 01:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,16164.875,,,16164.875,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 01:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,17622.375,,,17622.375,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 02:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,16446.2,,,16446.2,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 02:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,15994.975,,,15994.975,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 02:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,16250.0,,,16250.0,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 03:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,16343.35,,,16343.35,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 03:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,15816.575,,,15816.575,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 03:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,15884.075,,,15884.075,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 04:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,16056.8,,,16056.8,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 04:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,16071.0,,,16071.0,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 04:40:00,,,,23.65,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,16415.275,,,16391.625,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 05:00:00,,,,390.5,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,16133.075,,,15742.575,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 05:20:00,,,,1362.775,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,15876.55,,,14513.775,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 05:40:00,,,,3915.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,15917.35,,,12002.35,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 06:00:00,,,,6842.25,0.25,0.28,0.11,0.02,0.01,1.0,0.0,,,,,,,,16046.6,,,9204.35,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 06:20:00,,,,8671.75,0.25,0.28,0.11,0.02,0.01,1.0,0.0,,,,,,,,16115.075,,,7443.325000000001,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 06:40:00,,,,12901.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,,,,,,,,18044.15,,,5062.149999999998,0.0,0.0,81.00000000000364,-5.9119376061289586e-15,,,,,
2020-11-04 07:00:00,,,,10218.75,0.25,0.28,0.11,0.02,0.01,0.0,1.0,,,,,,,,18967.125,,,8748.375,0.0,0.0,0.0,-5.9119376061289586e-15,,,,,
2020-11-04 07:20:00,,,,14780.25,0.25,0.28,0.11,0.02,0.01,0.0,1.0,,,,,,,,20422.625,,,5642.375,0.0,0.0,0.0,-5.9119376061289586e-15,,,,,
2020-11-04 07:40:00,,,,15608.0,0.25,0.28,0.11,0.02,0.01,0.0,1.0,,,,,,,,20243.875,,,4635.875,0.0,0.0,0.0,-5.9119376061289586e-15,,,,,
2020-11-04 08:00:00,,,,19217.5,0.25,0.28,0.11,0.02,0.01,0.0,1.0,,,,,,,,19812.1,,,594.5999999999985,0.0,0.0,0.0,-5.9119376061289586e-15,,,,,
2020-11-04 08:20:00,,,,23760.0,0.25,0.28,0.11,0.02,0.01,0.0,1.0,,,,,,,,17288.8,,,0.0,-6471.200000000001,0.0,0.0,-5.9119376061289586e-15,,,,,
2020-11-04 08:40:00,,,,25465.0,0.25,0.28,0.11,0.02,0.01,0.0,1.0,,,,,,,,14927.175,,,0.0,-10537.825,0.0,0.0,-5.9119376061289586e-15,,,,,
2020-11-04 09:00:00,,,,26650.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,14499.425,,,0.0,-12150.575,0.0,0.0,-5.9119376061289586e-15,,,,,
2020-11-04 09:20:00,,,,27780.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,13732.075,,,0.0,-14047.925,0.0,0.0,-5.9119376061289586e-15,,,,,
2020-11-04 09:40:00,,,,28877.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,12966.85,,,0.0,-14373.244230769227,-1537.4057692307724,0.0,3.660489926739928,,,,,
2020-11-04 10:00:00,,,,30027.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,14092.875,,,6.821210263296962e-13,-14373.24423076923,-1561.3807692307698,0.0,7.378063186813189,,,,,
2020-11-04 10:20:00,,,,30842.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,15344.425,,,-2.2737367544323206e-13,-14373.244230769225,-1124.830769230775,0.0,10.0562316849817,,,,,
2020-11-04 10:40:00,,,,31272.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,15718.7,,,-4.547473508864641e-13,-14373.244230769225,-1180.5557692307734,0.0,12.86707875457878,,,,,
2020-11-04 11:00:00,,,,31577.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,16201.825,,,9.094947017729282e-13,-14373.244230769225,-1002.4307692307748,0.0,15.25381868131872,,,,,
2020-11-04 11:20:00,,,,31942.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,15393.375,,,-9.094947017729282e-13,-14373.244230769225,-2175.8807692307737,0.0,20.434487179487228,,,,,
2020-11-04 11:40:00,,,,31430.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,13749.15,,,0.0,-14373.24423076923,-3307.6057692307677,0.0,28.309739010989055,,,,,
2020-11-04 12:00:00,,,,31390.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,13863.825,,,9.094947017729282e-13,-14373.244230769233,-3152.9307692307675,0.0,35.81671703296707,,,,,
2020-11-04 12:20:00,,,,30862.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,9183.725,,,1.8189894035458565e-12,-14373.244230769236,-7305.530769230767,0.0,53.21083791208794,,,,,
2020-11-04 12:40:00,,,,29825.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,8396.825,,,9.094947017729282e-13,-14373.244230769236,-7054.930769230764,0.0,70.00829212454214,,,,,
2020-11-04 13:00:00,,,,28987.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,8289.85,,,-9.094947017729282e-13,-14373.244230769233,-6324.405769230768,0.0,85.06640109890111,,,,,
2020-11-04 13:20:00,,,,28050.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,10313.925,,,-4.547473508864641e-13,-14373.244230769233,-3362.8307692307676,0.0,93.07314102564104,,,,,
2020-11-04 13:40:00,,,,26682.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,9399.975,,,0.0,-14373.244230769236,-2909.280769230765,0.0,100.0,,,,,
2020-11-04 14:00:00,,,,16280.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,15699.3,,,0.0,-8080.700000000001,0.0,7500.0,80.21369212504948,,,,,
2020-11-04 14:20:00,,,,22672.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,9439.375,,,0.0,-7550.37534626039,-5682.74965373961,0.0,93.74404844347711,,,,,
2020-11-04 14:40:00,,,,22105.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,11927.125,,,0.0,-7550.375346260389,-2627.499653739611,0.0,100.0,,,,,
2020-11-04 15:00:00,,,,19330.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,26989.825,,,159.82500000000073,0.0,0.0,7500.0,80.21369212504948,,,,,
2020-11-04 15:20:00,,,,18200.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,26997.3,,,1297.2999999999993,0.0,0.0,7500.0,60.427384250098946,,,,,
2020-11-04 15:40:00,,,,9756.25,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,19513.175,,,11377.423614958445,0.0,-1620.4986149584454,0.0,64.28571428571429,,,,,
2020-11-04 16:00:00,,,,5651.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,18772.75,,,5621.75,0.0,0.0,7500.0,44.49940641076376,,,,,
2020-11-04 16:20:00,,,,4421.25,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,16024.375,,,11603.125,0.0,0.0,0.0,44.49940641076376,,,,,
2020-11-04 16:40:00,,,,3768.25,0.25,0.21,0.11,0.02,0.01,0.0,1.0,,,,,,,,13379.75,,,17111.5,0.0,-7500.0,0.0,62.356549267906615,,,,,
2020-11-04 17:00:00,,,,2704.0,0.25,0.28,0.11,0.02,0.01,0.0,1.0,,,,,,,,13877.075,,,11983.324307479224,0.0,-810.2493074792242,0.0,64.28571428571429,,,,,
2020-11-04 17:20:00,,,,1477.525,0.25,0.28,0.11,0.02,0.01,0.0,1.0,,,,,,,,14255.575,,,20278.050000000003,0.0,-7500.0,0.0,82.14285714285714,,,,,
2020-11-04 17:40:00,,,,631.3,0.25,0.28,0.11,0.02,0.01,0.0,1.0,,,,,,,,13882.675,,,20751.375,0.0,-7500.0,0.0,100.0,,,,,
2020-11-04 18:00:00,,,,275.6,0.25,0.28,0.11,0.02,0.01,1.0,0.0,,,,,,,,13404.675,,,5629.074999999999,0.0,0.0,7500.0,80.21369212504948,,,,,
2020-11-04 18:20:00,,,,-57.75,0.25,0.28,0.11,0.02,0.01,1.0,0.0,,,,,,,,15765.25,,,8323.0,0.0,0.0,7500.0,60.427384250098946,,,,,
2020-11-04 18:40:00,,,,-13.175,0.25,0.28,0.11,0.02,0.01,1.0,0.0,,,,,,,,13358.325,,,5871.5,0.0,0.0,7500.0,40.641076375148415,,,,,
2020-11-04 19:00:00,,,,0.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,,,,,,,,15360.7,,,7860.700000000001,0.0,0.0,7500.0,20.854768500197885,,,,,
2020-11-04 19:20:00,,,,0.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,,,,,,,,15252.425,,,7752.424999999999,0.0,0.0,7500.0,1.0684606252473543,,,,,
