,load,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,p_load,p_ch,p_dis,p_im,p_ex,soc
2020-11-16 08:20:00,16465.4,17575.5,0.25,0.28,0.11,0.02,0.01,0,1,16465.4,-1110.0999999999985,0.0,0.0,0.0,-0.0014958448753462604
2020-11-16 08:40:00,19003.15,15501.666666666666,0.25,0.28,0.11,0.02,0.01,0,1,19003.15,0.0,1050.10746537396,2451.3758679593757,0.0,0.3500358217913199
2020-11-16 09:00:00,20488.0,21221.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,20488.0,-733.6666666666679,0.0,0.0,0.0,-0.018422937989016896
2020-11-16 09:20:00,25151.7,17880.0,0.25,0.21,0.11,0.02,0.01,0,1,25151.7,0.0,641.7145193662839,6629.985480633717,0.0,0.21390483978876126
2020-11-16 09:40:00,29131.125,10616.166666666666,0.25,0.21,0.11,0.02,0.01,0,1,29131.125,0.0,0.0,18514.958333333336,0.0,-0.011258149462566425
2020-11-16 10:00:00,27768.425,9560.833333333334,0.25,0.21,0.11,0.02,0.01,0,1,27768.425,0.0,0.0,18207.591666666667,0.0,-0.011258149462566425
2020-11-16 10:20:00,21628.475,9409.166666666666,0.25,0.21,0.11,0.02,0.01,0,1,21628.475,0.0,0.0,12219.308333333332,0.0,-0.011258149462566425
2020-11-16 10:40:00,20816.9,11175.0,0.25,0.21,0.11,0.02,0.01,0,1,20816.9,0.0,0.0,9641.900000000001,0.0,-0.011258149462566425
2020-11-16 11:00:00,29382.3,10245.833333333334,0.25,0.21,0.11,0.02,0.01,0,1,29382.3,0.0,0.0,19136.466666666667,0.0,-0.011258149462566425
2020-11-16 11:20:00,23993.525,12726.666666666666,0.25,0.21,0.11,0.02,0.01,0,1,23993.525,0.0,0.0,11266.858333333335,0.0,-0.011258149462566425
2020-11-16 11:40:00,25421.05,18468.333333333332,0.25,0.21,0.11,0.02,0.01,0,1,25421.05,0.0,0.0,6952.716666666667,0.0,-0.011258149462566425
2020-11-16 12:00:00,23748.05,16428.333333333332,0.25,0.21,0.11,0.02,0.01,0,1,23748.05,0.0,0.0,7319.716666666667,0.0,-0.011258149462566425
2020-11-16 12:20:00,28739.225,18650.0,0.25,0.21,0.11,0.02,0.01,0,1,28739.225,0.0,0.0,10089.224999999999,0.0,-0.011258149462566425
2020-11-16 12:40:00,22956.925,21283.333333333332,0.25,0.21,0.11,0.02,0.01,0,1,22956.925,0.0,0.0,1673.5916666666672,0.0,-0.011258149462566425
2020-11-16 13:00:00,18396.55,24365.0,0.25,0.21,0.11,0.02,0.01,0,1,18396.55,-5968.450000000001,0.0,0.0,0.0,-0.011258149462566425
2020-11-16 13:20:00,19058.95,22586.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,19058.95,-3527.716666666667,0.0,0.0,0.0,1.8787510172041002
2020-11-16 13:40:00,21803.0,19741.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,21803.0,0.0,2061.333333333332,0.0,0.0,2.9958612949818777
2020-11-16 14:00:00,24043.575,19451.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,24043.575,0.0,4591.908333333333,0.0,0.0,2.2725864411807084
2020-11-16 14:20:00,31610.375,11780.0,0.25,0.21,0.11,0.02,0.01,0,1,31610.375,0.0,1984.1716042438802,17846.20339575612,0.0,0.6613905347479601
2020-11-16 14:40:00,26215.8,14133.333333333334,0.25,0.21,0.11,0.02,0.01,0,1,26215.8,0.0,0.0,12082.466666666665,0.0,-0.03481002814462952
2020-11-16 15:00:00,28152.425,8186.833333333333,0.25,0.21,0.11,0.02,0.01,0,1,28152.425,0.0,0.0,19965.591666666667,0.0,-0.03481002814462952
2020-11-16 15:20:00,27907.7,7072.0,0.25,0.21,0.11,0.02,0.01,0,1,27907.7,0.0,0.0,20835.7,0.0,-0.03481002814462952
2020-11-16 15:40:00,28056.05,5454.833333333333,0.25,0.21,0.11,0.02,0.01,0,1,28056.05,0.0,0.0,22601.216666666667,0.0,-0.03481002814462952
2020-11-16 16:00:00,28249.425,4747.333333333333,0.25,0.21,0.11,0.02,0.01,0,1,28249.425,0.0,0.0,23502.091666666667,0.0,-0.03481002814462952
2020-11-16 16:20:00,27438.725,3084.3333333333335,0.25,0.21,0.11,0.02,0.01,0,1,27438.725,0.0,0.0,24354.391666666666,0.0,-0.03481002814462952
2020-11-16 16:40:00,22041.225,2005.8333333333333,0.25,0.21,0.11,0.02,0.01,0,1,22041.225,0.0,0.0,20035.391666666666,0.0,-0.03481002814462952
2020-11-16 17:00:00,22096.625,1326.6666666666667,0.25,0.28,0.11,0.02,0.01,0,1,22096.625,0.0,0.0,20769.958333333332,0.0,-0.03481002814462952
2020-11-16 17:20:00,21197.975,709.95,0.25,0.28,0.11,0.02,0.01,0,1,21197.975,0.0,0.0,20488.024999999998,0.0,-0.03481002814462952
2020-11-16 17:40:00,20431.5,166.5,0.25,0.28,0.11,0.02,0.01,0,1,20431.5,0.0,0.0,20265.0,0.0,-0.03481002814462952
2020-11-16 18:00:00,21395.225,-63.88333333333333,0.25,0.28,0.11,0.02,0.01,1,0,21395.225,0.0,0.0,21459.108333333334,0.0,-0.03481002814462952
2020-11-16 18:20:00,20932.075,-194.11666666666667,0.25,0.28,0.11,0.02,0.01,1,0,20932.075,0.0,0.0,21126.191666666666,0.0,-0.03481002814462952
2020-11-16 18:40:00,20002.775,-106.46666666666667,0.25,0.28,0.11,0.02,0.01,1,0,20002.775,0.0,0.0,20109.24166666667,0.0,-0.03481002814462952
2020-11-16 19:00:00,19944.75,0.0,0.25,0.28,0.11,0.02,0.01,1,0,19944.75,0.0,0.0,19944.75,0.0,-0.03481002814462952
2020-11-16 19:20:00,20280.925,0.0,0.25,0.28,0.11,0.02,0.01,1,0,20280.925,0.0,0.0,20280.925,0.0,-0.03481002814462952
2020-11-16 19:40:00,19546.8,0.0,0.25,0.28,0.11,0.02,0.01,1,0,19546.8,0.0,0.0,19546.8,0.0,-0.03481002814462952
2020-11-16 20:00:00,26279.2,0.0,0.25,0.21,0.11,0.02,0.01,1,0,26279.2,0.0,0.0,26279.2,0.0,-0.03481002814462952
2020-11-16 20:20:00,25990.775,0.0,0.25,0.21,0.11,0.02,0.01,1,0,25990.775,0.0,0.0,25990.775,0.0,-0.03481002814462952
2020-11-16 20:40:00,19942.2,0.0,0.25,0.21,0.11,0.02,0.01,1,0,19942.2,0.0,0.0,19942.2,0.0,-0.03481002814462952
2020-11-16 21:00:00,19557.2,0.0,0.25,0.21,0.11,0.02,0.01,1,0,19557.2,0.0,0.0,19557.2,0.0,-0.03481002814462952
2020-11-16 21:20:00,19201.225,0.0,0.25,0.21,0.11,0.02,0.01,1,0,19201.225,0.0,0.0,19201.225,0.0,-0.03481002814462952
2020-11-16 21:40:00,18912.125,0.0,0.25,0.21,0.11,0.02,0.01,1,0,18912.125,0.0,0.0,18912.125,0.0,-0.03481002814462952
2020-11-16 22:00:00,18716.775,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18716.775,0.0,0.0,18716.775,0.0,-0.03481002814462952
2020-11-16 22:20:00,18726.45,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18726.45,0.0,0.0,18726.45,0.0,-0.03481002814462952
2020-11-16 22:40:00,18049.225,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18049.225,0.0,0.0,18049.225,0.0,-0.03481002814462952
2020-11-16 23:00:00,18198.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18198.0,0.0,0.0,18198.0,0.0,-0.03481002814462952
2020-11-16 23:20:00,18186.875,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18186.875,0.0,0.0,18186.875,0.0,-0.03481002814462952
2020-11-16 23:40:00,18897.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18897.0,0.0,0.0,18897.0,0.0,-0.03481002814462952
2020-11-17 00:00:00,18346.95,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18346.95,0.0,0.0,18346.95,0.0,-0.03481002814462952
2020-11-17 00:20:00,18218.475,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18218.475,0.0,0.0,18218.475,0.0,-0.03481002814462952
2020-11-17 00:40:00,18317.3,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18317.3,0.0,0.0,18317.3,0.0,-0.03481002814462952
2020-11-17 01:00:00,18620.675,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18620.675,0.0,0.0,18620.675,0.0,-0.03481002814462952
2020-11-17 01:20:00,18304.575,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18304.575,0.0,0.0,18304.575,0.0,-0.03481002814462952
2020-11-17 01:40:00,18098.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18098.5,0.0,0.0,18098.5,0.0,-0.03481002814462952
2020-11-17 02:00:00,18181.0,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18181.0,0.0,0.0,18181.0,0.0,-0.03481002814462952
2020-11-17 02:20:00,18136.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18136.75,0.0,0.0,18136.75,0.0,-0.03481002814462952
2020-11-17 02:40:00,18416.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18416.5,0.0,0.0,18416.5,0.0,-0.03481002814462952
2020-11-17 03:00:00,18000.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18000.5,0.0,0.0,18000.5,0.0,-0.03481002814462952
2020-11-17 03:20:00,18198.15,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18198.15,0.0,0.0,18198.15,0.0,-0.03481002814462952
2020-11-17 03:40:00,18659.1,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18659.1,0.0,0.0,18659.1,0.0,-0.03481002814462952
2020-11-17 04:00:00,19043.3,0.0,0.25,0.16,0.11,0.02,0.01,1,0,19043.3,0.0,0.0,19043.3,0.0,-0.03481002814462952
2020-11-17 04:20:00,18447.875,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18447.875,0.0,0.0,18447.875,0.0,-0.03481002814462952
2020-11-17 04:40:00,18007.9,2.283333333333333,0.25,0.16,0.11,0.02,0.01,1,0,18007.9,0.0,0.0,18005.61666666667,0.0,-0.03481002814462952
2020-11-17 05:00:00,18224.7,642.45,0.25,0.16,0.11,0.02,0.01,1,0,18224.7,0.0,0.0,17582.25,0.0,-0.03481002814462952
2020-11-17 05:20:00,18259.175,1986.6666666666667,0.25,0.16,0.11,0.02,0.01,1,0,18259.175,0.0,0.0,16272.508333333333,0.0,-0.03481002814462952
2020-11-17 05:40:00,17940.35,4487.666666666667,0.25,0.16,0.11,0.02,0.01,1,0,17940.35,0.0,0.0,13452.68333333333,0.0,-0.03481002814462952
2020-11-17 06:00:00,16738.8,6383.333333333333,0.25,0.28,0.11,0.02,0.01,1,0,16738.8,0.0,0.0,10355.466666666667,0.0,-0.03481002814462952
2020-11-17 06:20:00,16772.875,7559.0,0.25,0.28,0.11,0.02,0.01,1,0,16772.875,0.0,0.0,9213.875,0.0,-0.03481002814462952
2020-11-17 06:40:00,15377.75,14257.333333333334,0.25,0.28,0.11,0.02,0.01,1,0,15377.75,0.0,0.0,1120.416666666666,0.0,-0.03481002814462952
2020-11-17 07:00:00,16792.525,10184.166666666666,0.25,0.28,0.11,0.02,0.01,0,1,16792.525,0.0,0.0,6608.358333333335,0.0,-0.03481002814462952
2020-11-17 07:20:00,16669.075,9289.0,0.25,0.28,0.11,0.02,0.01,0,1,16669.075,0.0,0.0,7380.075000000001,0.0,-0.03481002814462952
2020-11-17 07:40:00,15891.525,14683.5,0.25,0.28,0.11,0.02,0.01,0,1,15891.525,0.0,0.0,1208.0249999999996,0.0,-0.03481002814462952
2020-11-17 08:00:00,16335.35,17548.333333333332,0.25,0.28,0.11,0.02,0.01,0,1,16335.35,-1212.9833333333318,0.0,0.0,0.0,-0.03481002814462952
2020-11-17 08:20:00,14211.975,27125.0,0.25,0.28,0.11,0.02,0.01,0,1,14211.975,-7500.0,0.0,0.0,-5413.025,0.3493013607442588
2020-11-17 08:40:00,13962.575,27285.0,0.25,0.28,0.11,0.02,0.01,0,1,13962.575,-7500.0,0.0,0.0,-5822.424999999999,2.724301360744259
2020-11-17 09:00:00,29265.925,23653.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,29265.925,0.0,5612.258333333331,0.0,0.0,5.099301360744259
2020-11-17 09:20:00,31042.75,26630.0,0.25,0.21,0.11,0.02,0.01,0,1,31042.75,0.0,4412.75,0.0,0.0,3.130087910451862
2020-11-17 09:40:00,27952.7,28868.333333333332,0.25,0.21,0.11,0.02,0.01,0,1,27952.7,-915.6333333333314,0.0,0.0,0.0,1.5817545771185286
2020-11-17 10:00:00,21960.05,22875.0,0.25,0.21,0.11,0.02,0.01,0,1,21960.05,-914.9500000000007,0.0,0.0,0.0,1.8717051326740834
2020-11-17 10:20:00,16536.55,14580.0,0.25,0.21,0.11,0.02,0.01,0,1,16536.55,0.0,1956.5499999999993,0.0,0.0,2.16143929934075
2020-11-17 10:40:00,17639.325,11068.5,0.25,0.21,0.11,0.02,0.01,0,1,17639.325,0.0,4424.791582232778,2146.033417767223,0.0,1.4749305274109257
2020-11-17 11:00:00,17735.375,11248.333333333334,0.25,0.21,0.11,0.02,0.01,0,1,17735.375,0.0,0.0,6487.041666666666,0.0,-0.07762792249531203
2020-11-17 11:20:00,16373.0,18546.666666666668,0.25,0.21,0.11,0.02,0.01,0,1,16373.0,-2173.666666666668,0.0,0.0,0.0,-0.07762792249531203
2020-11-17 11:40:00,18218.0,10488.833333333334,0.25,0.21,0.11,0.02,0.01,0,1,18218.0,0.0,1832.0995658473983,5897.067100819268,0.0,0.6106998552824661
2020-11-17 12:00:00,19507.625,7848.0,0.25,0.21,0.11,0.02,0.01,0,1,19507.625,0.0,0.0,11659.625,0.0,-0.0321420976464456
2020-11-17 12:20:00,20173.725,5979.0,0.25,0.21,0.11,0.02,0.01,0,1,20173.725,0.0,0.0,14194.724999999999,0.0,-0.0321420976464456
2020-11-17 12:40:00,20337.65,4663.5,0.25,0.21,0.11,0.02,0.01,0,1,20337.65,0.0,0.0,15674.150000000001,0.0,-0.0321420976464456
2020-11-17 13:00:00,18938.575,5205.5,0.25,0.21,0.11,0.02,0.01,0,1,18938.575,0.0,0.0,13733.075,0.0,-0.0321420976464456
2020-11-17 13:20:00,18990.3,5502.666666666667,0.25,0.21,0.11,0.02,0.01,0,1,18990.3,0.0,0.0,13487.633333333331,0.0,-0.0321420976464456
2020-11-17 13:40:00,19813.85,3908.8333333333335,0.25,0.21,0.11,0.02,0.01,0,1,19813.85,0.0,0.0,15905.016666666665,0.0,-0.0321420976464456
2020-11-17 14:00:00,22853.35,3854.6666666666665,0.25,0.21,0.11,0.02,0.01,0,1,22853.35,0.0,0.0,18998.68333333333,0.0,-0.0321420976464456
2020-11-17 14:20:00,36041.2,3692.8333333333335,0.25,0.21,0.11,0.02,0.01,0,1,36041.2,0.0,0.0,32348.366666666665,0.0,-0.0321420976464456
2020-11-17 14:40:00,21727.525,3307.0,0.25,0.21,0.11,0.02,0.01,0,1,21727.525,0.0,0.0,18420.525,0.0,-0.0321420976464456
2020-11-17 15:00:00,20733.3,2487.6666666666665,0.25,0.21,0.11,0.02,0.01,0,1,20733.3,0.0,0.0,18245.63333333333,0.0,-0.0321420976464456
2020-11-17 15:20:00,20739.25,2052.6666666666665,0.25,0.21,0.11,0.02,0.01,0,1,20739.25,0.0,0.0,18686.583333333332,0.0,-0.0321420976464456
2020-11-17 15:40:00,20839.725,1920.1666666666667,0.25,0.21,0.11,0.02,0.01,0,1,20839.725,0.0,0.0,18919.55833333333,0.0,-0.0321420976464456
2020-11-17 16:00:00,20489.625,1647.5,0.25,0.21,0.11,0.02,0.01,0,1,20489.625,0.0,0.0,18842.125,0.0,-0.0321420976464456
2020-11-17 16:20:00,21385.55,1576.5,0.25,0.21,0.11,0.02,0.01,0,1,21385.55,0.0,0.0,19809.05,0.0,-0.0321420976464456
2020-11-17 16:40:00,21625.6,1402.8166666666666,0.25,0.21,0.11,0.02,0.01,0,1,21625.6,0.0,0.0,20222.783333333333,0.0,-0.0321420976464456
2020-11-17 17:00:00,24604.65,680.0,0.25,0.28,0.11,0.02,0.01,0,1,24604.65,0.0,0.0,23924.65,0.0,-0.0321420976464456
2020-11-17 17:20:00,22214.675,106.86666666666666,0.25,0.28,0.11,0.02,0.01,0,1,22214.675,0.0,0.0,22107.808333333334,0.0,-0.0321420976464456
2020-11-17 17:40:00,20390.5,-39.55,0.25,0.28,0.11,0.02,0.01,0,1,20390.5,0.0,0.0,20430.05,0.0,-0.0321420976464456
2020-11-17 18:00:00,23112.9,-157.81666666666666,0.25,0.28,0.11,0.02,0.01,1,0,23112.9,0.0,0.0,23270.716666666667,0.0,-0.0321420976464456
2020-11-17 18:20:00,23658.575,-195.35,0.25,0.28,0.11,0.02,0.01,1,0,23658.575,0.0,0.0,23853.925,0.0,-0.0321420976464456
2020-11-17 18:40:00,24669.4,-85.58333333333333,0.25,0.28,0.11,0.02,0.01,1,0,24669.4,0.0,0.0,24754.983333333334,0.0,-0.0321420976464456
2020-11-17 19:00:00,22001.2,0.0,0.25,0.28,0.11,0.02,0.01,1,0,22001.2,0.0,0.0,22001.2,0.0,-0.0321420976464456
2020-11-17 19:20:00,20686.7,0.0,0.25,0.28,0.11,0.02,0.01,1,0,20686.7,0.0,0.0,20686.7,0.0,-0.0321420976464456
2020-11-17 19:40:00,22142.9,0.0,0.25,0.28,0.11,0.02,0.01,1,0,22142.9,0.0,0.0,22142.9,0.0,-0.0321420976464456
2020-11-17 20:00:00,20962.725,0.0,0.25,0.21,0.11,0.02,0.01,1,0,20962.725,0.0,0.0,20962.725,0.0,-0.0321420976464456
2020-11-17 20:20:00,22705.75,0.0,0.25,0.21,0.11,0.02,0.01,1,0,22705.75,0.0,0.0,22705.75,0.0,-0.0321420976464456
2020-11-17 20:40:00,20246.45,0.0,0.25,0.21,0.11,0.02,0.01,1,0,20246.45,0.0,0.0,20246.45,0.0,-0.0321420976464456
2020-11-17 21:00:00,19466.075,0.0,0.25,0.21,0.11,0.02,0.01,1,0,19466.075,0.0,0.0,19466.075,0.0,-0.0321420976464456
2020-11-17 21:20:00,20071.875,0.0,0.25,0.21,0.11,0.02,0.01,1,0,20071.875,0.0,0.0,20071.875,0.0,-0.0321420976464456
2020-11-17 21:40:00,19333.325,0.0,0.25,0.21,0.11,0.02,0.01,1,0,19333.325,0.0,0.0,19333.325,0.0,-0.0321420976464456
2020-11-17 22:00:00,18673.1,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18673.1,0.0,0.0,18673.1,0.0,-0.0321420976464456
2020-11-17 22:20:00,18084.35,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18084.35,0.0,0.0,18084.35,0.0,-0.0321420976464456
2020-11-17 22:40:00,18520.8,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18520.8,0.0,0.0,18520.8,0.0,-0.0321420976464456
2020-11-17 23:00:00,18391.45,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18391.45,0.0,0.0,18391.45,0.0,-0.0321420976464456
2020-11-17 23:20:00,18196.3,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18196.3,0.0,0.0,18196.3,0.0,-0.0321420976464456
2020-11-17 23:40:00,18291.3,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18291.3,0.0,0.0,0.0,0.0,-0.0321420976464456
