,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w
2020-11-04 00:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,23498.475,,,15998.474999999999,0.0,0.0,7500.0,0.21369212504946944,,,,,
2020-11-04 00:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,23061.975,,,23061.975,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 00:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22971.925,,,22971.925,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 01:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,23043.775,,,23043.775,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 01:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,23534.1,,,23534.1,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 01:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,23360.55,,,23360.55,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 02:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,23287.35,,,23287.35,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 02:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,22872.35,,,22872.35,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 02:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,23047.225,,,23047.225,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 03:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,23523.125,,,23523.125,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 03:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,23481.8,,,23481.8,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 03:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,23208.7,,,23208.7,0.0,0.0,0.0,0.21369212504946944,,,,,
2020-11-04 04:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,23000.3,,,23000.3,0.0,0.0,0.0,0.21369212504946944,,,,,
