Time,load,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,p_load,p_ch,p_dis,p_im,p_ex,soc
2020-11-29 06:00:00,35991.35,2804.0,0.25,0.28,0.11,0.02,0.01,1,0,35991.35,0.0,0.0,33187.35,0.0,-0.0014958448753462604
2020-11-29 06:20:00,37079.575,4211.0,0.25,0.28,0.11,0.02,0.01,1,0,37079.575,0.0,0.0,32868.575,0.0,-0.0014958448753462604
2020-11-29 06:40:00,38454.25,5360.0,0.25,0.28,0.11,0.02,0.01,1,0,38454.25,0.0,0.0,33094.25,0.0,-0.0014958448753462604
2020-11-29 07:00:00,37298.225,5355.25,0.25,0.28,0.11,0.02,0.01,1,0,37298.225,0.0,0.0,31942.975,0.0,-0.0014958448753462604
2020-11-29 07:20:00,37033.7,7903.25,0.25,0.28,0.11,0.02,0.01,1,0,37033.7,0.0,0.0,29130.449999999997,0.0,-0.0014958448753462604
2020-11-29 07:40:00,37179.5,10938.5,0.25,0.28,0.11,0.02,0.01,1,0,37179.5,0.0,0.0,26241.0,0.0,-0.0014958448753462604
2020-11-29 08:00:00,39451.375,12672.5,0.25,0.28,0.11,0.02,0.01,1,0,39451.375,0.0,0.0,26778.875,0.0,-0.0014958448753462604
2020-11-29 08:20:00,39777.899999999994,14115.0,0.25,0.28,0.11,0.02,0.01,1,0,39777.899999999994,0.0,0.0,25662.899999999994,0.0,-0.0014958448753462604
2020-11-29 08:40:00,42762.475,16100.0,0.25,0.28,0.11,0.02,0.01,1,0,42762.475,0.0,0.0,26662.475,0.0,-0.0014958448753462604
2020-11-29 09:00:00,51747.55,17072.5,0.25,0.21,0.11,0.02,0.01,1,0,51747.55,0.0,0.0,34675.05,0.0,-0.0014958448753462604
2020-11-29 09:20:00,54342.95,20225.0,0.25,0.21,0.11,0.02,0.01,1,0,54342.95,0.0,0.0,34117.95,0.0,-0.0014958448753462604
2020-11-29 09:40:00,58887.25,27742.5,0.25,0.21,0.11,0.02,0.01,1,0,58887.25,0.0,0.0,31144.75,0.0,-0.0014958448753462604
2020-11-29 10:00:00,54924.25,27662.5,0.25,0.21,0.11,0.02,0.01,1,0,54924.25,0.0,0.0,27261.75,0.0,-0.0014958448753462604
2020-11-29 10:20:00,61857.25,28837.5,0.25,0.21,0.11,0.02,0.01,1,0,61857.25,0.0,0.0,33019.75,0.0,-0.0014958448753462604
2020-11-29 10:40:00,46804.25,29145.0,0.25,0.21,0.11,0.02,0.01,1,0,46804.25,0.0,0.0,17659.25,0.0,-0.0014958448753462604
2020-11-29 11:00:00,43398.5,29137.5,0.25,0.21,0.11,0.02,0.01,1,0,43398.5,0.0,0.0,14261.0,0.0,-0.0014958448753462604
2020-11-29 11:20:00,44749.0,29372.5,0.25,0.21,0.11,0.02,0.01,1,0,44749.0,0.0,0.0,15376.5,0.0,-0.0014958448753462604
2020-11-29 11:40:00,42307.0,29425.0,0.25,0.21,0.11,0.02,0.01,1,0,42307.0,0.0,0.0,12882.0,0.0,-0.0014958448753462604
2020-11-29 12:00:00,44493.0,29570.0,0.25,0.21,0.11,0.02,0.01,1,0,44493.0,0.0,0.0,14923.0,0.0,-0.0014958448753462604
2020-11-29 12:20:00,41365.0,29277.5,0.25,0.21,0.11,0.02,0.01,1,0,41365.0,0.0,0.0,12087.5,0.0,-0.0014958448753462604
2020-11-29 12:40:00,42537.0,27657.5,0.25,0.21,0.11,0.02,0.01,1,0,42537.0,0.0,0.0,14879.5,0.0,-0.0014958448753462604
2020-11-29 13:00:00,39136.15,27767.5,0.25,0.21,0.11,0.02,0.01,1,0,39136.15,0.0,0.0,11368.650000000001,0.0,-0.0014958448753462604
2020-11-29 13:20:00,36811.85,27475.0,0.25,0.21,0.11,0.02,0.01,1,0,36811.85,0.0,0.0,9336.849999999999,0.0,-0.0014958448753462604
2020-11-29 13:40:00,24048.575,14932.5,0.25,0.21,0.11,0.02,0.01,1,0,24048.575,0.0,0.0,9116.075,0.0,-0.0014958448753462604
2020-11-29 14:00:00,38285.725,21667.5,0.25,0.21,0.11,0.02,0.01,1,0,38285.725,0.0,0.0,16618.225,0.0,-0.0014958448753462604
2020-11-29 14:20:00,26331.25,12472.0,0.25,0.21,0.11,0.02,0.01,1,0,26331.25,0.0,0.0,13859.25,0.0,-0.0014958448753462604
2020-11-29 14:40:00,38699.925,12592.0,0.25,0.21,0.11,0.02,0.01,1,0,38699.925,0.0,0.0,26107.925000000003,0.0,-0.0014958448753462604
2020-11-29 15:00:00,32701.800000000003,4858.75,0.25,0.21,0.11,0.02,0.01,1,0,32701.800000000003,0.0,0.0,27843.050000000003,0.0,-0.0014958448753462604
2020-11-29 15:20:00,40236.174999999996,4124.0,0.25,0.21,0.11,0.02,0.01,1,0,40236.174999999996,0.0,0.0,36112.174999999996,0.0,-0.0014958448753462604
2020-11-29 15:40:00,38555.2,3464.5,0.25,0.21,0.11,0.02,0.01,1,0,38555.2,0.0,0.0,35090.7,0.0,-0.0014958448753462604
2020-11-29 16:00:00,45582.825,2473.75,0.25,0.21,0.11,0.02,0.01,1,0,45582.825,0.0,0.0,43109.075,0.0,-0.0014958448753462604
2020-11-29 16:20:00,44448.15,2554.25,0.25,0.21,0.11,0.02,0.01,1,0,44448.15,0.0,0.0,41893.9,0.0,-0.0014958448753462604
2020-11-29 16:40:00,43788.35,3460.75,0.25,0.21,0.11,0.02,0.01,1,0,43788.35,0.0,0.0,40327.6,0.0,-0.0014958448753462604
2020-11-29 17:00:00,45833.375,3845.0,0.25,0.28,0.11,0.02,0.01,1,0,45833.375,0.0,0.0,41988.375,0.0,-0.0014958448753462604
2020-11-29 17:20:00,41258.775,2515.75,0.25,0.28,0.11,0.02,0.01,1,0,41258.775,0.0,0.0,38743.025,0.0,-0.0014958448753462604
2020-11-29 17:40:00,25912.0,1827.5,0.25,0.28,0.11,0.02,0.01,1,0,25912.0,0.0,0.0,24084.5,0.0,-0.0014958448753462604
2020-11-29 18:00:00,23451.1,858.5999999999999,0.25,0.28,0.11,0.02,0.01,1,0,23451.1,0.0,0.0,22592.5,0.0,-0.0014958448753462604
2020-11-29 18:20:00,24744.1,487.09999999999997,0.25,0.28,0.11,0.02,0.01,1,0,24744.1,0.0,0.0,24257.0,0.0,-0.0014958448753462604
2020-11-29 18:40:00,28044.675,6.675000000000001,0.25,0.28,0.11,0.02,0.01,1,0,28044.675,0.0,0.0,28038.0,0.0,-0.0014958448753462604
2020-11-29 19:00:00,31886.5,-104.925,0.25,0.28,0.11,0.02,0.01,1,0,31886.5,0.0,0.0,31991.425,0.0,-0.0014958448753462604
2020-11-29 19:20:00,34971.375,0.0,0.25,0.28,0.11,0.02,0.01,1,0,34971.375,0.0,0.0,34971.375,0.0,-0.0014958448753462604
2020-11-29 19:40:00,32808.7,0.0,0.25,0.28,0.11,0.02,0.01,1,0,32808.7,0.0,0.0,32808.7,0.0,-0.0014958448753462604
2020-11-29 20:00:00,36828.7,0.0,0.25,0.21,0.11,0.02,0.01,1,0,36828.7,0.0,0.0,36828.7,0.0,-0.0014958448753462604
2020-11-29 20:20:00,35927.6,0.0,0.25,0.21,0.11,0.02,0.01,1,0,35927.6,0.0,0.0,35927.6,0.0,-0.0014958448753462604
2020-11-29 20:40:00,37437.475000000006,0.0,0.25,0.21,0.11,0.02,0.01,1,0,37437.475000000006,0.0,0.0,37437.475000000006,0.0,-0.0014958448753462604
2020-11-29 21:00:00,36275.075,0.0,0.25,0.21,0.11,0.02,0.01,1,0,36275.075,0.0,0.0,36275.075,0.0,-0.0014958448753462604
2020-11-29 21:20:00,34072.25,0.0,0.25,0.21,0.11,0.02,0.01,1,0,34072.25,0.0,0.0,34072.25,0.0,-0.0014958448753462604
2020-11-29 21:40:00,31918.975,0.0,0.25,0.21,0.11,0.02,0.01,1,0,31918.975,0.0,0.0,31918.975,0.0,-0.0014958448753462604
2020-11-29 22:00:00,30640.8,0.0,0.25,0.16,0.11,0.02,0.01,1,0,30640.8,0.0,0.0,30640.8,0.0,-0.0014958448753462604
2020-11-29 22:20:00,30582.6,0.0,0.25,0.16,0.11,0.02,0.01,1,0,30582.6,0.0,0.0,30582.6,0.0,-0.0014958448753462604
2020-11-29 22:40:00,29865.45,0.0,0.25,0.16,0.11,0.02,0.01,1,0,29865.45,0.0,0.0,29865.45,0.0,-0.0014958448753462604
2020-11-29 23:00:00,30343.550000000003,0.0,0.25,0.16,0.11,0.02,0.01,1,0,30343.550000000003,0.0,0.0,30343.550000000003,0.0,-0.0014958448753462604
2020-11-29 23:20:00,29031.274999999998,0.0,0.25,0.16,0.11,0.02,0.01,1,0,29031.274999999998,0.0,0.0,29031.274999999998,0.0,-0.0014958448753462604
2020-11-29 23:40:00,27761.125,0.0,0.25,0.16,0.11,0.02,0.01,1,0,27761.125,0.0,0.0,27761.125,0.0,-0.0014958448753462604
2020-11-30 00:00:00,28750.450000000004,0.0,0.25,0.16,0.11,0.02,0.01,1,0,28750.450000000004,0.0,0.0,28750.450000000004,0.0,-0.0014958448753462604
2020-11-30 00:20:00,28338.425,0.0,0.25,0.16,0.11,0.02,0.01,1,0,28338.425,0.0,0.0,28338.425,0.0,-0.0014958448753462604
2020-11-30 00:40:00,27924.925000000003,0.0,0.25,0.16,0.11,0.02,0.01,1,0,27924.925000000003,0.0,0.0,27924.925000000003,0.0,-0.0014958448753462604
2020-11-30 01:00:00,28543.149999999998,0.0,0.25,0.16,0.11,0.02,0.01,1,0,28543.149999999998,0.0,0.0,28543.149999999998,0.0,-0.0014958448753462604
2020-11-30 01:20:00,28345.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,28345.5,0.0,0.0,28345.5,0.0,-0.0014958448753462604
2020-11-30 01:40:00,27099.225,0.0,0.25,0.16,0.11,0.02,0.01,1,0,27099.225,0.0,0.0,27099.225,0.0,-0.0014958448753462604
2020-11-30 02:00:00,26942.425,0.0,0.25,0.16,0.11,0.02,0.01,1,0,26942.425,0.0,0.0,26942.425,0.0,-0.0014958448753462604
2020-11-30 02:20:00,27248.2,0.0,0.25,0.16,0.11,0.02,0.01,1,0,27248.2,0.0,0.0,27248.2,0.0,-0.0014958448753462604
2020-11-30 02:40:00,28559.550000000003,0.0,0.25,0.16,0.11,0.02,0.01,1,0,28559.550000000003,0.0,0.0,28559.550000000003,0.0,-0.0014958448753462604
2020-11-30 03:00:00,26760.949999999997,0.0,0.25,0.16,0.11,0.02,0.01,1,0,26760.949999999997,0.0,0.0,26760.949999999997,0.0,-0.0014958448753462604
2020-11-30 03:20:00,25820.949999999997,0.0,0.25,0.16,0.11,0.02,0.01,1,0,25820.949999999997,0.0,0.0,25820.949999999997,0.0,-0.0014958448753462604
2020-11-30 03:40:00,26513.750000000004,0.0,0.25,0.16,0.11,0.02,0.01,1,0,26513.750000000004,0.0,0.0,26513.750000000004,0.0,-0.0014958448753462604
2020-11-30 04:00:00,26101.775,0.0,0.25,0.16,0.11,0.02,0.01,1,0,26101.775,0.0,0.0,26101.775,0.0,-0.0014958448753462604
2020-11-30 04:20:00,25812.875,0.0,0.25,0.16,0.11,0.02,0.01,1,0,25812.875,0.0,0.0,25812.875,0.0,-0.0014958448753462604
2020-11-30 04:40:00,26596.174999999996,0.0,0.25,0.16,0.11,0.02,0.01,1,0,26596.174999999996,0.0,0.0,26596.174999999996,0.0,-0.0014958448753462604
2020-11-30 05:00:00,25589.324999999997,74.675,0.25,0.16,0.11,0.02,0.01,1,0,25589.324999999997,0.0,0.0,25514.649999999998,0.0,-0.0014958448753462604
2020-11-30 05:20:00,25951.649999999998,453.17499999999995,0.25,0.16,0.11,0.02,0.01,1,0,25951.649999999998,0.0,0.0,25498.475,0.0,-0.0014958448753462604
2020-11-30 05:40:00,25665.449999999997,555.6500000000001,0.25,0.16,0.11,0.02,0.01,1,0,25665.449999999997,0.0,0.0,25109.799999999996,0.0,-0.0014958448753462604
2020-11-30 06:00:00,25535.775,1761.75,0.25,0.28,0.11,0.02,0.01,1,0,25535.775,0.0,0.0,23774.025,0.0,-0.0014958448753462604
2020-11-30 06:20:00,27624.024999999998,3916.25,0.25,0.28,0.11,0.02,0.01,1,0,27624.024999999998,0.0,0.0,23707.774999999998,0.0,-0.0014958448753462604
2020-11-30 06:40:00,28743.050000000003,5703.0,0.25,0.28,0.11,0.02,0.01,1,0,28743.050000000003,0.0,0.0,23040.050000000003,0.0,-0.0014958448753462604
2020-11-30 07:00:00,28377.174999999996,6591.5,0.25,0.28,0.11,0.02,0.01,1,0,28377.174999999996,0.0,0.0,21785.674999999996,0.0,-0.0014958448753462604
2020-11-30 07:20:00,28829.15,8365.0,0.25,0.28,0.11,0.02,0.01,1,0,28829.15,0.0,0.0,20464.15,0.0,-0.0014958448753462604
2020-11-30 07:40:00,28016.324999999997,10153.25,0.25,0.28,0.11,0.02,0.01,1,0,28016.324999999997,0.0,0.0,17863.074999999997,0.0,-0.0014958448753462604
2020-11-30 08:00:00,34160.45,18120.0,0.25,0.28,0.11,0.02,0.01,1,0,34160.45,0.0,0.0,16040.449999999997,0.0,-0.0014958448753462604
2020-11-30 08:20:00,39202.225,25290.0,0.25,0.28,0.11,0.02,0.01,1,0,39202.225,0.0,0.0,13912.224999999999,0.0,-0.0014958448753462604
2020-11-30 08:40:00,39645.475,25857.5,0.25,0.28,0.11,0.02,0.01,1,0,39645.475,0.0,0.0,13787.974999999999,0.0,-0.0014958448753462604
2020-11-30 09:00:00,35142.7,27022.5,0.25,0.21,0.11,0.02,0.01,1,0,35142.7,0.0,0.0,8120.199999999997,0.0,-0.0014958448753462604
2020-11-30 09:20:00,19709.8,23980.0,0.25,0.21,0.11,0.02,0.01,1,0,19709.8,-4270.200000000001,0.0,0.0,0.0,-0.0014958448753462604
2020-11-30 09:40:00,21657.1,28130.0,0.25,0.21,0.11,0.02,0.01,1,0,21657.1,-6472.9000000000015,0.0,0.0,0.0,1.350734155124654
2020-11-30 10:00:00,23630.375,29130.0,0.25,0.21,0.11,0.02,0.01,1,0,23630.375,-5499.625,0.0,0.0,0.0,3.400485821791321
2020-11-30 10:20:00,21235.85,29787.5,0.25,0.21,0.11,0.02,0.01,1,0,21235.85,-7500.0,0.0,0.0,-1051.6500000000015,5.142033738457988
2020-11-30 10:40:00,29353.675,30100.0,0.25,0.21,0.11,0.02,0.01,1,0,29353.675,-746.3250000000007,0.0,0.0,0.0,7.517033738457988
2020-11-30 11:00:00,24567.4,30272.5,0.25,0.21,0.11,0.02,0.01,1,0,24567.4,-5705.0999999999985,0.0,0.0,0.0,7.753369988457988
2020-11-30 11:20:00,21960.4,30305.0,0.25,0.21,0.11,0.02,0.01,1,0,21960.4,-7500.0,0.0,0.0,-844.5999999999985,9.559984988457987
2020-11-30 11:40:00,19068.9,30367.5,0.25,0.21,0.11,0.02,0.01,1,0,19068.9,-4095.0450346260395,0.0,0.0,-7203.554965373959,11.934984988457987
2020-11-30 12:00:00,17634.125,30220.0,0.25,0.21,0.11,0.02,0.01,1,0,17634.125,-204.75225173129985,0.0,0.0,-12381.1227482687,13.2317492494229
2020-11-30 12:20:00,21082.85,29675.0,0.25,0.21,0.11,0.02,0.01,1,0,21082.85,-10.23761258656286,0.0,0.0,-8581.912387413438,13.296587462471146
2020-11-30 12:40:00,19725.050000000003,29720.0,0.25,0.21,0.11,0.02,0.01,1,0,19725.050000000003,-0.5118806293289424,0.0,0.0,-9994.438119370669,13.299829373123558
2020-11-30 13:00:00,18732.25,28792.5,0.25,0.21,0.11,0.02,0.01,1,0,18732.25,-0.0255940314648484,0.0,0.0,-10060.224405968534,13.299991468656179
2020-11-30 13:20:00,29225.225,27727.5,0.25,0.21,0.11,0.02,0.01,1,0,29225.225,0.0,1497.7249999999985,0.0,0.0,13.29999957343281
2020-11-30 13:40:00,27547.9,26875.0,0.25,0.21,0.11,0.02,0.01,1,0,27547.9,0.0,672.9000000000015,0.0,0.0,12.77448202957316
2020-11-30 14:00:00,19977.4,24065.0,0.25,0.21,0.11,0.02,0.01,1,0,19977.4,-2284.8697007542073,0.0,0.0,-1802.7302992457912,12.538376766415265
2020-11-30 14:20:00,15943.75,17780.0,0.25,0.21,0.11,0.02,0.01,1,0,15943.75,-114.24348503771142,0.0,0.0,-1722.0065149622885,13.261918838320764
2020-11-30 14:40:00,13802.775000000001,16150.0,0.25,0.21,0.11,0.02,0.01,1,0,13802.775000000001,-5.712174251886637,0.0,0.0,-2341.512825748112,13.298095941916038
2020-11-30 15:00:00,18019.550000000003,16901.75,0.25,0.21,0.11,0.02,0.01,1,0,18019.550000000003,0.0,1117.800000000003,0.0,0.0,13.299904797095802
2020-11-30 15:20:00,24749.95,16240.0,0.25,0.21,0.11,0.02,0.01,1,0,24749.95,0.0,7500.0,1009.9500000000007,0.0,12.907694270780011
2020-11-30 15:40:00,18994.95,10641.75,0.25,0.21,0.11,0.02,0.01,1,0,18994.95,0.0,7500.0,853.2000000000007,0.0,10.27611532341159
2020-11-30 16:00:00,19305.475,7917.25,0.25,0.21,0.11,0.02,0.01,1,0,19305.475,0.0,7500.0,3888.2249999999985,0.0,7.644536376043169
2020-11-30 16:20:00,21475.65,8189.25,0.25,0.21,0.11,0.02,0.01,1,0,21475.65,0.0,7500.0,5786.4000000000015,0.0,5.012957428674747
2020-11-30 16:40:00,32272.875,6406.0,0.25,0.21,0.11,0.02,0.01,1,0,32272.875,0.0,7144.135443918978,18722.739556081022,0.0,2.381378481306326
2020-11-30 17:00:00,28153.475,4234.25,0.25,0.28,0.11,0.02,0.01,1,0,28153.475,0.0,0.0,23919.225,0.0,-0.12533570954243833
2020-11-30 17:20:00,28287.2,2272.25,0.25,0.28,0.11,0.02,0.01,1,0,28287.2,0.0,0.0,26014.95,0.0,-0.12533570954243833
2020-11-30 17:40:00,23408.324999999997,1105.625,0.25,0.28,0.11,0.02,0.01,1,0,23408.324999999997,0.0,0.0,22302.699999999997,0.0,-0.12533570954243833
2020-11-30 18:00:00,26471.9,514.675,0.25,0.28,0.11,0.02,0.01,1,0,26471.9,0.0,0.0,25957.225000000002,0.0,-0.12533570954243833
2020-11-30 18:20:00,27511.975,-4.725000000000001,0.25,0.28,0.11,0.02,0.01,1,0,27511.975,0.0,0.0,27516.699999999997,0.0,-0.12533570954243833
2020-11-30 18:40:00,30129.050000000003,-175.55,0.25,0.28,0.11,0.02,0.01,1,0,30129.050000000003,0.0,0.0,30304.600000000002,0.0,-0.12533570954243833
2020-11-30 19:00:00,33115.52500000001,-100.7,0.25,0.28,0.11,0.02,0.01,1,0,33115.52500000001,0.0,0.0,33216.225000000006,0.0,-0.12533570954243833
2020-11-30 19:20:00,37507.149999999994,0.0,0.25,0.28,0.11,0.02,0.01,1,0,37507.149999999994,0.0,0.0,37507.149999999994,0.0,-0.12533570954243833
2020-11-30 19:40:00,38537.475,0.0,0.25,0.28,0.11,0.02,0.01,1,0,38537.475,0.0,0.0,38537.475,0.0,-0.12533570954243833
2020-11-30 20:00:00,34940.05,0.0,0.25,0.21,0.11,0.02,0.01,1,0,34940.05,0.0,0.0,34940.05,0.0,-0.12533570954243833
2020-11-30 20:20:00,32225.899999999998,0.0,0.25,0.21,0.11,0.02,0.01,1,0,32225.899999999998,0.0,0.0,32225.899999999998,0.0,-0.12533570954243833
2020-11-30 20:40:00,34726.524999999994,0.0,0.25,0.21,0.11,0.02,0.01,1,0,34726.524999999994,0.0,0.0,34726.524999999994,0.0,-0.12533570954243833
2020-11-30 21:00:00,32515.95,0.0,0.25,0.21,0.11,0.02,0.01,1,0,32515.95,0.0,0.0,32515.95,0.0,-0.12533570954243833
2020-11-30 21:20:00,31872.725,0.0,0.25,0.21,0.11,0.02,0.01,1,0,31872.725,0.0,0.0,31872.725,0.0,-0.12533570954243833
2020-11-30 21:40:00,32161.275,0.0,0.25,0.21,0.11,0.02,0.01,1,0,32161.275,0.0,0.0,32161.275,0.0,-0.12533570954243833
2020-11-30 22:00:00,31806.300000000003,0.0,0.25,0.16,0.11,0.02,0.01,1,0,31806.300000000003,0.0,0.0,31806.300000000003,0.0,-0.12533570954243833
2020-11-30 22:20:00,33085.175,0.0,0.25,0.16,0.11,0.02,0.01,1,0,33085.175,0.0,0.0,33085.175,0.0,-0.12533570954243833
2020-11-30 22:40:00,32705.175000000003,0.0,0.25,0.16,0.11,0.02,0.01,1,0,32705.175000000003,0.0,0.0,32705.175000000003,0.0,-0.12533570954243833
2020-11-30 23:00:00,31013.774999999998,0.0,0.25,0.16,0.11,0.02,0.01,1,0,31013.774999999998,0.0,0.0,31013.774999999998,0.0,-0.12533570954243833
2020-11-30 23:20:00,32531.725,0.0,0.25,0.16,0.11,0.02,0.01,1,0,32531.725,0.0,0.0,32531.725,0.0,-0.12533570954243833
2020-11-30 23:40:00,31203.35,0.0,0.25,0.16,0.11,0.02,0.01,1,0,31203.35,0.0,0.0,0.0,0.0,-0.12533570954243833
