,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w
2020-11-03 00:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10418.75,,,9074.0,0.0,0.0,1344.7500000000005,16.452314998021368,,,,,
2020-11-03 00:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10546.75,,,10546.75,0.0,0.0,0.0,16.452314998021368,,,,,
2020-11-03 00:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10582.5,,,10582.5,0.0,0.0,0.0,16.452314998021368,,,,,
2020-11-03 01:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10818.25,,,10818.25,0.0,0.0,0.0,16.452314998021368,,,,,
2020-11-03 01:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10652.0,,,10652.0,0.0,0.0,0.0,16.452314998021368,,,,,
2020-11-03 01:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10407.0,,,10407.0,0.0,0.0,0.0,16.452314998021368,,,,,
2020-11-03 02:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10559.5,,,10559.5,0.0,0.0,0.0,16.452314998021368,,,,,
2020-11-03 02:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10594.0,,,10594.0,0.0,0.0,0.0,16.452314998021368,,,,,
2020-11-03 02:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10412.5,,,10412.5,0.0,0.0,0.0,16.452314998021368,,,,,
2020-11-03 03:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10668.75,,,10668.75,0.0,0.0,0.0,16.452314998021368,,,,,
2020-11-03 03:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10344.25,,,10344.25,0.0,0.0,0.0,16.452314998021368,,,,,
2020-11-03 03:40:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10225.25,,,10225.25,0.0,0.0,0.0,16.452314998021368,,,,,
2020-11-03 04:00:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10450.5,,,10450.5,0.0,0.0,0.0,16.452314998021368,,,,,
2020-11-03 04:20:00,,,,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10330.25,,,10330.25,0.0,0.0,0.0,16.452314998021368,,,,,
2020-11-03 04:40:00,,,,-0.475,0.25,0.16,0.11,0.02,0.01,1.0,0.0,,,,,,,,10282.275,,,10282.75,0.0,0.0,0.0,16.452314998021368,,,,,
