Date,SB_Va,SB_Vb,SB_Vc,IF_Vc,DR_Va,Delta_P
2020-11-16 00:00:00,-0.005554799012941,0.004221525886209,-0.001447230261192,0.001143612940893,-0.145425282169469,200
2020-11-16 00:05:00,-0.0055191424496,0.004193619597885,-0.00143707481709,0.001147678280859,-0.144471852976494,198.606271777004
2020-11-16 00:10:00,-0.00548344655769,0.004165693819232,-0.001426920270546,0.001151588500989,-0.143517652900073,197.212543554007
2020-11-16 00:15:00,-0.005447711269056,0.004137748517593,-0.00141676662318,0.001155343336222,-0.142562680579857,195.818815331011
2020-11-16 00:20:00,-0.005411936517106,0.004109783658947,-0.001406613877293,0.001158942520306,-0.141606934652941,194.425087108015
2020-11-16 00:25:00,-0.005376122233656,0.004081799210383,-0.001396462034251,0.00116238578596,-0.140650413752041,193.031358885017
2020-11-16 00:30:00,-0.00534026835038,0.004053795138674,-0.001386311095672,0.001165672866563,-0.139693116505782,191.63763066202
2020-11-16 00:35:00,-0.005304374799493,0.004025771410198,-0.001376161063575,0.001168803493442,-0.138735041539064,190.243902439024
2020-11-16 00:40:00,-0.005268441512698,0.003997727991333,-0.001366011939524,0.001171777397389,-0.137776187473975,188.850174216028
2020-11-16 00:45:00,-0.005232468421013,0.00396966484854,-0.001355863725138,0.001174594309362,-0.136816552927769,187.456445993032
2020-11-16 00:50:00,-0.005196455456172,0.00394158194797,-0.001345716422435,0.001177253958588,-0.135856136513667,186.062717770035
2020-11-16 00:55:00,-0.005160402549251,0.003913479255743,-0.001335570033177,0.001179756074578,-0.134894936841874,184.668989547039
2020-11-16 01:00:00,-0.005124309630844,0.003885356738124,-0.001325424558701,0.001182100385336,-0.133932952517966,183.275261324043
2020-11-16 01:05:00,-0.005088176632142,0.003857214360522,-0.001315280001648,0.001184286618013,-0.132970182144504,181.881533101045
2020-11-16 01:10:00,-0.005052003483286,0.003829052089174,-0.00130513636293,0.00118631450016,-0.132006624318819,180.487804878048
2020-11-16 01:15:00,-0.00501579011447,0.003800869890057,-0.001294993644365,0.001188183757591,-0.131042277635743,179.094076655052
2020-11-16 01:20:00,-0.004979536456261,0.003772667728526,-0.001284851848226,0.001189894115498,-0.130077140685415,177.700348432056
2020-11-16 01:25:00,-0.004943242438344,0.003744445570277,-0.001274710975849,0.001191445298872,-0.129111212053999,176.306620209059
2020-11-16 01:30:00,-0.004906907990545,0.003716203380577,-0.00126457102931,0.001192837031482,-0.128144490323848,174.912891986063
2020-11-16 01:35:00,-0.004870533042492,0.00368794112498,-0.001254432010143,0.001194069036785,-0.127176974073365,173.519163763067
2020-11-16 01:40:00,-0.004834117523416,0.003659658768697,-0.001244293920394,0.001195141036845,-0.126208661876916,172.125435540071
2020-11-16 01:45:00,-0.004797661362431,0.003631356276912,-0.001234156761512,0.001196052754096,-0.125239552305231,170.731707317073
2020-11-16 01:50:00,-0.004761164488741,0.003603033614837,-0.001224020535545,0.001196803909153,-0.124269643924521,169.337979094076
2020-11-16 01:55:00,-0.004724626830807,0.003574690747342,-0.001213885244169,0.001197394222402,-0.123298935296873,167.94425087108
2020-11-16 02:00:00,-0.004688048317746,0.003546327639043,-0.001203750889545,0.00119782341298,-0.122327424980909,166.550522648084
2020-11-16 02:05:00,-0.004651428877281,0.003517944255293,-0.001193617472751,0.001198091200394,-0.121355111530818,165.156794425087
2020-11-16 02:10:00,-0.004614768437847,0.003489540560338,-0.001183484996062,0.001198197302273,-0.120381993496721,163.763066202091
2020-11-16 02:15:00,-0.004578066927593,0.003461116518963,-0.001173353461354,0.001198141435935,-0.119408069424765,162.369337979094
2020-11-16 02:20:00,-0.004541324274101,0.003432672095471,-0.001163222870304,0.001197923317818,-0.118433337857454,160.975609756098
2020-11-16 02:25:00,-0.004504540405122,0.003404207254391,-0.001153093224758,0.001197542664443,-0.11745779733144,159.581881533101
2020-11-16 02:30:00,-0.004467715247728,0.003375721960055,-0.001142964526281,0.001196999190029,-0.116481446381698,158.188153310105
2020-11-16 02:35:00,-0.004430848729356,0.003347216176337,-0.001132836777145,0.001196292609592,-0.115504283537234,156.794425087108
2020-11-16 02:40:00,-0.004393940776993,0.003318689867626,-0.001122709978944,0.001195422635618,-0.114526307323985,155.400696864112
2020-11-16 02:45:00,-0.004356991317053,0.003290142997884,-0.001112584133352,0.001194388981929,-0.113547516262571,154.006968641115
2020-11-16 02:50:00,-0.004320000276721,0.003261575530672,-0.001102459242645,0.001193191360045,-0.112567908870574,152.613240418119
2020-11-16 02:55:00,-0.004282967581759,0.003232987430067,-0.001092335308357,0.001191829480717,-0.111587483661282,151.219512195122
2020-11-16 03:00:00,-0.004245893158469,0.003204378659717,-0.001082212332221,0.001190303055267,-0.110606239142442,149.825783972125
2020-11-16 03:05:00,-0.004208776933041,0.003175749182958,-0.001072090316427,0.001188611792827,-0.109624173819071,148.432055749129
2020-11-16 03:10:00,-0.004171618830839,0.003147098963638,-0.001061969262423,0.00118675540233,-0.108641286191727,147.038327526133
2020-11-16 03:15:00,-0.004134418777824,0.003118427964552,-0.001051849172597,0.001184733592225,-0.107657574755137,145.644599303136
2020-11-16 03:20:00,-0.004097176698707,0.003089736149548,-0.001041730048087,0.001182546069344,-0.106673038002327,144.250871080139
2020-11-16 03:25:00,-0.004059892519052,0.00306102348128,-0.001031611891449,0.001180192540346,-0.105687674420068,142.857142857143
2020-11-16 03:30:00,-0.004022566163769,0.003032289923169,-0.001021494704048,0.001177672711208,-0.104701482491294,141.463414634147
