,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_ch_p,p_ch_g,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w
2020-11-26 00:00:00,18.956932598001135,0.0,27.01,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,330.5,3.646110276403235,-10.953938661354528,0.0,-2669.5,0.0,0.0,0.0,3000.0,23.875737947352853,,0.0,0.0,25.57,23.32
2020-11-26 00:20:00,19.127569138183443,0.0,26.925000000000004,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,331.25,3.6341267159527177,-10.909202635848448,0.0,-501.914399999999,0.0,0.0,0.0,833.164399999999,21.822192645174013,,0.0,0.0,25.517954214285187,23.304111710777878
2020-11-26 00:40:00,19.188581479642707,0.0,26.865000000000002,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,329.75,3.629841906372522,-10.89320694312758,0.0,-1.4779288903810084e-12,0.0,0.0,0.0,329.7500000000015,21.00944000788721,,0.0,0.0,25.468084697750495,23.288565323725837
2020-11-26 01:00:00,19.161548739493483,0.0,26.81,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,333.0,3.631740377095001,-10.900294155230705,0.0,1.5347723092418164e-12,0.0,0.0,0.0,332.99999999999847,20.18867692004338,,0.0,0.0,25.42024089438785,23.27267014883893
2020-11-26 01:20:00,19.121088554313275,0.0,26.735,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,328.5,3.634581838099943,-10.910901659779663,5.684341886080802e-14,1.460875864722766e-11,0.0,0.0,0.0,328.49999999998533,19.379005225278554,,0.0,0.0,25.37427607110782,23.256339746364958
2020-11-26 01:40:00,19.030570507743203,0.0,26.674999999999997,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,332.75,3.640938791199064,-10.934632905360438,0.0,-1.5973000699887052e-11,0.0,0.0,0.0,332.750000000016,18.55885832593907,,0.0,0.0,25.330029696958626,23.239195971731423
2020-11-26 02:00:00,18.911237827604083,0.0,26.61,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,330.25,3.6493193548499767,-10.965918524587766,5.684341886080802e-14,5.684341886080801e-13,0.0,0.0,0.0,330.2499999999994,17.7448733116435,,0.0,0.0,25.287338637660188,23.221034632146164
2020-11-26 02:20:00,18.784523487165096,0.0,26.549999999999997,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,328.75,3.6582183219585205,-10.99913940424114,0.0,-3.126388037344441e-12,0.0,0.0,0.0,328.7500000000031,16.93458542837424,,0.0,0.0,25.246047611274168,23.201824289239866
2020-11-26 02:40:00,18.688102314976202,0.0,26.485000000000003,0.05,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,336.75,3.6649898431368153,-11.024418280698438,5.684341886080802e-14,2.5579538487363607e-12,0.0,0.0,0.0,336.6999999999974,16.10470275066548,,0.0,0.0,25.206026582891123,23.181833092780625
2020-11-26 03:00:00,18.57484074389209,0.0,26.43,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,331.0,3.6729440414718075,-11.054112228591801,5.684341886080802e-14,-1.3983481039758772e-11,0.0,0.0,0.0,331.0000000000139,15.288869170856712,,0.0,0.0,25.167146555789955,23.160948419882633
