,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w,cost,payment,p_load
2020-11-29 00:00:00,28.519623810496945,0.0,33.62,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,330.5,2.9745361335371,-8.44687424518705,830.5,0.0,-500.0,0.0,36.47942028985507,,0.0,0.0,25.66,27.57,0.04429333333333333,0.0,330.5
2020-11-29 00:20:00,27.993998775914566,0.0,33.56,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,331.25,3.0114500288229147,-8.58467811139642,1831.25,0.0,-500.0,0.0,37.63884057971014,,-1.8068700172937486,1000.0,25.55603786400531,27.55733412208722,0.09766666666666667,0.0,1331.25
2020-11-29 00:40:00,27.679935165421615,0.0,33.459999999999994,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,329.75,3.0335062675255338,-8.667016616821655,332.0516298400044,0.0,-2.301629840004388,0.0,37.64417769238261,,0.0,0.0,25.757625492043022,27.543974040670754,0.01770942025813357,0.0,329.75
2020-11-29 01:00:00,27.471101989190874,0.0,33.4,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,333.0,3.04817232315911,-8.72176670896718,833.0,0.0,-500.0,0.0,38.80359798223768,,0.0,0.0,25.946400070976,27.530667026248093,0.04442666666666666,0.0,333.0
2020-11-29 01:20:00,27.40981712917749,0.0,33.345,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,328.5,3.0524762713280493,-8.737833848266689,828.5,0.0,-500.0,0.0,39.963018272092754,,0.0,0.0,26.123193081391932,27.518492177645253,0.044186666666666666,0.0,328.5
2020-11-29 01:40:00,27.573972392025127,0.0,33.28,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,332.75,3.0409478817257787,-8.694797028498405,3885.7253190791525,0.0,-500.0,0.0,41.122438561947824,,-5.570363297708899,3052.9753190791525,25.363128324826906,27.501764201099824,0.20723868368422146,0.0,3385.7253190791525
2020-11-29 02:00:00,28.038344164139293,0.0,33.225,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,330.25,3.0083357155584465,-8.573052017614987,1867.2907113229157,0.0,-500.0,0.0,42.281858851802895,,-1.8718599662165183,1037.0407113229157,25.261948969750726,27.488195982795684,0.09958883793722217,0.0,1367.2907113229157
2020-11-29 02:20:00,28.62502724945333,0.0,33.155,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,328.75,2.9671338005955348,-8.419240475019514,828.75,0.0,-500.0,0.0,43.441279141657965,,0.0,0.0,25.477330684210955,27.481233301379273,0.0442,0.0,328.75
2020-11-29 02:40:00,29.007216217524714,0.0,33.085,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,336.75,2.9402932153521215,-8.319041447276,1836.75,0.0,-500.0,0.0,44.600699431513036,,-1.7641759292112729,1000.0,25.386544664032463,27.476702909413092,0.09795999999999999,0.0,1336.75
2020-11-29 03:00:00,29.310532745356234,0.0,33.015,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,331.0,2.918991728911839,-8.239520519865083,831.0,0.0,-500.0,0.0,45.760119721368106,,0.0,0.0,25.594204145255286,27.47631520569715,0.04432,0.0,331.0
2020-11-29 03:20:00,29.527862599831828,0.0,32.96,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,324.75,2.903728963703239,-8.182542841445997,1824.75,0.0,-500.0,0.0,46.91954001122318,,-1.7422373782219434,1000.0,25.500106551867592,27.47691536499061,0.09731999999999999,0.0,1324.75
2020-11-29 03:40:00,29.62491763137987,0.0,32.89,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,332.5,2.896912927487665,-8.157097785175,832.5,0.0,-500.0,0.0,48.07896030107825,,0.0,0.0,25.701207545448728,27.479881116359334,0.044399999999999995,0.0,332.5
2020-11-29 04:00:00,29.653759919528078,0.0,32.85,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,333.0,2.894887374794285,-8.149536161287916,1816.2988478100756,0.0,-483.2988478100757,0.0,49.19965328150741,,-1.7369324248765707,999.9999999999999,25.60192851810808,27.48223850727587,0.09686927188320404,0.0,1333.0
2020-11-29 04:20:00,29.7203725528772,0.0,32.805,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,327.5,2.8902092647150814,-8.132072232041871,827.5,0.0,-500.0,0.0,50.35907357136248,,0.0,0.0,25.79736174272715,27.486645834735175,0.04413333333333333,0.0,327.5
2020-11-29 04:40:00,29.809427430605986,0.0,32.78,0.25,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,338.25,2.8839550678734427,-8.108724587526464,838.25,0.0,-500.25,0.0,51.519073571362476,,0.0,0.0,25.98153067629,27.493159483747373,0.044706666666666665,0.0,338.25
2020-11-29 05:00:00,29.822966316825976,0.0,32.745000000000005,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,343.75,2.8830042512354783,-8.105175078384903,2865.095095391851,0.0,-500.0,0.0,52.67849386121755,,-3.4965279019372137,2021.345095391851,25.57408905213652,27.496431469282353,0.15280507175423205,0.0,2365.095095391851
2020-11-29 05:20:00,29.78892876888163,4.25,32.72,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,350.25,2.8853946596025413,-8.11409875095454,1891.554877995848,0.0,-500.0,0.0,53.83791415107262,,-1.8027453203923773,1041.304877995848,25.472892494315833,27.498772391718337,0.10088292682644522,0.0,1391.554877995848
2020-11-29 05:40:00,29.833097274171944,22.0,32.68666666666667,2.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,368.0,2.8822927685738677,-8.102519030824714,5553.227861633783,0.0,-502.0,0.0,55.00197212208711,,-8.102519030824714,4685.227861633783,24.33278928526484,27.493174094848168,0.2961721526204684,0.0,5053.227861633783
2020-11-29 06:00:00,30.01085617114856,40.25,32.67,51.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,1500.0,0.0,380.5,2.869809015180481,-8.055915726863072,0.0,0.0,0.0,329.5,54.1898356733047,,0.0,0.0,24.608480667275266,27.492129029956175,0.0,0.0,380.5
2020-11-29 06:20:00,30.23107360712964,51.75,32.65,88.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,1500.0,0.0,391.5,2.8543434592478665,-7.9981810070755746,0.0,0.0,0.0,303.5,53.44178282897856,,0.0,0.0,24.869149975751153,27.495468171666783,0.0,0.0,391.5
2020-11-29 06:40:00,30.371238202875414,61.75,32.64,120.5,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,1500.0,0.0,393.5,2.844499899923778,-7.961433854773769,0.0,0.0,0.0,2726.5804521827667,46.72143270529038,,-4.1875256104132905,2453.5804521827667,24.41980249984752,27.496757850760922,0.0,0.0,2847.0804521827667
2020-11-29 07:00:00,30.441217325667722,102.74,32.635,565.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.32,500.0,1500.0,0.0,3013.0,2.8395853661002493,-7.943087328181132,0.0,0.0,0.0,2448.0,40.68771487033031,,0.0,0.0,24.833827784041578,27.503795770191235,0.0,0.0,3013.0
2020-11-29 07:20:00,30.569752301966602,142.74,32.66,950.75,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.32,500.0,1500.0,0.0,3013.25,2.8305585383361738,-7.909389129823461,62.49999999998545,0.0,0.0,3000.0,33.29345281768317,,-1.6983351230016794,999.9999999999854,24.945919658692176,27.514505359973,0.005833333333331975,0.0,4013.2499999999854
2020-11-29 07:40:00,30.741246010972013,182.44,32.69,1284.25,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.32,500.0,1500.0,0.0,3007.25,2.8185147801437367,-7.864428379142501,0.0,0.0,0.0,3000.0,25.89919076503602,,-2.1595460245461306,1277.0,24.979751423821867,27.528532904131474,0.0,0.0,4284.25
2020-11-29 08:00:00,30.861879888569238,169.7,32.705,1210.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,1.02,4000.0,1500.0,0.0,756.0,2.8100428352541944,-7.8328016231187245,1191.718993348949,0.0,0.0,3000.0,18.504928712388875,,-7.8328016231187245,4645.718993348949,24.018360717123805,27.53504474907167,0.11122710604590191,0.0,5401.718993348949
2020-11-29 08:20:00,31.001760654954985,231.44,32.725,1700.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,1.02,2250.0,1500.0,0.0,766.0,2.8002192088605895,-7.796128882765707,0.0,0.0,0.0,3000.0,11.110666659741728,,-6.609637420594535,3934.0,23.324301959782776,27.53991979337231,0.0,0.0,4700.0
2020-11-29 08:40:00,31.30018602112966,324.68,32.769999999999996,2458.75,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,1.02,500.0,1500.0,0.0,780.75,2.779261221716094,-7.717890278193741,0.0,0.0,2.2737367544323206e-13,0.0,11.110666659741728,,-2.7981601980237634,1678.0000000000002,23.315317826602836,27.551374716819478,0.0,0.0,2458.75
2020-11-29 09:00:00,31.711050172279403,397.6,32.83,2919.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,402.25,2.7504068193296347,-7.610173436738025,0.0,0.0,-429.94719861216436,0.0,12.107645671016313,,-3.443733993319973,2086.8028013878356,23.102001599292684,27.567624249913653,0.0,0.0,2489.0528013878356
2020-11-29 09:20:00,32.14896410712326,415.5733333333333,32.89333333333334,3127.25,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,412.25,2.7196527492768863,-7.495364914848675,0.0,0.0,-1319.0778043742175,0.0,15.166376811594208,,-2.277854182266172,1395.9221956257825,23.098185553677254,27.58791185216225,0.0,0.0,1808.1721956257825
2020-11-29 09:40:00,32.84165762660988,512.8,32.93,3644.75,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,406.25,2.6710058729655115,-7.313760465282696,0.0,0.0,-2238.4999999999854,0.0,20.357101449275333,,-1.6026035237793301,1000.0000000000146,23.21890142637607,27.618893853224787,0.0,0.0,1406.2500000000146
2020-11-29 10:00:00,33.69291724197514,613.6,32.995,4270.5,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,415.5,2.6112231262635746,-7.090584515837223,0.0,0.0,-2855.0,0.0,26.977391304347798,,-1.5667338757581446,1000.0,23.351610015866992,27.661925342280362,0.0,0.0,1415.5
2020-11-29 10:20:00,34.403568970216256,628.24,33.035000000000004,4394.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,393.75,2.5613150706059553,-6.904271937027495,0.0,0.0,-3000.0,0.0,33.933913043478235,,-1.537173239624164,1000.25,23.485832375912267,27.711684927507818,0.0,0.0,1394.0
2020-11-29 10:40:00,35.41501009006407,1018.72,33.09,6709.25,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,415.0,2.490283005674928,-6.639100973721105,0.0,0.0,-3000.0,0.0,40.89043478260867,,-4.922168874866778,3294.25,23.095374200313422,27.783823561119036,0.0,0.0,3709.25
2020-11-29 11:00:00,36.45667105943808,1059.8400000000001,33.2,6701.25,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,423.5,2.417128643882891,-6.366007229293223,0.0,-1137.5940593929554,-3000.0,0.0,47.84695652173911,,-3.103819335850451,2140.1559406070446,23.039418025209102,27.86458433436663,0.0,-0.04171178217774169,2563.6559406070446
2020-11-29 11:20:00,37.2444363950059,1106.4,33.275,6836.5,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,398.5,2.3618050097450136,-6.159477665888358,0.0,-1521.4356223920913,-3000.0,0.0,54.80347826086955,,-2.7159308091199152,1916.5643776079087,23.061411768421582,27.952682170617546,0.0,-0.05578597282104334,2315.0643776079087
2020-11-29 11:40:00,37.7930174262179,1143.68,33.39,6950.5,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,386.75,2.323278947610182,-6.015655393248318,0.0,-1544.3258421404025,-3000.0,0.0,61.759999999999984,,-2.815011379350374,2019.4241578595975,23.07512013523572,28.04559566613992,0.0,-0.05662528087848142,2406.1741578595975
2020-11-29 12:00:00,38.199984193425806,1164.16,33.473333333333336,6942.75,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,387.75,2.294698252930267,-5.9089603345083255,0.0,-1392.599628218988,-3000.0,0.0,68.71652173913041,,-2.9772338131569884,2162.400371781012,23.06892974630471,28.141177348856754,0.0,-0.05106198636802956,2550.150371781012
