,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w,cost,payment,p_load
2020-11-23 04:40:00,21.090740199780186,0.0,28.006666666666664,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,338.25,3.4962560168268664,-10.394515274099538,838.25,0.0,-500.0,0.0,67.391884057971,0.0,0.0,0.0,25.238452777631963,24.6163584334705,0.044706666666666665,0.0,338.25
2020-11-23 05:00:00,21.000665923605307,0.0,27.98,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,343.75,3.502581804565091,-10.418130175761842,843.75,0.0,-500.0,0.0,68.55130434782608,0.0,0.0,0.0,25.283017138385876,24.59286600397685,0.045,0.0,343.75
2020-11-23 05:20:00,20.967807687584177,0.0,27.945,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,350.25,3.5048893915405177,-10.426744666439841,850.25,0.0,-500.0,0.0,69.71072463768115,0.0,0.0,0.0,25.32354958889319,24.569808996561992,0.04534666666666667,0.0,350.25
2020-11-23 05:40:00,20.788487434074412,5.0,27.915,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,500.0,0.0,366.5,3.5174827967727174,-10.473757313474287,866.5,0.0,-500.0,0.0,70.87014492753623,0.0,0.0,0.0,25.36078793786268,24.546220861599043,0.046213333333333335,0.0,366.5
2020-11-23 06:00:00,20.536178956677173,21.25,27.875,0.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,1500.0,0.0,380.5,3.5352020606996435,-10.539905387434203,0.0,0.0,0.0,380.5,69.93230602385881,0.0,0.0,0.0,25.396083567721508,24.522038225138992,0.0,0.0,380.5
2020-11-23 06:20:00,20.41747893809142,28.75,27.855,2.5,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,1500.0,0.0,391.5,3.5435381934334655,-10.571025140878284,0.0,0.0,0.0,389.0,68.97351671103223,0.0,0.0,0.0,25.428629353657954,24.49790460616073,0.0,0.0,391.5
2020-11-23 06:40:00,20.32356257543031,33.25,27.83,5.75,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,0.5,300.0,1500.0,0.0,393.5,3.5501338054169236,-10.59564732784338,0.0,0.0,0.0,1661.2090569201546,64.87904501399942,0.0,-2.712570028671957,1273.4590569201546,25.007464902605708,24.470262312650483,0.0,0.0,1666.9590569201546
2020-11-23 07:00:00,20.26977114775744,37.75,27.82,25.5,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.32,500.0,1500.0,0.0,3013.0,3.5539115005374926,-10.609749903281273,0.0,0.0,0.0,2987.5,57.51559238657163,0.0,0.0,0.0,25.19715536932285,24.444353045413735,0.0,0.0,3013.0
2020-11-23 07:20:00,20.261367391672394,73.0,27.79,206.75,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.32,500.0,1500.0,0.0,3013.25,3.554501684321979,-10.611953128019454,0.0,0.0,0.0,2806.5,50.59826023632023,0.0,0.0,0.0,25.37792530649746,24.42187490006396,0.0,0.0,3013.25
2020-11-23 07:40:00,20.277472522284306,108.97999999999999,27.78,711.25,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.32,500.0,1500.0,0.0,3007.25,3.553370644006434,-10.607730822919603,295.9999999999998,0.0,0.0,3000.0,43.203998183673086,0.0,-2.1320223864038597,999.9999999999998,25.196266473925007,24.40011536386342,0.027626666666666647,0.0,4007.25
