,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w,cost,payment,p_load
2020-11-26 03:20:00,18.465470201307095,0.0,26.355,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,0.5,300.0,500.0,0.0,324.75,3.6806249784339196,-11.082786059984942,0.0,0.0,0.0,324.75,7.183114791810436,,0.0,0.0,24.962894838554565,24.51744863952661,0.0,0.0,324.75
2020-11-26 03:40:00,18.422510908252907,0.0,26.3,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,0.5,300.0,500.0,0.0,332.5,3.6836419482146967,-11.094048759215376,0.0,0.0,0.0,332.5,6.363584080975377,,0.0,0.0,25.016734718981386,24.472872869767475,0.0,0.0,332.5
2020-11-26 04:00:00,18.35529332995371,0.0,26.25,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,0.5,300.0,500.0,0.0,333.0,3.688362542713538,-11.11167128774319,0.0,0.0,0.0,333.0,5.542820993131544,,0.0,0.0,25.06473980602543,24.42885424457461,0.0,0.0,333.0
2020-11-26 04:20:00,18.32989837259091,0.0,26.174999999999997,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,0.5,300.0,500.0,0.0,327.5,3.6901459942906163,-11.118329119993504,0.0,0.0,0.0,327.5,4.73561405238423,,0.0,0.0,25.107307970884477,24.385673741094568,0.0,0.0,327.5
2020-11-26 04:40:00,18.359317363498988,0.0,26.14,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,0.5,300.0,500.0,0.0,338.25,3.688079940586272,-11.110616301120004,0.0,0.0,0.0,338.25,3.9019110059482647,,0.0,0.0,25.144836207236715,24.3437145131649,0.0,0.0,338.25
2020-11-26 05:00:00,18.36097644648387,0.0,26.060000000000002,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,0.5,300.0,500.0,0.0,344.3333333333333,3.6879634255583618,-11.11018133696374,0.0,0.0,0.0,344.3333333333333,3.053214039238876,,0.0,0.0,25.177681268123933,24.302698656779494,0.0,0.0,344.3333333333333
2020-11-26 05:20:00,18.29516125060408,9.75,26.015,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,0.5,300.0,500.0,0.0,350.25,3.692585532743291,-11.127436200889253,0.0,0.0,0.0,350.25,2.1899339445923216,,0.0,0.0,25.20720294153076,24.2625022221635,0.0,0.0,350.25
2020-11-26 05:40:00,18.186056763403013,26.25,25.96,12.5,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,0.5,300.0,500.0,0.0,366.5,3.7002477850158693,-11.156040280162308,0.0,0.0,0.0,354.0,1.3174110223799584,,0.0,0.0,25.234358814029065,24.223063503806262,0.0,0.0,366.5
2020-11-26 06:00:00,18.248081792460333,40.25,25.925000000000004,34.75,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,0.5,300.0,1500.0,0.0,380.5,3.6958918558323584,-11.139779089687167,0.0,3.240074875066057e-12,0.0,345.74999999999676,0.4652223208123829,,0.0,0.0,25.25914306662871,24.185598096079683,0.0,1.1880274541908874e-16,380.5
2020-11-26 06:20:00,18.589383845156995,74.0,25.9,202.75,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,0.5,300.0,1500.0,0.0,391.5,3.6719227002458323,-11.050299442957321,0.0,0.0,0.0,188.75,0.0,,0.0,0.0,25.284090428027437,24.15322241790607,0.0,0.0,391.5
2020-11-26 06:40:00,19.117069210835048,120.22,25.89,731.75,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,0.5,300.0,1500.0,0.0,393.5,3.634864110850499,-10.91195541680127,0.0,-338.25,0.0,0.0,0.0,,0.0,0.0,25.310933456926076,24.12793725194028,0.0,-0.012402499999999999,393.5
2020-11-26 07:00:00,19.748686634250706,178.44,25.894999999999996,1315.5,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,25.0,25.0,1.32,500.0,1500.0,0.0,3013.0,3.590506521514622,-10.74636337459378,1697.5,0.0,0.0,0.0,0.0,,0.0,0.0,25.477608155012856,24.11213156684471,0.15843333333333334,0.0,3013.0
2020-11-26 07:20:00,20.48704451916715,244.92000000000002,25.9,1935.25,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,25.0,25.0,1.32,500.0,1500.0,0.0,3013.25,3.5386527020539194,-10.55278703310826,1078.0,0.0,0.0,0.0,0.0,,0.0,0.0,25.641065447164014,24.10686453392129,0.10061333333333335,0.0,3013.25
2020-11-26 07:40:00,21.29761803112667,317.16,25.92,2592.75,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,25.0,25.0,1.32,500.0,1500.0,0.0,3007.25,3.4817272822711614,-10.340277817515672,414.5,0.0,0.0,0.0,0.0,,0.0,0.0,25.802774518949214,24.11279844010682,0.03868666666666667,0.0,3007.25
2020-11-26 08:00:00,22.167752444475106,394.88,25.935000000000002,3218.0,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,1.02,4000.0,1500.0,0.0,756.0,3.420618985470863,-10.11215343531895,0.0,-1649.6120145358989,-812.3879854641011,0.0,1.883798227163133,,0.0,0.0,25.91426196952689,24.130084996575377,0.0,-0.06048577386631628,756.0
2020-11-26 08:20:00,23.005826794692922,475.12,25.975,3805.5,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,1.02,2250.0,1500.0,0.0,766.0,3.3617622211041374,-9.892434285673273,0.0,-1753.4141310968316,0.0,764.294616724627,-1.5543122344752192e-15,,-4.135734993283606,2050.380485627795,25.341950124111136,24.152958307239825,0.0,-0.06429185147355049,2816.380485627795
2020-11-26 08:40:00,23.705838565258443,546.1333333333333,26.013333333333332,4303.0,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,1.02,500.0,1500.0,0.0,776.6666666666666,3.312601394474136,-9.708911199767297,4.547473508864641e-13,-1773.0133532313562,-1753.3199801019778,0.0,4.065669519077048,,0.0,0.0,25.50023021170101,24.185618897742074,4.2443086082736656e-17,-0.06501048961848305,776.6666666666666
2020-11-26 09:00:00,24.120715560348962,641.28,26.06,4909.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,402.25,3.28346517579035,-9.600142305282992,0.0,-1884.5805200163215,2.590883361207793e-13,1649.5234372799405,-2.6645352591003757e-15,,-8.416558000855964,4272.192917263619,24.156453523580176,24.2148001905795,0.0,-0.06910128573393179,4674.442917263619
2020-11-26 09:20:00,24.284155865954183,728.96,26.12,5393.25,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,412.25,3.2719869966138466,-9.55729292687632,-2.2737367544323206e-13,-1972.6849846237658,-1979.4316309796286,0.0,4.589986390677397,,-2.0198958328666436,1028.8833843966056,23.966600265060293,24.247398464710585,-1.5916157281026243e-17,-0.07233178276953807,1441.1333843966056
2020-11-26 09:40:00,24.689345000846266,806.72,26.19,5779.25,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,406.25,3.243531142511997,-9.45106391254004,0.0,-2096.816522771885,4.831690603168681e-13,1862.2492784256328,8.881784197001252e-16,,-10.0,5138.432755653748,22.47229448235935,24.274430629385645,0.0,-0.07688327250163578,5544.682755653748
2020-11-26 10:00:00,25.061589695694344,879.1999999999999,26.245,6106.25,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,415.5,3.217388929370952,-9.353471989113585,0.0,-2145.850227127764,0.0,0.0,8.881784197001252e-16,,-6.84319277098124,3544.899772872236,21.60069850418463,24.300437086540914,0.0,-0.07868117499468467,3960.399772872236
2020-11-26 10:20:00,25.23539135521726,951.04,26.330000000000002,6389.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,393.75,3.2051830871107425,-9.307906159748377,0.0,-2251.213493264311,-842.8892941312496,0.0,1.9545258994347825,,-5.580186342361065,2901.647212604439,21.0,24.325981489658858,0.0,-0.08254449475302474,3295.397212604439
2020-11-26 10:40:00,25.51039118821349,1012.3199999999999,26.405,6600.75,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,415.0,3.1858702416963216,-9.235809060674852,0.0,-2251.213493256202,-2768.186866143473,0.0,8.373509936868922,,-2.229503166841065,1166.349640600325,21.0,24.35616974057915,0.0,-0.0825444947527274,1581.349640600325
2020-11-26 11:00:00,25.90858352494984,1069.92,26.490000000000002,6796.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,423.5,3.157905762733523,-9.131414406906487,0.0,-2251.2134838595175,-2918.5057656042245,0.0,15.141059538270023,,-2.2789609580540406,1202.780750536258,21.0,24.391737463698526,0.0,-0.0825444944081823,1626.280750536258
2020-11-26 11:20:00,26.375935045471667,1113.92,26.595,6917.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,398.5,3.125084333092304,-9.00888819112625,-2.2737367544323206e-13,-2294.107922163036,-3000.0,0.0,22.097581277400458,,-2.2957971000063764,1224.3920778369636,21.00429253060758,24.432549321719225,-1.5916157281026243e-17,-0.08411729047931132,1622.8920778369636
2020-11-26 11:40:00,26.830814982759136,1157.92,26.71,7071.25,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,386.75,3.0931387649250865,-8.88963166813911,4.547473508864641e-13,-2396.484227698112,-3000.0,0.0,29.054103016530892,,-2.3904069090851356,1288.0157723018879,21.0,24.478354023295324,3.1832314562052486e-17,-0.08787108834893077,1674.7657723018879
2020-11-26 12:00:00,27.039831063956242,1175.52,26.805000000000003,7090.75,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,387.75,3.0784598641370158,-8.834833623537264,0.0,-2406.6863767347677,-3000.0,0.0,36.010624755661325,,-2.3943896763336294,1296.3136232652323,21.0,24.52591545362554,0.0,-0.08824516714694147,1684.0636232652323
2020-11-26 12:20:00,27.415633516243314,1192.48,26.945,7114.75,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,398.0,3.0520677947735413,-8.736308957760517,-4.547473508864641e-13,-2393.41140325883,-3000.0,0.0,42.96714649479176,,-2.423351467616721,1323.33859674117,21.0,24.576504397420187,-3.1832314562052486e-17,-0.08775841811949042,1721.33859674117
2020-11-26 12:40:00,27.48228559207928,1196.3200000000002,27.060000000000002,7114.75,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,401.5,3.0473869147048327,-8.718834687821351,-2.2737367544323206e-13,-2376.628660285851,-3000.0,0.0,49.9236682339222,,-2.443921428336084,1336.621339714149,21.0,24.62699752910437,-1.5916157281026243e-17,-0.08714305087714787,1738.121339714149
2020-11-26 13:00:00,27.6439439775926,1190.0800000000002,27.21,7009.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,387.25,3.036033877230783,-8.676452477950772,0.0,-2272.8253483520084,-3000.0,0.0,56.88018997305264,,-2.45813937430419,1349.4246516479916,21.0,24.677682742251502,0.0,-0.08333692943957363,1736.6746516479916
2020-11-26 13:20:00,27.90870323076256,1177.92,27.35,6910.75,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,378.75,3.017440213108161,-8.607040166319699,-4.547473508864641e-13,-2251.213494105448,-2917.130792546586,0.0,63.64455123113168,,-2.4688497517745076,1363.6557133479655,21.0,24.7291019870038,-3.1832314562052486e-17,-0.08254449478386643,1742.4057133479655
2020-11-26 13:40:00,27.907066686236703,1152.16,27.485,6742.75,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,377.75,3.017555145292291,-8.607469221535965,0.0,-2251.21349410545,-2749.455379306939,0.0,70.02009993677096,,-2.4701666465501235,1364.331126587611,21.0,24.778486664168696,0.0,-0.08254449478386651,1742.081126587611
2020-11-26 14:00:00,28.002555741282602,1107.4133333333332,27.62,6502.666666666667,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38000000000000006,300.0,500.0,0.0,367.3333333333333,3.0108490853693533,-8.582434719561645,4.547473508864641e-13,-2251.2134941054474,-2523.136080502268,0.0,75.87085026837042,,-2.4586300230969442,1360.9837587256188,21.0,24.825756735121434,3.1832314562052486e-17,-0.08254449478386638,1728.317092058952
2020-11-26 14:20:00,28.143934683821634,1071.5200000000002,27.745,6351.75,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,357.0,3.000920244204755,-8.54536920022627,0.0,-2251.2134941054487,-2381.5845111931317,0.0,81.3933650769342,,-2.452265587520722,1361.9519947014196,21.0,24.871724670192727,0.0,-0.08254449478386645,1718.9519947014196
2020-11-26 14:40:00,28.195786467461495,1023.52,27.88,6122.75,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,351.75,2.9972787675137043,-8.531775144035429,-4.547473508864641e-13,-2251.2134941054483,-2164.5180299051767,0.0,86.41253732019258,,-2.437270456418165,1355.2684759893746,21.000000000000004,24.9151329709411,-3.1832314562052486e-17,-0.08254449478386644,1707.0184759893746
2020-11-26 15:00:00,28.176549189007694,963.84,28.014999999999997,5815.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,355.25,2.9986297740976884,-8.53681860880949,-2.2737367544323206e-13,-2251.21349410545,-1867.5726290947885,0.0,90.74314051809354,,-2.413532113108966,1341.4638767997612,21.0,24.954910968241578,-1.5916157281026243e-17,-0.08254449478386651,1696.7138767997612
2020-11-26 15:20:00,27.94138719701665,902.24,28.16,5518.75,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,361.0,3.0151448648495167,-8.598471364195486,0.0,-2251.213494105449,-1587.2859801756758,0.0,94.42380366052988,,-2.3866388688427747,1319.250525718875,21.0,24.989306800916005,0.0,-0.08254449478386647,1680.250525718875
2020-11-26 15:40:00,27.547682558948626,831.52,28.32,5119.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,500.0,0.0,372.25,3.0427941791458366,-8.701689471592974,2.2737367544323206e-13,-2251.213494105452,-1207.5597045637135,0.0,97.22394210589502,,-2.3514289883786024,1287.9768013308349,21.0,25.016717584982796,1.5916157281026243e-17,-0.08254449478386656,1660.2268013308349
2020-11-26 16:00:00,27.18001257372912,755.52,28.455,4703.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,1625.0,0.0,365.5,3.068615116964967,-8.798082036860809,0.0,-2251.213494105452,-831.9454802336131,0.0,99.15309104556717,,-2.310374484438581,1254.841025660935,21.0,25.037215569005923,0.0,-0.08254449478386656,1620.341025660935
2020-11-26 16:20:00,26.933519327078702,661.28,28.605,4205.75,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,2000.0,0.0,371.25,3.0859259855440158,-8.862705523468358,0.0,-2251.213494105451,-365.22948659916085,0.0,100.0,,-2.255300284630756,1218.0570192953883,21.0,25.05102488002131,0.0,-0.08254449478386654,1589.3070192953883
2020-11-26 16:40:00,26.634510265645766,570.08,28.765,3566.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,0.38,300.0,2000.0,0.0,363.75,3.106924964772649,-8.941097156260035,0.0,-2022.2511308622218,0.0,0.0,100.0,,-2.1997007669565942,1179.9988691377782,21.000000000000004,25.057975622181132,0.0,-0.0741492081316148,1543.7488691377782
2020-11-26 17:00:00,26.261923656791417,539.9200000000001,28.915,3371.5,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,1.12,450.0,2000.0,0.0,587.0,3.1330911900459055,-9.038778719769962,0.0,-1230.4579036174691,0.0,0.0,100.0,,-2.921373360681946,1554.0420963825309,21.0,25.06043987741982,0.0,-0.0451167897993072,2141.042096382531
2020-11-26 17:20:00,25.993979196029116,418.64,29.025,2472.0,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,1.12,450.0,2000.0,0.0,577.0,3.1519085467474413,-9.109026101825817,0.0,-392.10609008636845,0.0,1.7053025658242404e-13,100.0,,-2.8421904957068724,1502.8939099136317,21.0,25.055069848559352,0.0,-0.014377223303166842,2079.8939099136314
2020-11-26 17:40:00,25.647710152025105,307.20000000000005,29.155,1915.75,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,23.0,100.0,1.12,450.0,2000.0,0.0,572.25,3.1762265270377794,-9.19980795176241,0.0,-0.01680288603529334,0.0,0.0,100.0,,-2.56032418158174,1343.4831971139647,21.03425669335104,25.0420985678316,0.0,-6.161058212940892e-07,1915.7331971139647
2020-11-26 18:00:00,25.352222346511233,147.5,29.275,880.25,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,25.0,25.0,2.12,2450.0,3000.0,0.0,7510.5,3.1969782134935825,-9.27727641185942,6630.25,0.0,0.0,0.0,100.0,,0.0,0.0,21.639936107469055,25.02435125348433,0.6188233333333334,0.0,7510.5
2020-11-26 18:20:00,24.84421580941654,127.72,29.354999999999997,654.0,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,25.0,25.0,2.12,4200.0,3000.0,0.0,7504.75,3.2326547868701185,-9.41046121141316,6850.75,0.0,0.0,0.0,100.0,,0.0,0.0,22.206340360165616,25.006428701125042,0.6394033333333333,0.0,7504.75
2020-11-26 18:40:00,24.436020209959036,97.97999999999999,29.424999999999997,619.75,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,25.0,25.0,2.12,5950.0,3000.0,0.0,7507.75,3.2613217806834482,-9.517478434859505,6888.0,0.0,0.0,0.0,100.0,,0.0,0.0,22.73474866825655,24.988361263734998,0.64288,0.0,7507.75
2020-11-26 19:00:00,24.047111573320425,55.666666666666664,29.460000000000004,244.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,1.47,550.0,1500.0,0.0,759.6666666666666,3.2886342786508114,-9.619439167710816,0.0,0.0,0.0,515.6666666666666,98.72900851161721,,0.0,0.0,23.118018273846754,24.968561857481202,0.0,0.0,759.6666666666666
2020-11-26 19:20:00,23.541371322661394,37.8,29.451999999999998,72.6,0.25,0.28,0.11000000000000001,0.02,0.01,1.0,0.0,0.0,25.0,25.0,1.47,1450.0,1500.0,0.0,771.2,3.324151693968523,-9.752029811712168,0.0,0.0,0.0,698.6,97.00713135495744,,0.0,0.0,23.475262965144346,24.947061067600078,0.0,0.0,771.2
2020-11-26 19:40:00,22.912802357561116,23.75,29.42,0.75,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,1.47,2050.0,1500.0,0.0,2079.5,3.368295194431851,-9.916822635248172,0.0,0.0,0.0,2078.75,91.88352394097735,,0.0,0.0,23.80827927692451,24.922892659415673,0.0,0.0,2079.5
2020-11-26 20:00:00,22.383412925248088,0.0,29.36,0.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,1.47,2050.0,1500.0,0.0,2082.25,3.405473457992578,-10.055613418988296,0.0,0.0,0.0,2082.25,86.75128988793585,,0.0,0.0,24.117337628021897,24.89624562903852,0.0,0.0,2082.25
2020-11-26 20:20:00,21.92778062344341,0.0,29.28,0.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,1.47,1300.0,1500.0,0.0,1248.25,3.4374718636450323,-10.175067190455717,0.0,0.0,0.0,1248.25,83.67466068553026,,0.0,0.0,24.406325775412224,24.86869563543357,0.0,0.0,1248.25
2020-11-26 20:40:00,21.561110418495343,0.0,29.185,0.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,1.47,550.0,1500.0,0.0,2076.25,3.4632225883239562,-10.27119764190153,0.0,0.0,0.0,2076.25,78.55721515659404,,0.0,0.0,24.6764207009632,24.84081524365692,0.0,0.0,2076.25
2020-11-26 21:00:00,21.24023398524119,0.0,29.1,0.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,1.47,550.0,1500.0,0.0,804.75,3.4857572818364906,-10.355322274802676,0.0,0.0,0.0,804.75,76.57370436097145,,0.0,0.0,24.928742832500884,24.812832936865625,0.0,0.0,804.75
2020-11-26 21:20:00,20.936651055540704,0.0,29.034999999999997,0.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,1.47,550.0,1500.0,0.0,744.25,3.507077477299456,-10.434913045172152,0.0,0.0,0.0,744.25,74.73931118341056,,0.0,0.0,25.164346162358274,24.784754916957336,0.0,0.0,744.25
2020-11-26 21:40:00,20.69553092602946,0.0,28.945,0.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,1.47,550.0,1500.0,0.0,768.25,3.524010999537704,-10.498127853983444,0.0,0.0,0.0,1768.25,70.38100989187946,,-2.114406599722622,1000.0,25.03284325416016,24.75415587520705,0.0,0.0,1768.25
2020-11-26 22:00:00,20.5006383867912,0.0,28.87,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,0.7,300.0,400.0,0.0,629.0,3.537698024150493,-10.54922310941345,0.0,0.0,0.0,629.0,68.8306796148411,,0.0,0.0,25.1306653520699,24.723271069069927,0.0,0.0,629.0
2020-11-26 22:20:00,20.32092031175087,0.0,28.785,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,0.7,300.0,400.0,0.0,630.0,3.550319367820468,-10.59634005388688,0.0,0.0,0.0,630.0,67.27788458378521,,0.0,0.0,25.220800116206725,24.692164694989803,0.0,0.0,630.0
2020-11-26 22:40:00,20.19673679603333,0.0,28.685,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,0.7,300.0,400.0,0.0,634.5,3.559040598724289,-10.628897423607572,0.0,0.0,0.0,634.5,65.71399815965034,,0.0,0.0,25.303715850709477,24.661225171543396,0.0,0.0,634.5
2020-11-26 23:00:00,20.102900151637364,0.0,28.605,0.0,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,0.5,300.0,400.0,0.0,331.25,3.565630612207868,-10.65349871072121,0.0,0.0,0.0,1331.25,62.43279437378818,,-2.1393783673247206,1000.0,24.99107422177321,24.627540520856634,0.0,0.0,1331.25
2020-11-26 23:20:00,20.016552912206762,0.0,28.525,0.25,0.25,0.16,0.11,0.02,0.01,1.0,0.0,0.0,25.0,25.0,0.5,300.0,400.0,0.0,321.0,3.57169465547988,-10.676136489835933,0.0,0.0,0.0,320.75,61.64222452265932,,0.0,0.0,25.05046669497899,24.594177818197696,0.0,0.0,321.0
